n;avg;min;max;standard_deviation
100;1424.00;1424;1424;0.00
200;3094.00;3094;3094;0.00
300;5852.00;5852;5852;0.00
400;6431.00;6431;6431;0.00
500;8860.00;8860;8860;0.00
600;11548.19;11546;11765;21.79
700;15836.00;15836;15836;0.00
800;16760.00;16163;16959;344.68
900;15580.12;15394;18496;736.68
1000;23687.00;23687;23687;0.00
1100;22023.14;21625;22796;554.71
1200;25559.89;25343;25872;260.18
1300;28172.31;27583;29484;879.20
1400;29630.40;28428;32436;1836.70
1500;34904.82;32628;36242;1744.85
1600;33928.00;33144;34744;799.84
1700;39061.35;37822;41363;1688.95
1800;41026.14;40005;44901;1804.86
1900;45932.33;45351;46304;464.83
2000;55450.63;45324;58753;4746.38
2100;50628.40;50128;50962;408.57
2200;52730.69;51556;53562;638.77
2300;50506.73;49050;56676;1762.82
2400;59758.75;57061;61966;2440.21
2500;60726.68;57646;64250;3272.06
2600;62278.47;61957;62346;135.29
2700;65367.57;63452;71137;2672.76
2800;66204.38;61585;70015;3935.09
2900;67849.40;67536;69741;606.27
3000;69244.46;67746;71395;1351.91
3100;76575.92;72172;78381;2153.19
3200;76476.19;66750;84909;7877.28
3300;83599.34;78685;84660;1807.13
3400;82662.98;75214;87848;5255.99
3500;73953.27;55099;86709;14218.25
3600;89004.38;80173;99403;7753.89
3700;89281.34;81844;93996;4278.66
3800;93802.00;86974;98247;4049.78
3900;102006.06;98843;103073;1493.31
4000;95631.16;89910;99567;4109.39
4100;105681.41;98964;115847;6345.30
4200;107539.46;98257;119631;8213.53
4300;112282.97;100308;117244;5206.99
4400;114581.37;106474;120390;4366.41
4500;119955.17;110912;134333;7656.20
4600;120348.84;112812;126557;5056.90
4700;115747.34;103510;129014;8752.56
4800;123812.91;119160;127536;3132.86
4900;127315.92;119137;134611;6237.92
5000;126265.47;112472;134337;8514.97
5100;126186.30;115782;134050;6397.32
5200;141032.50;135440;145268;3357.44
5300;130870.63;92141;150388;22461.76
5400;145189.24;138764;149562;4073.20
5500;143981.39;123006;164766;12374.66
5600;138496.21;129571;157034;8835.62
5700;143200.56;133078;149950;6026.49
5800;149889.25;139927;159220;6356.35
5900;154066.01;146851;174369;7890.39
6000;160628.85;153166;172173;7480.80
6100;157479.31;149327;176589;10138.20
6200;146275.93;101758;178130;24777.31
6300;163489.22;154723;181645;9928.34
6400;170124.75;160318;183426;7495.01
6500;177920.00;154163;193891;14319.81
6600;177671.70;168703;186016;5925.79
6700;174482.95;158452;187081;8525.74
6800;187609.59;172615;208813;12684.92
6900;179122.46;164066;191570;8264.87
7000;200032.38;174829;221699;17349.39
7100;192518.25;175567;205404;9718.87
7200;204702.58;186314;213354;9763.25
7300;195496.07;176743;214270;13720.34
7400;205352.28;184508;235289;13950.15
7500;206048.36;192120;229458;11828.45
7600;204281.18;183634;219045;11225.00
7700;198942.55;123996;225868;32626.75
7800;208196.26;188225;234431;13514.14
7900;218793.38;207041;229654;8084.48
8000;189118.56;137805;216329;31619.00
8100;219461.14;205451;228761;8523.98
8200;218904.16;204570;229974;9110.06
8300;234713.55;224466;250501;8999.80
8400;224744.30;204124;241970;12090.39
8500;235429.51;213297;252728;12373.16
8600;232878.23;220741;240659;5992.75
8700;231885.33;210178;245296;10904.17
8800;239160.83;221340;259982;14356.50
8900;239304.11;214848;263380;16056.85
9000;246371.46;229944;274498;10520.97
9100;240077.08;160005;272335;34008.52
9200;245636.21;223278;260278;12298.85
9300;259876.45;229533;275111;16504.61
9400;258679.68;234280;280621;15222.80
9500;262633.28;223953;294917;24187.14
9600;265650.77;230500;290907;19516.43
9700;266728.70;256466;276073;7090.80
9800;262842.36;247916;280105;10222.70
9900;272585.76;255241;297030;13053.01
10000;282441.07;247702;310795;14612.41
