n;avg;min;max;standard_deviation
100;910.23;625;1156;107.74
200;2066.56;1465;2494;192.60
300;3411.93;2313;3942;286.10
400;4646.71;3297;5439;380.09
500;6311.39;4679;7090;310.58
600;7686.84;5398;8692;408.36
700;8863.44;6183;9914;758.63
800;10214.60;7279;11284;730.20
900;11755.51;8107;13051;785.70
1000;13249.21;9426;15668;897.20
1100;14867.97;10665;16029;835.05
1200;15961.80;10861;17804;1518.72
1300;17625.93;12299;19446;892.50
1400;18784.31;12782;21329;1403.98
1500;20458.02;14501;22775;1336.01
1600;22065.41;15065;24946;1471.48
1700;23820.45;17194;26160;1112.27
1800;25193.72;17664;28200;1220.40
1900;26556.07;18836;29166;1305.34
2000;28092.19;19963;30798;1365.51
2100;29816.88;27622;32751;995.73
2200;31142.90;21515;34123;1802.90
2300;33197.57;23901;35575;1429.03
2400;34165.28;24462;38368;1621.48
2500;35413.31;24882;39072;1637.99
2600;37191.47;25111;40648;1974.95
2700;38902.48;27258;41606;1575.40
2800;40930.27;37478;44455;1452.35
2900;41800.77;29638;46855;2810.71
3000;43171.96;31277;47127;2238.51
3100;44976.57;31555;49126;2763.29
3200;46231.41;32990;50344;2364.24
3300;47844.62;33375;52950;2491.89
3400;49648.31;35909;53975;2604.54
3500;51300.34;35486;56200;3436.47
3600;52527.37;36460;57690;2806.62
3700;54672.52;38725;59623;3013.61
3800;55981.83;39962;59946;2322.50
3900;57395.51;41340;63057;3069.62
4000;58892.83;41416;64123;3306.37
4100;60678.37;43540;65556;3029.92
4200;63051.84;57596;68242;2215.51
4300;63788.74;49075;68807;2624.16
4400;65389.88;47328;71266;2729.99
4500;67436.58;48903;74423;3067.99
4600;68746.15;47460;75118;3693.60
4700;69564.57;49733;76114;3154.29
4800;71321.56;50470;77488;4564.30
4900;72936.88;51284;79307;3804.87
5000;74579.03;53871;81521;4260.64
5100;76795.66;54570;83160;3316.25
5200;78168.57;55707;84948;4605.94
5300;80113.54;75096;85522;2602.34
5400;80879.46;55428;87212;5119.27
5500;82754.85;61074;90293;3377.41
5600;84342.12;59349;91469;4558.32
5700;86325.52;62412;92041;3570.30
5800;87520.56;80675;94685;2821.67
5900;89865.20;64728;96909;3842.40
6000;90915.49;64670;98168;4643.71
6100;91768.76;65755;100723;5153.98
6200;93936.08;65275;101572;4931.24
6300;96636.17;72865;107050;3803.95
6400;96899.99;70004;104228;5404.67
6500;98641.88;69308;107186;6021.68
6600;100561.56;95603;111270;3094.95
6700;102527.34;95738;111447;3442.45
6800;104245.48;77901;115583;5161.39
6900;106234.59;75315;113009;4967.67
7000;106378.03;76310;117403;6867.68
7100;108830.63;102959;118420;3416.38
7200;110631.21;80252;119371;6048.45
7300;113062.95;84287;121318;4575.36
7400;114018.48;81372;123121;5825.97
7500;115532.16;88171;124472;4506.29
7600;116888.16;83612;128059;5862.25
7700;118870.46;83120;127681;6329.47
7800;120368.51;89514;133216;4961.25
7900;121515.87;86709;132717;7772.49
8000;122695.88;86594;133935;7414.92
8100;125593.64;118360;135760;3750.45
8200;127152.70;118645;136426;3747.38
8300;129181.94;95063;139582;6242.45
8400;130342.10;122113;139020;3527.68
8500;132031.53;97359;141079;5155.23
8600;134941.15;126235;145027;4425.17
8700;135846.11;126804;151956;4123.58
8800;137019.42;102805;149779;5581.91
8900;138997.00;108494;149653;5427.14
9000;139400.52;99613;153802;5821.07
9100;142132.33;101537;151748;5831.14
9200;143717.37;133969;153831;3923.02
9300;145094.37;101443;154069;5978.97
9400;146604.41;106336;159521;6241.37
9500;148683.81;106127;163322;6392.90
9600;150548.63;137785;162852;4471.81
9700;150281.60;109512;162706;8961.67
9800;153933.06;120617;165756;5870.63
9900;155686.94;148058;166601;4763.25
10000;157371.50;147367;168809;5080.01
