n;avg;min;max;standard_deviation
100;8;7;25;1.92
200;17;15;29;2.34
300;23;22;32;1.55
400;29;28;37;1.07
500;36;34;53;3.39
600;43;41;67;4.57
700;56;53;76;3.53
800;61;56;115;7.00
900;70;65;102;5.40
1000;83;78;116;6.24
1100;83;75;113;7.91
1200;89;84;123;6.60
1300;103;97;145;7.65
1400;114;105;146;8.01
1500;116;107;156;7.20
1600;125;116;158;6.67
1700;127;120;170;7.58
1800;139;128;179;9.30
1900;149;141;206;9.66
2000;158;147;192;8.64
2100;164;155;206;7.53
2200;171;155;217;11.11
2300;178;168;225;9.15
2400;180;171;224;11.01
2500;189;176;237;10.74
2600;199;187;246;10.91
2700;206;192;273;11.68
2800;222;203;286;11.29
2900;230;211;287;11.77
3000;235;221;285;12.66
3100;232;212;265;11.65
3200;255;235;300;13.35
3300;255;231;303;14.80
3400;251;235;281;9.61
3500;273;249;345;16.03
3600;283;263;328;13.52
3700;291;268;389;15.75
3800;293;271;343;12.32
3900;304;280;363;13.46
4000;314;293;368;13.75
4100;320;294;410;16.56
4200;324;296;376;15.55
4300;336;309;389;18.21
4400;338;307;407;18.42
4500;342;323;382;13.13
4600;362;329;423;17.55
4700;361;341;399;11.73
4800;371;324;458;21.43
4900;375;348;432;16.81
5000;391;366;465;17.97
5100;384;356;425;15.38
5200;399;373;459;15.47
5300;407;381;488;18.09
5400;419;380;484;22.12
5500;423;387;517;21.54
5600;426;386;504;19.95
5700;434;402;487;15.10
5800;446;412;521;17.52
5900;452;413;548;22.54
6000;421;239;557;84.42
6100;473;436;584;23.06
6200;469;417;546;24.28
6300;480;451;549;17.51
6400;490;435;566;25.36
6500;499;455;562;21.80
6600;483;260;568;72.75
6700;510;473;572;21.49
6800;515;483;602;22.14
6900;529;483;620;25.55
7000;531;486;651;24.84
7100;545;497;676;27.36
7200;550;510;630;20.45
7300;562;515;629;25.24
7400;568;518;651;26.31
7500;525;288;663;99.47
7600;590;544;729;27.38
7700;590;550;681;29.38
7800;592;554;683;24.30
7900;600;567;722;21.92
8000;616;572;727;25.34
8100;613;570;684;24.36
8200;630;570;702;26.80
8300;629;576;718;26.68
8400;637;566;730;29.59
8500;643;586;732;27.50
8600;653;607;726;25.27
8700;606;339;710;106.49
8800;617;343;779;103.03
8900;680;637;776;23.39
9000;690;645;763;25.15
9100;705;650;818;28.18
9200;701;654;803;26.98
9300;673;357;780;118.12
9400;711;642;893;36.07
9500;730;658;836;29.77
9600;746;695;873;33.56
9700;736;673;816;31.79
9800;743;688;871;31.51
9900;711;382;845;116.87
10000;774;716;878;32.85
