n;avg;min;max;standard_deviation
100;1126.00;1126;1126;0.00
200;2565.00;2565;2565;0.00
300;3805.00;3805;3805;0.00
400;5337.00;5337;5337;0.00
500;7221.00;7221;7221;0.00
600;7888.74;7883;8457;57.11
700;9278.00;9278;9278;0.00
800;11322.50;10944;12458;655.58
900;12892.08;12157;12939;185.71
1000;14430.00;14430;14430;0.00
1100;16576.60;15415;17175;833.73
1200;17847.95;17196;18301;543.48
1300;18513.39;18151;19320;540.65
1400;22823.10;21988;23181;546.70
1500;21871.99;21529;22456;447.56
1600;24557.50;24532;24582;24.99
1700;27074.30;26767;27645;418.78
1800;26896.44;26294;29998;1094.04
1900;29069.50;27575;30025;1194.99
2000;31267.54;30126;31318;201.99
2100;30986.40;29532;33168;1781.27
2200;34021.43;31742;35868;1311.43
2300;35963.37;35144;36105;178.01
2400;37014.55;36277;37916;815.39
2500;40649.94;38800;43010;1966.90
2600;41734.26;39909;43110;1463.48
2700;41944.19;39042;42585;1314.38
2800;43667.10;41311;46597;2060.69
2900;44248.85;41444;47183;2516.59
3000;45632.57;45023;46016;387.91
3100;48513.17;46339;51276;2321.99
3200;48252.28;47194;49214;905.42
3300;53162.99;48670;57498;3942.06
3400;54547.84;54418;54634;90.51
3500;53233.56;51993;55555;1332.70
3600;57329.69;54268;59711;2255.77
3700;59856.14;58772;62677;1384.86
3800;60666.66;56992;62829;2134.10
3900;63144.33;59597;67125;3143.70
4000;61931.06;60049;64591;1877.45
4100;64387.44;60825;67735;2298.28
4200;68506.45;65580;71315;2560.58
4300;68162.14;65299;71163;2168.68
4400;70821.50;67190;73736;2492.14
4500;70459.10;67687;72540;1864.14
4600;74174.73;70843;79115;3140.48
4700;75952.74;71768;83311;4678.53
4800;76997.22;73442;79664;2344.03
4900;78041.76;73033;84187;4211.04
5000;81360.16;75092;84774;3953.88
5100;82502.70;78984;85718;2818.47
5200;86156.47;79433;88821;2493.85
5300;83886.91;80497;90362;3158.52
5400;87497.51;81966;93591;3438.91
5500;90239.41;87030;94973;2833.44
5600;90427.56;88153;94042;2189.33
5700;92607.09;88426;96017;2634.09
5800;93657.08;86189;102429;5368.03
5900;97173.40;90718;103424;4055.56
6000;96394.23;93130;100376;2977.63
6100;102958.32;97589;106161;2895.47
6200;103716.70;96087;110149;5490.31
6300;102154.41;97446;108721;3581.18
6400;103805.82;101024;110916;3455.69
6500;105556.85;100913;111011;3708.24
6600;107662.68;100956;114444;3806.47
6700;109786.54;102787;113518;3210.92
6800;111776.01;105862;114507;2831.20
6900;112840.85;107409;123359;5524.64
7000;116472.81;109560;121218;3890.79
7100;118415.35;113325;123117;2938.35
7200;120843.08;113521;130712;6000.77
7300;119764.65;114788;123067;2797.07
7400;124209.88;117233;130633;5345.14
7500;128100.68;117915;136735;5489.17
7600;127501.77;121771;135343;4957.28
7700;128876.53;123535;131845;2738.82
7800;130751.25;127155;136389;2980.79
7900;129346.80;123003;135853;4330.91
8000;134335.50;125282;142242;4855.53
8100;135294.96;126263;145399;6513.45
8200;139145.97;131187;146735;5818.19
8300;139514.28;131609;147035;5350.14
8400;142265.49;132490;148889;5808.73
8500;139611.72;134578;152787;5369.86
8600;143265.94;133181;158959;8213.23
8700;148483.84;137712;155325;6600.86
8800;146262.74;136008;151615;4586.42
8900;144278.08;139401;149505;2814.94
9000;151657.14;142896;162836;6801.97
9100;153745.82;147085;163019;5666.06
9200;156154.83;142635;167375;7997.52
9300;153470.49;143384;158965;4854.23
9400;161015.93;150844;170342;6538.68
9500;159139.69;153542;166804;5134.17
9600;162201.88;153272;178789;8129.62
9700;162707.36;154832;170162;5251.37
9800;169344.22;160614;179224;7097.99
9900;166840.56;161166;174938;4256.36
10000;168832.28;162153;184952;6171.82
