n;avg;min;max;standard_deviation
100;8;8;16;1.14
200;18;18;31;2.25
300;28;27;37;2.20
400;37;36;48;1.93
500;42;41;64;3.43
600;51;48;74;4.72
700;62;59;94;6.18
800;71;64;95;6.93
900;79;74;112;5.45
1000;88;82;119;6.27
1100;99;88;142;8.28
1200;103;94;136;7.46
1300;115;104;150;7.47
1400;131;121;168;8.06
1500;135;126;191;9.79
1600;141;129;202;11.53
1700;151;142;198;10.00
1800;164;156;205;9.46
1900;171;160;209;8.15
2000;185;175;225;9.40
2100;188;175;231;9.95
2200;202;188;255;10.61
2300;210;198;299;12.83
2400;211;198;298;16.99
2500;220;206;260;10.47
2600;233;214;297;15.00
2700;204;122;287;56.57
2800;260;241;295;12.15
2900;267;244;320;14.71
3000;274;246;353;16.08
3100;278;249;338;18.90
3200;288;269;319;9.70
3300;296;268;370;18.39
3400;308;281;367;15.07
3500;310;285;374;15.66
3600;330;301;401;18.89
3700;345;322;411;15.97
3800;350;327;409;16.03
3900;309;180;419;82.76
4000;355;326;430;19.68
4100;365;334;454;18.36
4200;379;343;429;19.89
4300;334;196;441;80.22
4400;397;355;459;22.47
4500;398;366;459;18.03
4600;416;380;501;20.80
4700;389;209;503;83.19
4800;435;227;520;51.76
4900;439;407;507;18.26
5000;449;423;509;18.69
5100;466;417;572;26.22
5200;488;446;547;20.53
5300;475;439;555;21.24
5400;484;448;579;24.15
5500;452;261;617;96.08
5600;506;464;607;22.37
5700;518;471;600;27.66
5800;527;476;589;22.71
5900;537;488;596;21.55
6000;543;502;625;20.61
6100;559;506;677;29.32
6200;561;504;657;28.09
6300;580;530;712;27.54
6400;564;516;659;27.91
6500;585;541;639;22.99
6600;606;552;703;29.61
6700;603;548;689;29.90
6800;606;558;711;32.29
6900;633;570;747;34.13
7000;628;589;722;28.30
7100;654;601;761;26.02
7200;610;330;771;117.50
7300;656;604;766;32.05
7400;625;329;777;125.23
7500;676;614;756;28.97
7600;686;647;799;26.65
7700;698;653;763;27.39
7800;707;665;784;26.45
7900;716;665;832;26.54
8000;716;667;788;25.90
8100;733;673;835;32.34
8200;740;684;853;26.23
8300;762;712;851;30.73
8400;758;694;840;28.31
8500;759;697;857;29.30
8600;756;409;838;48.70
8700;811;741;900;34.27
8800;805;747;888;29.85
8900;822;765;901;30.16
9000;817;754;910;26.90
9100;785;419;926;133.47
9200;830;761;938;33.82
9300;828;779;921;29.40
9400;846;776;1041;38.00
9500;855;793;947;28.73
9600;855;798;940;28.79
9700;869;804;924;28.30
9800;895;824;992;32.68
9900;896;819;1042;43.44
10000;909;829;1038;41.70
