n;avg;min;max;standard_deviation
100;432.91;371;518;29.24
200;984.66;843;1138;56.74
300;1581.25;1415;1785;81.91
400;2215.61;1950;2502;92.01
500;2845.59;2519;3255;131.78
600;3520.78;3174;4027;152.25
700;4235.30;3784;4684;198.42
800;4882.70;4443;5342;179.15
900;5585.34;5108;6183;223.96
1000;6339.25;5772;6874;227.77
1100;7007.50;6191;7594;284.83
1200;7730.41;6657;8437;344.38
1300;8527.89;7951;9354;326.15
1400;9259.81;8549;10283;348.01
1500;10015.21;9198;11182;369.25
1600;10769.32;9675;11902;438.32
1700;11451.35;10608;12689;425.85
1800;12293.36;11400;13817;431.35
1900;12991.11;11857;14229;459.18
2000;13793.88;13003;15000;456.70
2100;14499.33;13074;16085;486.16
2200;15274.39;13940;16410;470.50
2300;16081.20;14738;17695;508.23
2400;16849.48;15217;18398;600.16
2500;17689.88;16760;19400;496.04
2600;18543.00;16934;20066;587.54
2700;19332.32;17987;21041;677.41
2800;20072.25;18502;21924;710.82
2900;20827.58;19341;22928;660.45
3000;21790.55;19867;24444;815.29
3100;22575.06;20946;24540;689.80
3200;23381.30;21460;26375;845.19
3300;24114.35;22471;26891;786.81
3400;24985.80;23183;26676;768.89
3500;25600.25;24038;28274;827.88
3600;26606.37;24549;29779;892.46
3700;27520.61;25449;30056;834.67
3800;28329.97;26008;31054;1010.68
3900;29147.26;27258;32015;917.08
4000;29718.31;27620;32326;961.89
4100;30636.19;28065;33102;1009.43
4200;31743.25;29547;35066;1110.22
4300;32204.88;30052;34574;959.96
4400;33365.24;30808;36436;904.03
4500;33939.60;31015;37326;1202.72
4600;34763.88;31161;37319;1208.88
4700;35770.94;33397;38191;1059.97
4800;36666.40;34084;39273;1104.80
4900;37447.09;34826;40888;1126.09
5000;38243.81;35669;41116;1190.43
5100;39141.00;36866;42908;1237.97
5200;40181.43;37792;43352;1138.71
5300;40829.59;38162;44132;1172.66
5400;41835.87;38318;45489;1388.28
5500;42751.52;40464;45763;1156.71
5600;43112.24;39793;46597;1268.41
5700;44144.45;41399;47170;1280.65
5800;45272.97;41541;49567;1439.84
5900;46188.45;43671;50592;1422.96
6000;46849.87;44233;51111;1257.13
6100;47629.79;43980;52432;1464.56
6200;48660.93;44861;53462;1499.35
6300;49458.68;45137;53149;1555.74
6400;50353.06;45740;54741;1750.43
6500;51290.80;47769;55873;1737.22
6600;52202.59;47771;56785;1737.53
6700;53142.91;49474;57324;1645.55
6800;53882.42;49232;57581;1530.26
6900;54791.07;50834;59597;1777.79
7000;55799.12;52450;61121;1411.67
7100;56573.08;50670;61905;1756.10
7200;57156.49;54001;61462;1741.72
7300;58198.43;53986;66249;1837.34
7400;59071.24;55130;63658;1540.29
7500;60062.85;55996;63805;1708.28
7600;60764.42;56245;66492;1653.74
7700;61788.14;57685;69141;1941.14
7800;62797.10;59107;69560;1819.08
7900;63794.58;59953;68971;2096.04
8000;64913.09;60025;71514;1951.15
8100;64990.27;60744;70058;1732.67
8200;66263.67;61226;75453;2205.81
8300;66899.32;63855;71935;1721.05
8400;68265.96;62786;74818;2462.45
8500;68995.89;64816;75662;1981.00
8600;69866.58;65091;76474;2086.34
8700;70508.32;66341;77102;2018.95
8800;71742.42;67910;77141;1962.11
8900;72336.74;67436;78765;2140.16
9000;73461.06;68835;80065;2275.50
9100;74428.67;70712;80774;2135.13
9200;75235.50;70945;80322;2208.05
9300;76213.45;72319;82293;2270.30
9400;77021.16;71003;82965;2074.39
9500;77948.48;72468;82510;2039.32
9600;78140.01;73002;83607;2113.41
9700;79280.14;75349;88099;2012.37
9800;80626.96;75176;88369;2459.18
9900;81535.72;75411;88006;2475.13
10000;82802.75;77869;90040;2271.17
