n;avg;min;max;standard_deviation
100;1622.46;1311;2052;147.37
200;4212.41;3402;5358;408.39
300;6839.56;5308;9235;723.92
400;9655.90;7739;12598;847.00
500;12460.58;10667;14918;997.77
600;15537.85;12109;19722;1457.66
700;18843.38;14751;24360;1818.27
800;21966.83;18549;27278;1923.68
900;24927.32;21039;30718;1961.05
1000;28448.44;24114;35645;2390.34
1100;31216.81;26281;35495;2191.28
1200;35490.57;27885;44170;3055.77
1300;38333.33;31214;49591;3507.03
1400;42739.08;31930;51511;3605.56
1500;45567.76;36909;60312;4212.49
1600;48506.09;39396;59858;4285.47
1700;52360.22;43376;66159;4773.02
1800;56625.07;47902;70767;4477.50
1900;59810.99;42346;79103;5893.04
2000;64041.95;53376;75153;4956.39
2100;66525.95;57327;81740;5587.61
2200;70292.65;59494;87073;5874.63
2300;72911.08;57015;85505;6069.05
2400;76210.71;61947;92970;6440.07
2500;81168.92;69401;100581;7083.84
2600;84709.07;71016;100478;6190.89
2700;88771.96;71253;110923;7701.70
2800;92763.21;76221;114582;7967.80
2900;96278.16;78923;120604;8230.74
3000;99305.78;81995;124509;9021.50
3100;104332.47;85043;126024;8000.18
3200;108154.04;89975;128440;8057.56
3300;109580.83;89261;130703;8305.22
3400;115341.04;92366;140977;10682.83
3500;119206.20;101892;141439;8543.12
3600;122040.24;101635;166324;9900.06
3700;126204.83;107098;150828;9267.95
3800;128874.28;108039;151911;10292.50
3900;130836.61;98140;162437;10388.52
4000;138639.94;120585;171687;10293.42
4100;141709.13;122215;171170;11107.78
4200;144190.16;118064;170093;10357.05
4300;149915.49;127411;176489;11764.97
4400;153814.00;129438;182555;12472.15
4500;158479.05;125290;205006;12959.69
4600;161250.25;134114;199160;13656.52
4700;163401.30;140093;208983;12402.69
4800;169930.34;140168;206406;13275.70
4900;169000.33;141782;197652;13566.32
5000;179545.43;144881;221899;14550.94
5100;182331.56;139463;224885;15134.88
5200;184956.56;146609;223834;14481.12
5300;191802.08;161220;248253;15301.65
5400;192663.31;162436;236551;15261.54
5500;196129.45;165594;234828;15225.80
5600;202293.85;165085;247165;15037.70
5700;205150.19;169886;262082;17154.22
5800;210974.51;179803;249144;17491.13
5900;213564.59;178346;262205;16540.77
6000;214961.15;178465;253625;16300.40
6100;221939.68;184408;279670;19748.17
6200;226027.01;189527;265604;19486.00
6300;229577.46;192289;288462;18445.96
6400;231790.96;193348;283139;16757.69
6500;236116.13;196406;297461;17880.88
6600;237775.39;195664;294311;18369.64
6700;250382.23;212180;319491;19771.16
6800;250890.01;208201;293545;17609.98
6900;255137.52;202129;313755;19372.10
7000;256469.68;216229;306535;20108.57
7100;263679.40;222115;317136;21134.88
7200;266149.05;223261;328749;21947.04
7300;270469.17;226539;348480;21862.31
7400;278185.99;224104;334616;22052.85
7500;276779.71;227631;336653;21266.23
7600;281651.74;223529;333760;20530.04
7700;288591.83;233073;366617;25910.53
7800;293069.36;241081;372574;21806.57
7900;292741.95;240787;361966;22982.04
8000;296157.20;241377;372391;26425.33
8100;300630.41;252637;369670;21571.21
8200;307320.56;256548;349451;19103.75
8300;311064.46;248552;394713;26502.99
8400;317115.26;264136;376314;24521.45
8500;317723.61;259313;375228;24347.22
8600;319822.65;269511;379420;25347.19
8700;326267.14;273159;412876;25934.25
8800;333714.28;268714;418009;25371.74
8900;338390.82;276647;421111;31745.28
9000;345365.86;269551;418321;27434.42
9100;347242.83;283087;425897;27911.00
9200;349445.51;283464;444605;29820.06
9300;354425.85;294436;421199;26790.46
9400;363268.15;295146;432549;28742.87
9500;360786.72;284996;443858;29099.41
9600;365386.53;307192;430351;29377.79
9700;373575.13;319472;434055;24637.56
9800;376282.88;311087;447500;28137.01
9900;380711.89;316763;456119;24866.99
10000;385242.43;321037;449110;24476.00
