n;avg;min;max;standard_deviation
100;9;6;19;2.17
200;18;13;42;3.48
300;26;21;54;3.56
400;34;29;60;4.07
500;42;36;81;5.20
600;50;42;81;4.71
700;60;49;83;5.38
800;68;57;87;4.85
900;77;64;105;6.38
1000;84;72;99;4.48
1100;92;78;119;7.84
1200;101;83;147;9.87
1300;108;92;160;9.56
1400;119;99;175;11.40
1500;124;100;217;12.93
1600;131;113;180;9.30
1700;137;115;168;7.67
1800;149;128;194;11.17
1900;154;134;206;9.65
2000;162;138;207;10.86
2100;170;146;210;11.11
2200;182;158;275;15.57
2300;188;159;240;14.37
2400;197;167;279;16.19
2500;204;173;254;16.01
2600;211;177;260;13.36
2700;217;183;270;13.07
2800;231;193;283;16.75
2900;240;212;275;12.14
3000;248;212;293;14.55
3100;258;228;306;13.82
3200;264;227;320;14.76
3300;270;234;328;15.66
3400;280;244;348;16.12
3500;291;251;373;20.33
3600;295;253;357;19.55
3700;307;270;353;15.82
3800;312;251;392;20.72
3900;316;263;386;17.49
4000;326;270;384;19.14
4100;331;286;372;16.96
4200;342;301;400;18.58
4300;351;310;421;17.96
4400;358;305;428;21.49
4500;371;330;447;20.46
4600;376;305;438;22.81
4700;381;332;439;20.52
4800;393;352;492;22.93
4900;399;331;464;20.27
5000;406;362;493;20.36
5100;414;364;478;19.83
5200;426;375;493;19.47
5300;432;385;498;19.75
5400;436;372;506;21.28
5500;448;408;519;21.28
5600;457;407;526;19.62
5700;458;397;518;22.13
5800;469;411;575;23.95
5900;473;420;525;19.72
6000;480;408;546;22.70
6100;491;427;560;22.00
6200;497;430;598;26.06
6300;509;461;564;18.77
6400;526;443;596;26.30
6500;532;469;636;26.81
6600;534;480;616;25.70
6700;540;461;639;30.56
6800;547;485;613;25.50
6900;563;499;663;24.19
7000;567;507;661;26.10
7100;574;510;662;24.15
7200;589;542;650;22.21
7300;599;527;672;27.46
7400;606;546;713;28.19
7500;611;537;698;28.74
7600;619;559;746;27.53
7700;626;554;698;25.32
7800;632;561;701;26.72
7900;646;568;755;30.65
8000;646;583;724;27.86
8100;650;570;755;27.35
8200;657;565;757;32.94
8300;670;610;757;25.55
8400;675;572;748;33.03
8500;684;592;752;29.50
8600;691;617;788;30.71
8700;696;595;777;28.40
8800;703;614;785;28.64
8900;715;634;792;28.79
9000;723;619;821;33.75
9100;733;638;863;35.48
9200;736;622;843;34.91
9300;745;654;815;31.02
9400;755;674;871;32.53
9500;763;656;843;32.91
9600;771;668;852;34.88
9700;779;673;854;29.92
9800;786;719;866;30.99
9900;798;717;938;32.39
10000;800;708;868;29.03
