n;avg;min;max;standard_deviation
100;1824.00;1824;1824;0.00
200;3253.00;3253;3253;0.00
300;5179.00;5179;5179;0.00
400;9574.00;9574;9574;0.00
500;9495.00;9495;9495;0.00
600;16104.96;12933;16137;318.79
700;14280.00;14280;14280;0.00
800;19399.00;19342;19570;98.73
900;20064.44;19778;24552;1133.76
1000;23400.00;23400;23400;0.00
1100;28268.86;27595;28616;483.66
1200;30966.76;30132;32168;1001.37
1300;39224.88;35739;40791;2336.52
1400;40988.10;40524;41187;303.82
1500;44210.85;43839;44844;485.22
1600;36858.87;36483;37220;368.43
1700;45814.35;45334;46073;352.48
1800;47600.57;44137;51975;2017.42
1900;48573.82;44503;54941;5091.13
2000;55995.12;54230;57837;1171.41
2100;59107.20;54268;66366;5926.79
2200;64739.90;62045;69235;3251.63
2300;62116.50;61888;71372;943.83
2400;63430.65;61173;66190;2495.93
2500;64351.34;61428;69786;3196.50
2600;86549.78;76684;88328;4144.55
2700;78750.74;73551;82523;4036.57
2800;86258.82;72776;96159;9350.22
2900;79838.37;76415;82729;3048.28
3000;84044.45;82185;87024;1795.55
3100;93605.45;84031;107115;8656.16
3200;102593.34;90435;116841;11522.23
3300;105295.58;94021;116982;10273.12
3400;100253.86;96372;103692;3118.09
3500;108154.50;91338;125252;14496.61
3600;114167.24;102940;132704;10745.53
3700;117030.30;105788;122037;6413.98
3800;121990.62;110629;132104;9946.24
3900;116367.15;110791;123020;4415.79
4000;132558.45;121940;141451;7827.19
4100;108540.74;104873;113473;2721.62
4200;146215.06;137560;156754;8536.17
4300;145263.68;126345;171697;17871.49
4400;147829.34;126589;156095;9605.20
4500;152164.90;146201;163621;7120.47
4600;165941.79;157832;176713;6952.63
4700;143257.52;126062;156980;11030.88
4800;156314.98;132104;180537;18729.64
4900;160126.72;135956;190560;18644.43
5000;164942.02;140704;180686;16764.16
5100;165445.14;152747;181373;11126.61
5200;167022.46;160431;199561;6537.88
5300;168607.29;144228;216727;27769.04
5400;176486.57;159415;189857;12390.18
5500;173756.22;170245;179459;3554.61
5600;193243.83;154850;212851;21556.66
5700;173504.56;166455;181740;5302.23
5800;188316.26;170552;200509;12833.04
5900;206234.65;168533;235497;18137.79
6000;195955.84;156730;253942;32739.12
6100;204819.11;173161;214482;14532.21
6200;200100.48;186004;221629;13814.90
6300;201090.42;182620;228708;18744.38
6400;216374.38;176388;264170;28088.07
6500;205204.49;191671;222889;14013.75
6600;220158.78;195466;249457;19154.20
6700;229592.08;201039;263644;18087.67
6800;227939.85;204712;245718;13205.73
6900;226568.63;213859;245020;9330.69
7000;240224.36;207903;264768;21629.12
7100;238967.52;216821;292314;24708.66
7200;239841.04;227827;254184;9152.13
7300;248715.18;222383;261956;15604.83
7400;236702.22;213630;284855;22902.02
7500;239279.28;219774;262437;13286.89
7600;263308.22;215801;292547;23993.96
7700;267965.02;217842;313799;30123.02
7800;279090.31;246936;311131;19787.09
7900;277430.98;238303;322577;27068.63
8000;267617.31;252019;284331;13530.07
8100;278715.67;239129;331345;26738.37
8200;282173.50;245964;313306;23481.02
8300;295805.67;239612;326011;30422.32
8400;286408.28;242252;346637;27050.48
8500;282864.44;261485;314768;17386.86
8600;300670.51;259460;346826;28567.15
8700;299996.49;254587;350232;27364.26
8800;305568.44;271176;332994;18080.53
8900;316015.72;273467;358663;25053.38
9000;329157.25;265903;384506;39615.41
9100;314382.51;267612;365958;25902.28
9200;334434.81;300481;370777;22055.76
9300;328047.70;292323;381748;24807.35
9400;321649.84;282736;459724;24002.90
9500;322987.28;290687;390802;32557.12
9600;328726.83;300332;368831;25220.97
9700;344561.49;297486;368358;22647.36
9800;310427.73;281895;345921;18615.96
9900;368969.51;307785;437336;38737.62
10000;345240.82;304742;387665;28295.70
