n;avg;min;max;standard_deviation
100;1403.20;869;1846;170.17
200;3069.69;1849;3974;487.78
300;5173.96;3151;6243;570.77
400;7207.00;4172;8951;921.22
500;9271.69;5716;11370;1094.96
600;11713.08;7732;14225;1188.07
700;13729.94;8320;16213;1451.51
800;16004.50;10106;19202;1806.06
900;18694.86;11022;21639;1806.50
1000;20963.59;13744;24665;1838.69
1100;23618.22;14303;29524;2193.50
1200;25932.36;15535;30501;2444.75
1300;28496.35;24789;33776;1868.45
1400;31054.81;20200;41066;2593.98
1500;33465.53;20377;39547;2624.72
1600;35800.81;30596;41174;2234.38
1700;37705.20;23212;44629;3969.33
1800;41137.55;25499;47359;3595.56
1900;44050.56;27482;52788;3383.15
2000;45921.39;28258;55172;4358.34
2100;48399.23;29031;56535;3787.30
2200;51696.76;32424;62033;4734.76
2300;54527.51;35308;67614;4522.58
2400;57242.69;47642;65174;3382.67
2500;59789.65;50712;67637;3450.26
2600;62370.01;40082;75399;5166.34
2700;64816.55;39826;75155;5411.12
2800;67375.82;42083;79148;6181.58
2900;70561.01;47127;85916;5829.42
3000;72829.99;44995;89755;7104.41
3100;75597.99;46182;88731;6611.80
3200;78808.23;49271;94603;7721.52
3300;80989.53;50549;93695;5145.30
3400;82976.71;52868;98121;7054.89
3500;87348.57;55442;103666;7001.14
3600;90139.04;56583;110485;6947.17
3700;93600.61;81328;104886;5188.17
3800;95291.42;58517;110074;8326.32
3900;98278.89;59778;117191;8762.81
4000;101832.29;66691;121507;8277.42
4100;103451.67;60811;127851;10256.62
4200;107646.95;66088;125324;9247.48
4300;108574.06;67175;130819;10156.94
4400;112900.69;65841;135121;9752.47
4500;116199.65;71918;134534;8477.34
4600;119475.69;106022;136690;6712.19
4700;118973.06;75761;136302;10580.75
4800;122842.84;77684;140192;9749.41
4900;126293.15;83254;143622;8878.89
5000;130123.34;89398;152884;9663.11
5100;132629.44;81951;158465;11784.20
5200;133897.49;82349;153616;11568.02
5300;136609.29;84221;160428;13149.36
5400;143005.59;90176;163793;9971.83
5500;145164.03;88311;169739;12535.79
5600;150001.67;100193;172199;10120.17
5700;151522.21;128921;178352;8147.74
5800;153831.17;101233;175214;11191.21
5900;154952.30;98681;186568;12087.84
6000;158027.19;94283;183145;15087.08
6100;163683.16;136229;188436;9741.67
6200;163841.37;105633;191819;14675.38
6300;168208.80;109234;206125;11344.36
6400;170568.57;139961;206626;10694.31
6500;173317.13;108863;214812;13674.16
6600;178899.17;112024;204918;12700.78
6700;179935.46;160425;206907;9903.13
6800;183281.20;107095;226502;15778.02
6900;184328.68;112056;217153;17854.21
7000;187172.51;122301;214216;13085.97
7100;193250.39;119967;231592;14741.71
7200;196458.45;123473;230071;13152.74
7300;198590.85;124742;233804;13127.53
7400;199376.39;121181;228519;15539.56
7500;205343.90;177299;234074;12025.50
7600;206010.31;125600;254564;18931.93
7700;208260.93;140401;238645;12724.51
7800;207382.94;128133;237163;16976.70
7900;215368.71;130444;261587;18094.27
8000;220494.10;142325;248844;14612.38
8100;221575.62;137170;252175;17763.06
8200;226339.74;154089;262900;14535.94
8300;224211.59;143669;257301;20160.49
8400;229852.21;151222;263294;15648.95
8500;233335.25;200535;271135;13792.72
8600;238167.09;144507;274081;15894.99
8700;240180.88;149081;294010;19743.63
8800;246364.85;213227;301146;16061.53
8900;248883.30;150675;304109;17567.25
9000;251958.07;217335;288064;13719.10
9100;252799.62;166501;283699;16444.35
9200;253337.20;155732;283885;19625.42
9300;253239.71;163080;303210;22270.82
9400;264627.61;233150;302080;15788.52
9500;267534.19;232862;308095;15873.17
9600;268638.41;166831;308882;23621.04
9700;270937.53;190600;311621;17506.66
9800;275480.45;171313;315851;20064.78
9900;278501.65;185565;325041;20866.86
10000;278807.71;235423;322757;15454.33
