n;avg;min;max;standard_deviation
100;1403.58;819;1773;204.30
200;3200.47;2339;4164;311.94
300;5509.91;4508;7155;513.73
400;7877.48;6712;9796;664.63
500;10790.57;8873;13965;950.21
600;13618.72;10818;17448;1328.44
700;16114.00;12986;19592;1433.39
800;18801.70;14810;23670;1812.17
900;22064.60;18033;27396;2179.81
1000;25239.38;20954;33340;2337.93
1100;28664.58;22921;35012;2740.38
1200;31216.55;26539;43040;2823.96
1300;33922.12;27941;43288;3297.01
1400;37611.54;28375;47195;3396.25
1500;40068.03;32199;48818;3369.50
1600;43660.62;33783;52147;3924.63
1700;47513.77;38930;63449;4380.47
1800;50886.57;41771;61146;4252.32
1900;54955.55;42802;72991;5260.80
2000;57492.51;46275;78042;5295.32
2100;61378.93;50375;76734;5771.10
2200;63787.77;53966;80672;5828.88
2300;67661.97;55550;85360;5890.20
2400;69425.45;52231;85810;6386.41
2500;74074.16;57961;91454;6983.73
2600;77821.22;63025;98166;7407.99
2700;81150.83;63221;96607;6975.42
2800;84773.78;70090;103116;7089.95
2900;86690.79;72473;103684;6712.20
3000;91694.24;72822;120531;7711.83
3100;94229.92;74101;113190;7323.02
3200;98428.77;75652;119126;9077.63
3300;100279.10;83998;119551;8505.05
3400;105546.10;83256;128193;10261.15
3500;110090.23;88738;138077;9792.40
3600;112366.56;93876;136362;10011.20
3700;114938.66;92594;142548;9528.01
3800;119633.74;96280;151724;12561.01
3900;123200.01;101800;152964;10527.74
4000;127933.50;103259;169645;12083.35
4100;132861.91;110065;162998;11862.58
4200;134023.61;103980;159160;11936.52
4300;137739.58;113878;164153;10574.51
4400;140168.16;114731;170230;11114.39
4500;144669.47;119702;185744;13552.47
4600;151160.04;119154;195635;14079.06
4700;154224.82;122421;197161;14044.16
4800;155722.63;122083;187718;12376.25
4900;159256.63;130400;201678;14347.77
5000;162524.89;133557;202405;14057.46
5100;165354.86;143364;199042;12819.00
5200;173617.64;143506;208692;12602.60
5300;177226.58;140820;224972;14527.81
5400;178275.21;141353;227629;14528.53
5500;182596.36;147730;231746;15139.28
5600;185178.96;143386;221709;15470.62
5700;190566.84;163061;240541;14947.72
5800;192857.97;157386;240217;14938.85
5900;197399.87;156379;259061;19280.17
6000;201318.53;166235;253119;17260.30
6100;201575.12;158096;250671;18898.94
6200;211280.22;174237;253288;15330.39
6300;209386.19;156304;269661;21092.85
6400;213822.66;183599;253567;15559.96
6500;219294.83;179867;262322;18687.77
6600;224180.60;180851;274926;19651.49
6700;222078.49;180053;268653;17363.82
6800;234513.85;176452;297227;21967.52
6900;234944.29;197387;276511;18942.15
7000;236460.85;186276;297452;19779.75
7100;242135.51;189598;295813;18890.24
7200;245754.13;205300;296723;20085.18
7300;253001.63;221881;323018;21514.65
7400;251922.87;206482;296676;19756.13
7500;256443.59;196530;316856;23588.54
7600;263590.42;214143;330866;24425.90
7700;266018.60;206342;316408;23334.99
7800;275172.68;212144;338132;24796.46
7900;275834.11;220047;344983;23265.76
8000;284650.23;235905;335943;21858.64
8100;282132.97;232070;337783;21638.05
8200;289845.73;239955;339996;23046.11
8300;289760.13;235337;360194;27422.00
8400;289356.35;226289;351050;22435.80
8500;299662.61;241269;355144;27009.54
8600;298466.96;229283;354151;22479.76
8700;308396.66;253857;392161;29180.28
8800;316302.39;257435;395496;27683.09
8900;312045.60;253907;373389;22475.32
9000;318401.43;267898;381080;23027.62
9100;317815.89;256328;404517;27337.81
9200;319994.57;249365;383207;27444.00
9300;325776.39;274442;393737;23181.71
9400;334184.94;264403;399244;24548.61
9500;335737.53;265489;389485;26826.74
9600;336386.35;279534;421130;31320.51
9700;345429.93;281958;420255;28520.60
9800;348022.43;292857;412753;25674.65
9900;357118.54;284611;446282;30128.69
10000;357661.35;302693;439990;31944.20
