n;avg;min;max;standard_deviation
100;1382.03;912;1896;206.31
200;3256.05;2339;4402;366.05
300;5643.95;4512;7131;538.87
400;7891.18;6209;9938;731.86
500;10807.12;8901;14193;1091.15
600;13265.50;10693;16180;1162.61
700;15968.24;13500;19580;1431.15
800;18630.85;14839;23387;1755.24
900;21608.42;16235;27679;2044.97
1000;25107.56;18872;32484;2680.65
1100;28304.99;22533;38709;2307.73
1200;31424.18;24942;41365;3332.58
1300;33924.73;27791;43762;3288.35
1400;37337.74;29252;49464;3503.54
1500;40622.34;31262;49784;3958.41
1600;43056.29;34759;56161;3757.10
1700;46359.15;37639;57286;3886.38
1800;50707.53;39696;63285;5231.69
1900;53353.61;41175;68676;5411.99
2000;57887.96;46112;69939;4822.83
2100;60856.74;52055;78308;5045.59
2200;63426.09;51198;79045;5839.88
2300;66797.52;54260;83810;5712.76
2400;71624.47;53942;87139;7001.49
2500;74531.70;62568;97017;7413.56
2600;77169.87;63955;96009;6034.58
2700;80456.05;67647;102503;6566.72
2800;84158.72;68639;111474;7572.07
2900;85524.59;69098;104302;7410.76
3000;90477.88;74114;106475;7087.45
3100;94295.50;76759;116247;8951.71
3200;99388.48;81503;118283;9163.16
3300;101020.75;77430;131034;9556.31
3400;103768.22;85193;129995;9850.64
3500;107755.08;90499;134756;9646.03
3600;112038.82;94683;146069;10695.59
3700;114885.02;90885;137078;10758.60
3800;116692.38;94963;148406;11202.20
3900;122757.50;97389;159460;10989.72
4000;127578.15;102471;152014;11133.14
4100;133014.54;104062;169917;12800.79
4200;133384.21;107080;165183;10386.63
4300;137666.65;109229;182015;13075.30
4400;141556.17;108332;187936;12006.48
4500;145696.76;111169;184367;13719.66
4600;147612.74;121256;177877;13036.42
4700;152178.86;123971;187657;14086.27
4800;157512.97;127931;203724;15047.90
4900;160153.96;123597;199257;15219.89
5000;161159.92;129179;204660;15651.63
5100;166730.37;132447;208933;15738.04
5200;172971.47;143704;208242;14786.60
5300;175184.68;139675;209408;15868.07
5400;176642.96;145545;220088;16595.15
5500;180956.18;148459;231251;15257.28
5600;185503.85;143598;237667;15774.98
5700;189258.14;131102;222068;16702.61
5800;191885.50;153684;253336;18214.49
5900;195520.52;156651;230098;13852.50
6000;198130.68;155894;248803;18863.29
6100;203949.58;171787;251820;16097.07
6200;204166.12;159099;246226;17542.38
6300;207775.57;172715;268308;16614.54
6400;214457.65;176167;260351;17162.48
6500;217527.76;178424;254474;18349.32
6600;219368.54;173725;275179;19874.86
6700;227726.71;184279;276078;19418.60
6800;227327.35;170502;279601;19175.87
6900;233351.99;189414;296421;20477.04
7000;240291.67;191430;291048;18957.16
7100;241515.10;198104;325736;25940.40
7200;244532.92;199689;309668;22489.75
7300;248914.37;192226;316331;23300.86
7400;252799.54;200586;312650;22667.33
7500;258576.77;207636;336792;24918.58
7600;264914.05;214794;382693;26884.91
7700;265390.94;215428;339249;20472.53
7800;267223.84;217382;325137;21664.34
7900;270200.82;221628;358888;24141.62
8000;280242.68;227662;335414;23925.21
8100;277116.75;223783;352512;23027.03
8200;286846.58;231256;346471;23723.57
8300;293290.33;234472;379919;28151.41
8400;294601.09;233207;349711;24791.52
8500;297935.40;230699;378363;28256.12
8600;300397.22;236240;374478;28012.13
8700;303597.35;245989;382752;26547.69
8800;305782.86;251764;394317;26180.86
8900;313946.51;258451;385540;26358.25
9000;315550.12;249540;388399;27543.17
9100;321283.42;262149;413103;27951.33
9200;326669.23;267589;407669;29581.43
9300;326900.87;273301;394562;24656.60
9400;333852.51;280919;413723;29290.36
9500;335638.14;268927;408652;29260.94
9600;337141.91;255883;411662;30604.58
9700;340453.70;275010;407672;29692.05
9800;345575.42;265473;432740;30782.66
9900;342296.86;277699;410936;27406.37
10000;353322.96;280396;424344;29026.61
