n;avg;min;max;standard_deviation
100;1578.00;1578;1578;0.00
200;4503.00;4503;4503;0.00
300;5760.00;5760;5760;0.00
400;9749.00;9749;9749;0.00
500;11802.00;11802;11802;0.00
600;15341.14;15341;15355;1.39
700;17872.00;17872;17872;0.00
800;21534.00;21155;22671;656.45
900;23796.70;23713;25108;331.29
1000;28682.00;28682;28682;0.00
1100;30811.28;27638;32446;2277.59
1200;36724.46;36138;37132;488.88
1300;36489.73;34976;39859;2258.35
1400;38599.80;36987;39291;1055.83
1500;43601.86;43525;43647;58.90
1600;49593.17;42668;56801;7065.09
1700;48188.05;47735;48432;332.45
1800;59158.51;53076;61610;2247.80
1900;56083.32;56015;56127;54.63
2000;71014.83;59838;76242;7518.29
2100;59488.80;58074;61611;1732.77
2200;71535.94;69801;72250;945.67
2300;72851.79;69120;78875;4386.26
2400;75812.75;75734;75909;87.06
2500;78344.58;71017;82940;5616.44
2600;87157.74;84570;88672;1614.88
2700;83998.44;80909;92006;3940.09
2800;87312.12;84359;89916;2420.55
2900;100264.49;90846;103619;3058.44
3000;103135.69;87716;111520;11078.16
3100;107549.19;101611;111932;4955.12
3200;100914.05;97410;103365;2245.50
3300;119650.11;118385;123114;1678.30
3400;120505.57;114881;124830;4017.61
3500;107349.05;96091;121164;9453.87
3600;123342.69;119930;133293;4246.88
3700;121190.02;116766;126569;3159.92
3800;132870.55;120106;143439;10642.44
3900;137405.26;129298;144921;6783.41
4000;134283.08;124807;145430;8218.87
4100;143643.03;133046;157980;10220.57
4200;148865.30;137802;156292;6627.93
4300;156422.12;148652;165110;6767.14
4400;143879.07;132827;185172;8603.72
4500;152935.75;137633;176972;15515.40
4600;166885.49;159468;183862;10401.60
4700;168026.80;153903;192436;14701.93
4800;168105.57;151275;186986;13142.69
4900;166315.63;148193;175864;10851.70
5000;165715.48;158169;174203;6154.85
5100;184166.54;164444;208685;15607.03
5200;189141.65;167791;198700;8138.26
5300;188213.43;174682;200601;9761.89
5400;190072.14;165848;208442;16584.21
5500;195905.70;185191;206249;7505.78
5600;210866.74;183882;227598;14029.36
5700;217346.95;190437;236531;16949.12
5800;209958.94;196798;231271;11882.40
5900;208846.72;198002;219151;5391.14
6000;206016.64;190438;215014;8684.09
6100;206824.36;184538;234110;13120.22
6200;226720.55;204925;240728;11432.40
6300;222708.09;207255;250301;15835.69
6400;233267.46;216802;248028;9824.42
6500;242295.80;222360;271374;16569.49
6600;243129.60;207105;264668;22194.85
6700;248039.15;222259;281294;18192.08
6800;251971.12;231129;267486;11986.38
6900;258817.90;247656;274839;9626.71
7000;255627.51;243609;270946;9788.79
7100;257725.98;240949;278572;10922.71
7200;276221.21;246707;332138;25516.59
7300;277792.48;243690;289385;11441.62
7400;256316.12;240681;291834;14579.56
7500;271363.16;232586;312005;28365.37
7600;271336.52;232059;305619;18720.72
7700;289229.65;263796;324993;17064.35
7800;296907.43;267357;321912;16145.03
7900;281399.47;256439;310675;20642.42
8000;296649.01;270388;331754;17761.36
8100;314124.52;285694;354283;23154.55
8200;312795.53;283106;326897;13858.83
8300;300792.36;276067;322489;14675.98
8400;333211.83;266794;384035;34980.61
8500;324992.20;290959;377066;27787.91
8600;334787.08;277661;388694;34033.73
8700;325086.74;293340;390004;30734.64
8800;331262.57;279121;360510;24690.64
8900;344646.06;322007;385626;18052.02
9000;331917.62;278987;369739;29839.64
9100;342109.65;313397;373184;20664.69
9200;355357.80;314890;432119;35871.59
9300;350795.26;323751;393812;19351.42
9400;350222.23;315382;399577;30746.73
9500;365675.58;332685;406206;25917.75
9600;371553.92;318872;405599;23858.40
9700;363974.94;324451;395173;26166.53
9800;381883.37;344723;455053;35041.32
9900;391165.62;360820;429903;20443.95
10000;379384.82;352130;416430;19341.04
