n;avg;min;max;standard_deviation
100;9;8;18;1.97
200;16;16;25;1.23
300;24;23;41;2.72
400;32;31;59;3.61
500;40;39;56;2.31
600;56;48;96;6.19
700;61;59;82;3.48
800;68;63;93;5.66
900;71;39;107;9.82
1000;83;78;108;4.98
1100;94;87;117;5.98
1200;101;92;127;6.71
1300;112;102;146;7.66
1400;123;110;180;12.30
1500;134;119;200;12.88
1600;139;130;171;8.09
1700;126;76;195;34.58
1800;153;144;208;9.13
1900;165;153;210;12.15
2000;175;165;235;11.70
2100;181;167;225;11.15
2200;192;176;242;11.71
2300;165;102;280;49.97
2400;207;197;267;12.69
2500;214;198;278;14.64
2600;220;207;267;11.53
2700;223;211;277;12.15
2800;247;230;287;10.57
2900;255;234;306;14.93
3000;262;241;316;13.91
3100;270;245;319;15.51
3200;282;255;339;13.19
3300;242;147;337;66.50
3400;303;278;351;16.01
3500;301;282;346;13.45
3600;318;289;426;20.99
3700;327;295;413;18.24
3800;341;313;434;21.84
3900;342;317;414;16.92
4000;360;333;453;21.29
4100;357;323;422;22.90
4200;367;345;424;19.50
4300;381;351;454;21.31
4400;383;357;451;17.44
4500;392;367;432;12.97
4600;396;372;464;17.36
4700;404;377;490;19.87
4800;426;386;496;22.10
4900;429;400;527;18.03
5000;446;415;522;20.38
5100;392;218;505;91.21
5200;455;411;572;26.57
5300;460;424;537;18.95
5400;465;430;526;19.94
5500;469;433;521;20.50
5600;485;445;568;22.40
5700;484;441;576;21.79
5800;511;465;561;18.81
5900;515;487;571;16.86
6000;534;494;602;22.04
6100;545;498;642;25.96
6200;552;513;619;22.48
6300;550;503;609;23.71
6400;561;513;618;23.12
6500;562;516;659;26.29
6600;569;520;675;29.77
6700;584;535;734;33.38
6800;593;553;684;27.33
6900;552;314;730;105.74
7000;616;568;735;29.70
7100;614;563;755;29.67
7200;627;568;724;27.78
7300;636;596;755;28.70
7400;647;605;731;23.79
7500;665;613;780;32.20
7600;667;601;775;32.96
7700;684;624;781;30.11
7800;681;637;773;29.06
7900;695;635;772;27.75
8000;733;668;858;31.47
8100;661;380;777;110.14
8200;732;674;811;31.32
8300;722;674;808;30.31
8400;727;670;805;29.47
8500;732;684;810;30.19
8600;748;690;836;28.99
8700;762;700;873;31.47
8800;762;717;853;25.02
8900;780;734;860;30.36
9000;789;730;913;29.62
9100;788;722;890;34.16
9200;807;755;921;30.02
9300;814;764;941;31.41
9400;822;762;891;27.71
9500;833;745;963;39.80
9600;827;748;911;32.04
9700;847;787;956;33.86
9800;804;447;963;126.93
9900;869;804;967;32.45
10000;875;797;1019;38.83
