n;avg;min;max;standard_deviation
100;1587.00;1587;1587;0.00
200;3498.00;3498;3498;0.00
300;5788.00;5788;5788;0.00
400;7150.00;7150;7150;0.00
500;8992.00;8992;8992;0.00
600;11628.80;11312;11632;31.84
700;8715.00;8715;8715;0.00
800;14846.25;14687;15324;275.83
900;20454.46;18049;20608;607.73
1000;12923.00;12923;12923;0.00
1100;23141.72;22091;23683;754.14
1200;26124.29;25988;26219;113.61
1300;26872.08;26355;28023;771.44
1400;29421.90;28682;29739;484.38
1500;31544.75;30458;32183;832.84
1600;29083.15;22114;35779;6831.13
1700;40529.90;38732;41498;1319.30
1800;47103.57;40148;48885;3216.61
1900;43514.84;41292;44936;1777.36
2000;46510.12;43375;53651;4684.14
2100;41570.40;32484;47628;7419.01
2200;50857.01;48184;51554;1262.53
2300;47415.93;34996;56071;10354.42
2400;56433.30;55680;57354;832.80
2500;60531.56;59561;61498;753.56
2600;62889.06;56613;67725;3850.74
2700;69519.76;63581;74008;4405.59
2800;69059.44;66181;71040;1776.54
2900;69964.40;63856;73488;2386.27
3000;70113.41;67875;73941;2259.70
3100;76305.79;72608;79980;3344.89
3200;76244.11;71818;89628;6944.60
3300;76925.65;72636;82913;3885.85
3400;85085.57;82220;90258;3563.17
3500;85092.57;77847;91674;5563.50
3600;89699.15;77600;97341;8951.72
3700;90266.28;84304;93220;2828.98
3800;91858.04;88107;95777;2849.79
3900;98390.76;91801;105625;4460.04
4000;100190.72;97346;103199;2305.50
4100;107702.67;92361;110188;3820.22
4200;109160.96;100529;116425;5057.90
4300;111455.80;96287;118901;7217.39
4400;108153.42;101317;113572;5144.93
4500;119244.49;113690;123144;4187.24
4600;117984.60;108866;132304;9120.85
4700;121794.56;116233;123298;1264.92
4800;121858.23;116777;132943;6501.57
4900;127915.74;123767;136367;5446.33
5000;131386.12;123386;138833;4891.13
5100;118077.76;84235;140989;19416.50
5200;136173.97;124109;143409;5183.88
5300;131785.74;119501;152984;13222.00
5400;145974.09;128951;162696;13805.47
5500;151767.02;146694;155395;3107.04
5600;142568.41;133877;159773;8908.23
5700;136464.64;95283;159039;22928.60
5800;151754.04;133841;168443;11736.80
5900;148842.88;139552;169970;7173.20
6000;159024.00;148937;178900;9088.20
6100;155073.12;149414;161878;3693.83
6200;161046.93;154921;166100;4899.11
6300;163097.28;156179;173235;5798.09
6400;176575.63;168658;186536;5396.93
6500;174606.51;164252;188648;7309.77
6600;169790.06;151859;186599;11233.00
6700;178259.10;158260;206786;15936.85
6800;176159.67;158542;190085;9569.18
6900;187090.23;173670;201777;11052.54
7000;185675.37;171259;199247;10763.76
7100;183202.92;163579;199594;11001.07
7200;190071.04;182498;201482;6398.18
7300;201223.35;180974;212614;9090.09
7400;199218.48;178484;213902;10910.59
7500;200272.90;170796;222984;17456.42
7600;205458.35;193288;233435;8507.80
7700;204781.65;187505;223707;12209.96
7800;209241.41;183027;227393;13785.60
7900;214069.12;192996;232037;13245.22
8000;214465.68;199480;230335;10768.33
8100;220883.09;192859;249680;14659.33
8200;223840.55;204452;242013;11343.48
8300;221410.55;204055;239222;11898.03
8400;232488.77;212651;247194;10857.85
8500;231738.88;213746;262375;15874.63
8600;234587.91;222956;254857;9922.10
8700;242049.16;224140;255504;11344.83
8800;254445.58;244435;264209;6085.80
8900;239465.86;216787;265176;17107.30
9000;240520.83;213131;260377;13383.03
9100;245014.59;153659;269853;34866.01
9200;243505.22;222342;260329;12278.19
9300;260044.17;246465;276956;8490.00
9400;254675.79;227802;281020;19140.69
9500;268737.86;245542;292432;13504.04
9600;270057.56;246771;297661;16165.12
9700;254887.13;237120;268543;10803.01
9800;271460.16;244719;296748;17240.07
9900;259207.97;235700;304504;20885.44
10000;275350.30;260796;298022;12696.31
