n;avg;min;max;standard_deviation
100;7;7;16;1.29
200;15;14;28;2.06
300;25;23;42;2.54
400;30;28;51;2.77
500;39;38;55;2.85
600;46;44;63;2.99
700;52;50;78;3.14
800;62;59;86;4.79
900;73;65;105;6.69
1000;78;72;110;6.43
1100;83;79;109;5.78
1200;94;88;131;7.63
1300;101;94;134;6.74
1400;110;102;156;8.04
1500;117;107;144;7.26
1600;128;118;155;7.03
1700;132;123;160;7.72
1800;135;122;163;7.47
1900;147;135;197;10.26
2000;154;143;199;10.31
2100;160;150;236;11.05
2200;170;158;226;13.41
2300;172;154;248;15.02
2400;178;170;242;10.47
2500;189;179;239;11.22
2600;197;185;243;13.01
2700;201;186;246;9.76
2800;212;200;251;8.68
2900;226;208;298;13.16
3000;229;208;282;11.57
3100;230;215;267;9.67
3200;245;227;288;11.41
3300;248;227;317;12.40
3400;257;235;307;13.32
3500;265;244;318;13.44
3600;274;248;348;15.59
3700;280;260;331;14.00
3800;290;266;331;12.87
3900;298;270;362;16.25
4000;306;277;350;15.45
4100;311;287;368;16.08
4200;319;298;388;16.11
4300;324;301;368;15.48
4400;326;293;365;13.69
4500;339;319;401;15.49
4600;349;324;413;17.04
4700;354;326;401;12.80
4800;362;331;403;17.90
4900;366;336;422;17.45
5000;380;353;432;15.57
5100;386;359;523;21.51
5200;389;353;458;19.48
5300;401;363;450;15.91
5400;408;378;473;17.96
5500;421;384;485;19.96
5600;423;398;490;17.02
5700;428;394;518;20.80
5800;439;403;482;18.18
5900;448;410;504;18.29
6000;461;432;532;16.69
6100;460;414;535;21.18
6200;464;421;547;20.55
6300;474;431;606;25.12
6400;476;445;518;16.46
6500;492;451;587;26.74
6600;490;448;596;24.48
6700;502;462;582;20.61
6800;511;475;590;22.86
6900;522;483;603;22.04
7000;532;490;618;27.28
7100;541;497;623;28.16
7200;544;482;690;30.68
7300;543;499;669;28.43
7400;562;511;640;25.65
7500;558;493;669;30.01
7600;578;514;651;28.18
7700;582;549;696;23.67
7800;582;542;714;27.72
7900;593;551;661;23.86
8000;599;557;719;22.85
8100;612;569;688;24.08
8200;611;555;720;28.72
8300;618;570;746;29.08
8400;634;552;769;29.39
8500;630;595;695;20.41
8600;630;584;686;23.64
8700;639;583;724;22.31
8800;658;613;781;29.98
8900;671;625;819;27.19
9000;675;627;743;26.69
9100;687;623;772;24.94
9200;686;641;751;24.52
9300;705;637;792;30.68
9400;701;653;769;26.10
9500;711;653;823;29.59
9600;710;657;817;30.63
9700;721;639;821;34.21
9800;730;678;823;31.72
9900;736;684;833;27.81
10000;748;701;840;29.49
