n;avg;min;max;standard_deviation
100;8;4;12;1.45
200;15;11;27;2.55
300;24;20;40;2.95
400;30;25;49;3.57
500;38;33;50;2.36
600;44;39;54;2.50
700;53;48;70;3.69
800;61;54;86;5.07
900;69;57;101;5.92
1000;77;70;96;4.02
1100;85;74;127;8.68
1200;93;82;144;10.20
1300;97;88;141;8.73
1400;108;98;145;8.22
1500;113;101;158;9.31
1600;119;103;153;7.82
1700;127;112;175;10.37
1800;138;119;178;11.87
1900;142;128;191;9.46
2000;148;133;211;10.43
2100;155;135;202;9.58
2200;164;148;208;8.78
2300;173;157;215;9.39
2400;180;157;230;14.05
2500;187;164;226;10.47
2600;192;170;235;11.52
2700;199;181;249;12.64
2800;208;193;243;9.06
2900;218;194;243;9.69
3000;228;203;304;14.88
3100;233;205;275;11.20
3200;242;207;297;15.72
3300;249;217;322;15.89
3400;256;220;348;17.46
3500;261;235;305;11.64
3600;270;234;321;15.79
3700;279;249;341;18.35
3800;288;252;347;17.62
3900;288;252;344;14.05
4000;298;258;352;16.26
4100;304;272;342;14.13
4200;314;273;353;15.79
4300;320;281;383;17.38
4400;327;293;362;13.01
4500;338;305;433;21.42
4600;341;302;400;16.90
4700;347;314;427;16.44
4800;357;309;425;20.58
4900;365;326;515;24.26
5000;372;326;456;22.13
5100;378;327;450;19.36
5200;389;342;503;21.69
5300;394;354;480;19.64
5400;403;366;491;19.99
5500;409;373;474;19.72
5600;418;372;484;20.62
5700;421;380;490;19.31
5800;432;399;502;21.20
5900;430;384;489;19.59
6000;446;396;532;21.95
6100;450;405;507;19.60
6200;458;413;531;22.15
6300;465;416;537;20.33
6400;484;433;626;24.13
6500;484;427;541;20.39
6600;490;451;591;18.63
6700;499;451;578;23.48
6800;505;448;612;27.72
6900;515;474;596;25.52
7000;521;472;603;23.96
7100;533;470;616;24.59
7200;540;472;730;30.44
7300;548;478;641;30.95
7400;552;493;692;26.70
7500;557;480;664;27.97
7600;567;501;650;26.65
7700;574;514;662;24.09
7800;580;500;668;29.52
7900;590;543;643;22.89
8000;587;542;666;24.42
8100;598;551;665;22.16
8200;606;525;724;30.99
8300;617;558;829;35.47
8400;616;554;717;24.57
8500;626;567;717;25.49
8600;634;571;776;33.81
8700;645;560;740;31.16
8800;651;577;780;33.23
8900;656;589;718;26.14
9000;665;588;758;30.44
9100;667;609;787;27.76
9200;677;598;774;31.28
9300;678;608;785;26.24
9400;697;623;783;24.47
9500;701;625;801;32.18
9600;721;668;824;26.28
9700;724;655;841;32.20
9800;722;672;803;25.56
9900;726;656;839;26.84
10000;738;655;815;30.09
