n;avg;min;max;standard_deviation
100;1515.97;928;1887;242.89
200;3650.79;2830;4333;311.77
300;6342.10;5124;8029;557.44
400;9019.84;6984;11908;850.07
500;12403.64;10078;15919;1040.26
600;15448.95;13086;19590;1326.12
700;18543.52;15193;23651;1437.09
800;21548.58;17195;26756;1944.33
900;25166.18;20817;32631;2121.81
1000;28800.55;23314;37069;2590.89
1100;32006.26;25557;38819;2598.30
1200;35518.40;27009;41426;2880.86
1300;38969.43;33918;46242;2756.90
1400;42785.24;36396;53643;3363.13
1500;46325.23;38832;57825;3907.18
1600;49447.41;40219;59807;3960.79
1700;53115.70;41764;63706;4043.78
1800;56490.20;46629;67621;4771.28
1900;60912.09;47839;78017;5442.78
2000;63267.77;52437;76113;4569.37
2100;69038.76;58794;80761;5119.92
2200;72078.01;59823;85856;5125.37
2300;76057.03;64644;93235;6107.28
2400;80235.16;66804;93738;5920.88
2500;85035.11;69522;99921;6425.88
2600;87988.01;69881;105536;6649.48
2700;90397.98;73757;111428;7354.92
2800;95093.84;80139;113391;6835.51
2900;99389.67;82246;121895;8609.88
3000;102459.31;84241;125299;7221.48
3100;106451.69;89533;140301;8550.98
3200;111172.37;90574;136253;8879.96
3300;116761.77;89847;149319;9988.93
3400;119505.78;94255;150972;10215.07
3500;122611.65;99220;145555;10004.67
3600;125749.37;108034;154136;9829.71
3700;131250.80;111666;153937;9183.50
3800;136406.58;117690;173012;10121.67
3900;139663.67;114914;174052;10520.99
4000;143642.01;123757;180436;9332.76
4100;145726.83;119665;175995;11903.37
4200;152547.45;127714;181248;11179.44
4300;156660.31;126124;184529;11726.45
4400;160850.81;133560;190289;11838.56
4500;165426.34;141130;203962;12198.73
4600;166411.60;138702;194628;12451.00
4700;173331.57;145986;207645;12787.41
4800;178478.93;154764;218400;14255.69
4900;180453.73;150444;210643;13668.91
5000;183988.92;149847;231127;16380.40
5100;187170.11;157455;225708;13622.85
5200;192102.40;159760;222666;12208.56
5300;199833.90;170070;233305;13277.45
5400;202170.71;174919;271580;16618.40
5500;202251.29;166752;249131;15009.84
5600;207861.34;170899;247502;16024.39
5700;215120.93;171923;259042;17356.65
5800;218583.71;175216;257539;15443.26
5900;220008.46;182746;270303;17080.84
6000;225952.13;190144;267258;16939.87
6100;229954.74;190086;273243;16927.74
6200;233817.78;196539;272894;17112.03
6300;239505.86;204480;293653;17775.33
6400;244985.21;205321;300706;18036.01
6500;244242.62;206334;292053;17359.30
6600;249118.02;203143;290057;19403.21
6700;255929.45;221509;310382;19042.63
6800;262802.60;217200;323555;19352.25
6900;266725.77;221416;322670;19767.60
7000;269991.54;216580;374952;21480.05
7100;275876.80;230403;337448;20276.25
7200;279679.88;223565;347621;23014.11
7300;280576.28;234001;327801;21277.59
7400;288119.65;242277;360704;21203.72
7500;293286.24;248813;342397;20415.57
7600;295620.76;255018;349136;19567.08
7700;296775.18;248640;360716;19262.40
7800;307316.49;258412;354181;22399.84
7900;309422.54;258093;357423;20719.14
8000;311639.77;266137;369378;23075.84
8100;318870.12;263860;371875;22911.38
8200;323403.37;275211;398009;24006.68
8300;326098.71;277755;373948;21025.70
8400;331490.38;283225;380580;22083.60
8500;337244.72;283180;414360;24895.17
8600;341337.05;301389;405402;22608.49
8700;344431.25;289484;401677;23533.89
8800;347092.28;288188;410185;23031.41
8900;352900.91;305736;430567;25900.60
9000;356484.86;298867;444778;31348.59
9100;364886.56;303087;450019;27786.24
9200;366396.97;301363;450451;28564.41
9300;366634.85;306893;444267;27773.83
9400;374649.73;316889;441750;25444.44
9500;377827.93;325944;466107;26363.66
9600;382469.47;320921;448998;24873.01
9700;389836.77;316922;467827;28470.69
9800;393606.93;330502;473976;31869.80
9900;396130.02;331112;477026;26863.25
10000;405670.42;324631;519672;30913.59
