n;avg;min;max;standard_deviation
100;9;8;17;1.64
200;18;17;27;2.11
300;26;25;36;1.31
400;36;35;38;0.92
500;47;45;71;3.88
600;51;49;75;4.56
700;60;57;91;4.64
800;74;68;105;6.13
900;85;76;117;6.50
1000;93;87;116;5.30
1100;104;94;143;8.32
1200;111;101;140;8.40
1300;117;111;151;6.98
1400;135;124;197;9.88
1500;137;127;182;8.33
1600;150;141;189;9.26
1700;163;152;237;11.93
1800;162;151;206;10.49
1900;171;154;220;13.54
2000;182;168;229;8.86
2100;183;166;239;13.73
2200;205;190;272;14.29
2300;208;195;279;13.69
2400;214;200;261;9.71
2500;232;214;279;14.12
2600;239;224;294;11.38
2700;239;221;290;14.06
2800;257;234;316;14.26
2900;266;237;317;16.18
3000;272;252;325;12.38
3100;290;259;352;20.60
3200;279;263;340;12.04
3300;306;280;371;16.72
3400;317;293;365;13.56
3500;307;290;372;15.82
3600;335;305;386;18.06
3700;347;319;447;18.53
3800;351;319;450;19.92
3900;363;333;412;18.26
4000;361;335;452;18.34
4100;378;341;450;25.50
4200;388;351;437;20.32
4300;394;358;458;19.62
4400;404;369;475;20.72
4500;401;377;462;16.61
4600;419;380;534;26.68
4700;420;382;467;20.53
4800;435;399;493;18.81
4900;449;416;516;23.24
5000;458;425;519;20.35
5100;472;435;539;22.25
5200;487;447;546;17.59
5300;478;444;559;19.26
5400;484;450;549;19.35
5500;509;477;588;20.94
5600;509;466;644;24.76
5700;524;479;602;26.35
5800;531;484;660;32.61
5900;538;483;616;25.86
6000;546;481;656;29.13
6100;573;511;693;29.08
6200;571;516;729;32.58
6300;579;527;681;32.07
6400;578;534;664;28.46
6500;583;520;694;28.47
6600;603;549;756;30.85
6700;612;551;704;32.07
6800;609;565;680;21.63
6900;626;568;721;31.75
7000;635;568;756;38.49
7100;655;610;808;28.68
7200;658;590;780;33.79
7300;669;603;801;38.15
7400;680;617;782;34.48
7500;699;611;791;37.45
7600;697;640;772;32.18
7700;691;630;806;33.49
7800;705;650;769;26.17
7900;713;656;841;25.75
8000;739;661;840;34.75
8100;733;684;864;33.77
8200;758;693;846;35.93
8300;767;711;869;32.13
8400;775;697;883;35.59
8500;751;705;874;34.59
8600;768;689;884;41.54
8700;823;751;907;39.74
8800;808;757;920;28.64
8900;793;747;877;28.61
9000;832;760;929;38.23
9100;835;775;915;29.91
9200;842;769;944;35.19
9300;832;771;941;32.20
9400;851;787;960;37.24
9500;871;808;1027;36.77
9600;865;787;958;37.18
9700;874;804;956;30.89
9800;903;815;1002;37.69
9900;897;820;1012;34.06
10000;918;850;1081;39.80
