n;avg;min;max;standard_deviation
100;441.45;359;525;34.65
200;998.93;849;1136;61.25
300;1613.55;1329;1881;95.29
400;2242.55;1953;2499;99.11
500;2947.93;2630;3263;147.89
600;3608.65;3036;3974;168.41
700;4317.06;3711;4983;221.07
800;5004.39;4544;5618;196.39
900;5687.18;5193;6266;248.43
1000;6472.12;5635;7202;293.50
1100;7157.11;6176;8205;356.15
1200;7911.26;7162;8873;307.69
1300;8749.71;7648;9576;342.15
1400;9459.80;8739;10433;339.55
1500;10265.88;9121;11088;391.05
1600;10982.67;9606;11775;396.08
1700;11774.18;10412;12902;465.22
1800;12497.33;11411;13470;407.29
1900;13322.67;12140;14691;467.89
2000;14217.45;12968;15769;554.18
2100;14849.33;13516;16912;534.10
2200;15611.15;14045;16828;566.24
2300;16603.72;15274;18057;503.06
2400;17377.44;15655;19017;708.79
2500;18237.72;16463;19863;622.02
2600;19120.39;17241;20524;649.94
2700;19900.48;18385;21497;613.43
2800;20498.28;17759;22524;866.33
2900;21330.58;19666;23121;723.98
3000;22231.26;19991;24607;849.63
3100;23149.94;20578;24949;823.76
3200;23774.89;20753;25857;921.58
3300;24882.80;22050;27248;908.30
3400;25753.61;23272;29599;1001.03
3500;26536.13;24229;29237;1051.19
3600;27340.63;25038;29731;959.26
3700;28060.06;26199;30235;843.15
3800;29003.41;26803;31902;965.45
3900;30076.78;27059;32190;984.48
4000;30775.44;27934;33725;1078.96
4100;31445.97;28133;34514;1097.17
4200;32526.19;29720;35710;1076.81
4300;33327.69;30609;35558;1043.04
4400;34317.13;31427;37552;1208.15
4500;35216.49;32379;38725;1212.14
4600;35937.82;33487;38165;1094.32
4700;37174.62;34638;40505;1094.56
4800;37982.73;33116;40962;1248.85
4900;38641.93;33944;41417;1346.96
5000;39297.26;36754;43346;1170.83
5100;40243.62;35707;44197;1527.97
5200;41180.84;36718;44613;1300.25
5300;42037.06;37859;45063;1206.32
5400;43250.93;38981;47561;1427.33
5500;43616.69;39346;47174;1379.50
5600;44712.36;41733;48283;1425.16
5700;45558.07;40088;49720;1637.07
5800;46378.59;41190;50524;1632.97
5900;47470.87;44243;51275;1405.27
6000;48201.77;44908;53103;1449.97
6100;49288.92;45914;53457;1471.10
6200;50115.56;44681;53251;1490.47
6300;51189.30;47320;55292;1568.87
6400;52036.92;48090;56203;1467.15
6500;52940.39;49141;57543;1647.50
6600;53888.29;47966;58082;1873.52
6700;54689.45;50673;61211;1741.46
6800;55317.10;51101;59532;1495.58
6900;56408.24;52631;61322;1666.05
7000;57372.69;53879;61150;1568.13
7100;58258.01;53206;63357;1889.59
7200;58697.49;52268;64819;1730.45
7300;60148.69;55644;65948;1886.01
7400;60833.24;56249;65811;1722.17
7500;61909.15;58042;67265;1830.00
7600;62699.51;57688;67396;1795.87
7700;63952.39;59953;68934;1775.98
7800;64650.35;57052;71225;2141.34
7900;65411.05;61737;73512;2038.58
8000;66365.92;61101;70498;1914.11
8100;66747.83;61272;71829;1893.03
8200;68301.36;62540;74046;2160.43
8300;69064.20;61858;74803;2321.14
8400;70236.50;63578;75094;2202.40
8500;71113.53;66127;82819;2185.34
8600;72016.16;65802;77995;2011.40
8700;72879.79;66911;79207;1998.05
8800;73905.91;65833;79667;2245.49
8900;74860.80;64714;80396;2217.62
9000;75642.33;70149;82628;2293.39
9100;76886.39;69176;83137;2258.94
9200;77450.21;69662;83402;2362.74
9300;78347.42;72476;84613;2209.78
9400;79262.82;74397;87662;2292.20
9500;80055.84;71823;86172;2511.99
9600;81515.23;74850;85869;2330.65
9700;82101.52;76627;86602;2002.79
9800;83174.20;77772;90411;2594.81
9900;84185.57;76391;92655;2528.23
10000;84960.36;79636;90251;2248.38
