n;avg;min;max;standard_deviation
100;796.98;573;967;82.43
200;1828.62;1555;2152;104.26
300;3017.76;2795;3303;104.74
400;4131.90;3729;4448;149.36
500;5301.57;4711;5715;188.91
600;6556.11;6056;7044;213.27
700;7816.85;7209;8608;279.37
800;8972.85;8185;9572;281.43
900;10258.38;9609;10902;289.71
1000;11567.40;10869;13220;386.44
1100;12859.65;12091;13828;378.27
1200;14122.88;12929;14974;398.33
1300;15436.99;14314;17164;423.10
1400;16804.95;15604;17977;449.19
1500;17994.73;17003;19265;459.41
1600;19192.50;17990;20395;395.68
1700;20724.96;19780;21902;517.49
1800;21966.21;20940;23712;540.74
1900;23447.80;22082;25479;739.86
2000;24689.84;23247;26514;632.79
2100;26128.44;24395;28287;661.77
2200;27536.96;25770;29690;700.31
2300;28800.97;27349;32359;863.02
2400;30168.53;28794;32929;759.60
2500;31501.48;29807;33758;839.98
2600;32796.62;31194;35256;804.39
2700;34289.66;32792;37553;864.02
2800;35674.93;33864;37891;867.51
2900;37059.55;35535;39176;780.86
3000;38409.29;36468;42270;943.53
3100;39763.74;37610;41877;933.47
3200;41030.75;38757;44347;1051.27
3300;42557.19;40620;47920;1121.91
3400;43812.88;41877;47112;1081.51
3500;45195.70;42975;50979;1213.80
3600;46600.27;44279;49802;1059.93
3700;47965.77;45012;50903;1125.84
3800;49364.96;46503;52338;1218.83
3900;50550.83;48225;53941;1231.00
4000;52302.67;49590;58113;1344.74
4100;53719.59;51092;56929;1338.53
4200;54994.16;52206;58460;1282.86
4300;56789.63;53948;60340;1409.81
4400;58017.74;54921;62805;1412.02
4500;59089.35;56285;61995;1195.43
4600;60719.68;58279;66631;1563.67
4700;62192.98;59509;66054;1348.24
4800;63496.82;60029;70525;1642.64
4900;65188.04;61112;69656;1518.19
5000;66678.19;63572;71662;1719.17
5100;67954.01;64658;71933;1355.90
5200;69460.64;66674;74136;1570.10
5300;70944.95;67104;74761;1477.73
5400;72335.04;68944;76474;1637.03
5500;74076.75;69902;80270;1885.75
5600;75278.92;71067;82212;1802.99
5700;76532.90;73028;82503;1665.92
5800;78391.48;74391;82980;1867.52
5900;79473.92;75941;83516;1679.81
6000;81035.99;77684;86821;1926.16
6100;82196.95;78404;86640;1850.58
6200;83811.17;79067;88222;2005.53
6300;85222.39;81031;92015;1943.65
6400;86731.11;83000;91305;1889.58
6500;88181.27;82617;94404;2052.12
6600;89694.86;84926;95590;2034.93
6700;90696.54;86036;98611;2073.92
6800;92280.29;87550;99531;2174.19
6900;93889.08;89437;98833;2094.08
7000;95351.91;90656;100709;2251.87
7100;96947.57;91377;102882;2050.25
7200;98423.35;93868;110328;2550.60
7300;99683.97;95387;108530;2384.38
7400;101357.83;97291;106134;1978.41
7500;102544.45;97393;109785;2649.82
7600;104325.75;98494;110518;2454.73
7700;105833.65;101214;112991;2233.34
7800;107036.14;102969;114176;2475.99
7900;108786.18;103335;115671;2413.17
8000;110327.90;104596;119053;2603.74
8100;111437.81;105531;119585;2533.11
8200;112845.13;106097;118714;2400.99
8300;114421.75;109700;122505;2505.63
8400;116639.99;111592;132241;3502.47
8500;117586.42;112408;125981;2643.47
8600;119823.37;114991;127245;2743.96
8700;120652.99;114348;128500;2550.16
8800;121857.10;117037;129315;2452.44
8900;123456.16;118354;132228;2780.53
9000;124840.88;118663;133749;2679.91
9100;125931.72;119283;132226;2714.94
9200;127698.32;121199;136623;2962.44
9300;129665.06;122849;138937;2920.60
9400;130453.77;124247;142485;2579.07
9500;132251.51;126062;143781;3110.12
9600;133427.71;126440;142781;3045.57
9700;135415.81;129523;143689;3018.88
9800;136614.32;131336;144783;3019.78
9900;138052.64;132804;148227;2733.11
10000;139654.95;133430;148612;2910.58
