n;avg;min;max;standard_deviation
100;431.00;431;431;0.00
200;849.00;849;849;0.00
300;1434.00;1434;1434;0.00
400;2156.00;2156;2156;0.00
500;2836.00;2836;2836;0.00
600;3766.57;3328;3771;44.08
700;4280.00;4280;4280;0.00
800;5156.25;5106;5173;29.01
900;5671.58;5645;6088;105.21
1000;5848.00;5848;5848;0.00
1100;6925.98;6825;6978;72.48
1200;7680.20;7549;7869;157.39
1300;8272.16;8137;8573;201.65
1400;8928.90;8877;9050;79.28
1500;10213.77;9471;10650;569.23
1600;10532.22;10521;10543;11.00
1700;11854.05;11102;12259;551.85
1800;11802.29;11459;13176;613.81
1900;12774.95;12695;12900;99.99
2000;14107.73;13172;14558;642.78
2100;15337.60;14704;16288;776.00
2200;14921.91;14724;15369;246.33
2300;16515.42;15596;17164;768.52
2400;17078.85;16920;17273;175.62
2500;18686.24;16476;19782;1214.34
2600;19184.23;18319;21051;881.84
2700;20201.69;19380;21496;964.68
2800;20150.08;20116;20377;83.84
2900;21654.50;21050;22331;608.81
3000;21566.25;21102;21935;310.82
3100;22879.80;21519;23394;535.96
3200;23003.62;21721;23623;707.19
3300;23994.21;23849;24628;297.40
3400;24554.69;23634;25673;816.25
3500;24905.12;24363;25475;495.91
3600;25753.38;25147;26956;633.70
3700;28099.92;26403;30528;1786.30
3800;28004.50;27103;29242;924.53
3900;29762.48;27440;31833;1584.15
4000;29148.68;27649;30313;1024.32
4100;31178.46;29708;33043;1336.95
4200;32734.80;31215;34601;1312.99
4300;32667.30;31495;33641;710.60
4400;34014.41;32232;35790;1144.52
4500;34702.33;33482;35716;893.37
4600;35168.13;34411;36612;836.26
4700;35604.58;34165;36963;1277.51
4800;36868.77;35437;38172;1155.28
4900;40180.25;39525;41271;688.37
5000;38063.43;36951;39397;934.85
5100;39940.86;38731;41040;753.81
5200;40424.16;39509;41680;682.86
5300;41727.72;40156;43358;1215.02
5400;41859.44;40334;43097;1093.94
5500;42030.14;38843;44551;2081.27
5600;43113.15;42070;45611;1340.47
5700;44326.56;41368;47185;1880.88
5800;46095.41;43941;46924;954.39
5900;45969.39;43068;48517;1625.50
6000;46204.03;44979;47493;953.28
6100;47630.25;44818;51611;2211.91
6200;50081.29;46228;51857;1888.82
6300;49025.78;47050;53631;1370.45
6400;51204.81;48021;53456;2031.42
6500;51177.81;48900;55482;2044.03
6600;51565.22;48960;53486;1963.84
6700;54197.94;51566;56611;1910.07
6800;54289.81;52628;55612;1009.14
6900;54111.65;50926;57001;1854.13
7000;56252.68;53109;59218;2368.72
7100;57507.18;55051;60874;1992.10
7200;57783.75;52849;60848;2430.48
7300;58951.98;56202;61037;1458.36
7400;60236.78;56068;62404;1910.33
7500;59445.84;55962;60564;1513.77
7600;61729.56;59646;65116;2150.21
7700;62628.62;60728;64078;1074.02
7800;63096.77;59043;67131;2459.12
7900;64498.04;63104;67257;1681.81
8000;64961.94;62071;70159;2378.76
8100;65599.23;62543;68858;2082.00
8200;66141.19;62398;69241;1998.85
8300;68370.86;66067;72690;2140.29
8400;67557.44;66223;71143;1552.01
8500;69879.90;66020;72587;1583.13
8600;70184.08;67296;76866;3140.22
8700;70049.08;66747;74652;2672.42
8800;72787.96;69215;77885;3168.87
8900;71886.38;69207;76241;2169.24
9000;73440.71;70938;77131;2078.41
9100;75534.74;72484;78977;1858.95
9200;75891.37;70093;79409;2740.89
9300;76855.43;73144;83390;3035.95
9400;77920.39;75277;81343;1951.30
9500;79343.99;74373;81871;2544.65
9600;80277.28;75217;87125;3724.20
9700;82026.18;77992;87033;2702.66
9800;82518.57;78373;91044;3785.79
9900;83158.22;80521;86751;1974.55
10000;84066.30;80779;89104;2414.59
