n;avg;min;max;standard_deviation
100;1017.00;1017;1017;0.00
200;2043.00;2043;2043;0.00
300;3097.00;3097;3097;0.00
400;4523.00;4523;4523;0.00
500;6271.00;6271;6271;0.00
600;7441.52;7295;7443;14.73
700;8989.00;8989;8989;0.00
800;10382.25;10379;10392;5.63
900;11687.40;11670;11960;68.87
1000;12632.00;12632;12632;0.00
1100;14690.52;14613;14841;108.01
1200;16288.58;16252;16314;30.49
1300;17773.95;17667;17822;71.69
1400;19168.50;18710;19365;300.16
1500;20917.25;20649;21374;350.03
1600;21689.05;21422;21967;272.45
1700;23432.35;23250;23771;248.50
1800;25438.48;24983;25518;184.23
1900;26388.51;26229;26638;199.49
2000;27345.43;27061;28042;405.86
2100;29216.80;29074;29431;174.89
2200;30999.36;30148;31305;465.96
2300;32494.23;32420;32668;87.53
2400;33103.80;32931;33315;191.04
2500;35081.36;35044;35195;42.65
2600;37913.98;37740;38167;193.01
2700;38247.29;38164;38551;139.28
2800;40785.36;39858;40992;351.38
2900;41403.02;40677;42374;684.12
3000;43080.80;42607;43635;386.78
3100;45696.29;44448;47300;1105.81
3200;46663.08;45321;48661;1599.04
3300;48084.03;47193;48857;736.08
3400;49031.21;48232;50717;1130.41
3500;51204.40;50215;52263;808.48
3600;53413.09;52628;54425;636.90
3700;54391.14;52725;54858;688.17
3800;55668.93;55197;56481;471.45
3900;57517.99;57091;58660;606.72
4000;59374.55;58768;60065;501.72
4100;60445.98;59540;61017;638.18
4200;63339.50;61568;64622;1206.64
4300;64211.32;62666;67345;2041.13
4400;66287.48;65149;67231;870.46
4500;67740.61;67007;69450;580.17
4600;69740.89;68188;71273;1342.09
4700;70003.08;68028;72896;1754.86
4800;71432.90;70224;72838;1012.09
4900;74454.88;72770;77752;1776.27
5000;75442.12;74809;76102;484.22
5100;76759.66;74680;78612;1345.10
5200;77712.15;75565;79940;1642.85
5300;79935.90;77246;85416;3145.96
5400;82116.68;80820;83307;769.15
5500;82250.67;80970;84160;1290.86
5600;84833.63;81813;87999;2700.68
5700;84836.15;83513;86457;1135.01
5800;87195.91;84943;89060;1300.01
5900;90894.64;87836;92900;1490.62
6000;92866.07;88530;97977;3108.80
6100;93292.53;91515;95481;1350.69
6200;94459.23;92305;97186;1646.01
6300;97230.99;91983;100065;1891.53
6400;98774.24;95928;101194;1762.51
6500;100076.38;96029;102253;2441.20
6600;100712.78;99569;102011;853.94
6700;102489.84;100221;105570;1961.39
6800;102497.06;100184;103730;1157.95
6900;105264.53;102570;109722;2233.62
7000;107427.29;105378;111178;1899.42
7100;108990.63;106241;112778;2069.25
7200;110643.05;106538;113557;2601.44
7300;111919.01;108413;115627;2247.29
7400;113777.36;110726;116637;1859.36
7500;115871.52;113176;118434;2005.32
7600;117603.50;113425;121814;2155.05
7700;118209.13;114375;122126;2527.59
7800;122439.87;117928;125841;2398.28
7900;123553.82;121896;126514;1812.05
8000;123077.25;120945;125936;1611.92
8100;123182.05;121330;125101;1157.35
8200;127391.65;123166;132601;2807.26
8300;128479.01;125514;132598;2132.50
8400;129822.83;124969;133187;2839.93
8500;131375.57;129506;135564;1503.43
8600;132350.89;129596;137678;1978.94
8700;135147.11;133546;138101;1436.32
8800;136521.22;133995;139175;2161.62
8900;139228.24;134896;146593;3930.19
9000;140837.38;138142;144059;1707.62
9100;141546.11;139289;144248;1526.27
9200;141437.94;138788;145211;2005.78
9300;144895.96;141434;148547;2196.74
9400;147695.66;144782;151011;1914.18
9500;148797.14;145707;155336;2389.71
9600;149725.73;144521;153406;2223.58
9700;152796.22;150016;155418;1934.85
9800;153322.64;149219;158206;3103.15
9900;157500.76;154610;163207;2391.08
10000;156149.92;152089;161869;2433.68
