n;avg;min;max;standard_deviation
100;8;8;19;1.95
200;16;15;33;2.54
300;22;21;34;1.70
400;31;30;44;1.93
500;38;36;61;3.97
600;45;43;71;4.65
700;54;51;71;4.64
800;60;57;78;4.34
900;69;65;96;4.44
1000;77;73;94;4.29
1100;85;78;106;4.84
1200;87;82;121;5.63
1300;97;89;145;7.61
1400;105;98;141;7.15
1500;113;104;163;9.37
1600;121;112;164;8.76
1700;125;116;168;9.97
1800;134;123;160;6.65
1900;140;132;175;5.92
2000;149;138;202;9.60
2100;156;147;188;7.64
2200;160;150;179;6.53
2300;168;158;259;13.06
2400;181;166;259;15.84
2500;171;87;230;28.76
2600;145;93;232;49.13
2700;202;182;252;10.89
2800;168;103;237;49.45
2900;216;198;280;12.70
3000;223;204;255;9.78
3100;235;221;278;12.33
3200;240;222;298;12.62
3300;245;227;304;15.62
3400;252;228;295;13.61
3500;255;232;310;15.36
3600;271;251;314;11.94
3700;272;248;329;15.50
3800;280;254;349;17.11
3900;290;271;344;11.81
4000;296;275;359;14.45
4100;305;281;367;15.37
4200;309;288;354;14.81
4300;307;278;381;15.94
4400;325;298;426;18.13
4500;331;309;390;17.48
4600;339;313;368;11.85
4700;346;324;409;14.69
4800;353;330;409;13.91
4900;364;336;419;18.57
5000;369;334;437;18.62
5100;372;344;430;15.23
5200;383;352;449;20.62
5300;386;355;459;18.09
5400;394;373;454;15.57
5500;399;370;457;17.78
5600;419;384;511;23.60
5700;420;390;473;19.75
5800;433;401;514;21.43
5900;438;396;488;16.62
6000;454;424;500;18.90
6100;450;421;560;21.14
6200;450;413;533;19.71
6300;462;422;530;18.91
6400;470;439;547;21.22
6500;478;441;529;20.74
6600;481;446;569;23.99
6700;492;460;587;26.72
6800;492;465;548;17.00
6900;508;471;608;24.36
7000;467;245;598;95.42
7100;522;481;667;29.51
7200;528;476;627;24.71
7300;539;509;600;22.36
7400;540;500;640;24.32
7500;553;515;658;25.52
7600;555;512;636;24.71
7700;560;521;633;21.55
7800;532;286;635;103.15
7900;579;540;625;18.65
8000;583;539;676;22.69
8100;590;521;752;32.86
8200;598;549;720;23.88
8300;558;302;666;104.77
8400;612;567;665;23.92
8500;615;559;694;26.56
8600;617;547;670;25.95
8700;629;594;694;18.08
8800;638;592;724;21.54
8900;643;585;728;23.74
9000;661;609;741;24.51
9100;664;621;728;24.27
9200;661;598;743;27.35
9300;659;607;764;28.42
9400;688;639;818;29.13
9500;685;638;758;23.01
9600;698;634;824;32.89
9700;697;630;791;27.44
9800;705;660;813;29.14
9900;719;670;834;25.71
10000;727;672;997;41.83
