n;avg;min;max;standard_deviation
100;1606.29;1065;2033;163.85
200;3965.25;3086;4938;362.49
300;6549.27;4900;8250;661.65
400;9465.48;7588;11297;692.33
500;12190.86;9637;15253;1078.05
600;15149.43;12584;18864;1255.19
700;18256.04;15589;22775;1514.92
800;21633.56;18034;25689;1704.69
900;24455.41;19324;28784;1994.69
1000;27433.24;21465;33548;2057.97
1100;30885.22;24964;37887;2623.03
1200;34441.43;27977;40966;2810.57
1300;37167.33;29825;43148;2778.21
1400;41169.95;32946;49732;3323.44
1500;43957.78;34922;52727;3298.59
1600;48032.70;38852;59349;3618.56
1700;52022.43;44297;62071;3843.44
1800;54925.18;46460;65785;4408.75
1900;59322.81;48356;70416;4680.93
2000;62598.68;48314;75410;5436.69
2100;65199.11;53446;80276;5726.54
2200;69260.88;55476;85323;5005.85
2300;72464.84;58708;87233;5767.38
2400;75360.40;62013;94097;6013.43
2500;79131.07;62218;95874;6045.54
2600;83434.53;68787;98368;6569.99
2700;88179.89;66907;115653;7965.30
2800;91875.46;74946;111367;7667.17
2900;96455.29;80836;118532;7953.34
3000;98082.09;82062;121392;8493.91
3100;102423.48;83992;124414;8584.15
3200;104451.51;89191;129162;8106.99
3300;109533.30;93875;131275;7650.03
3400;114199.93;92728;143366;9058.31
3500;119256.94;95595;146223;10130.61
3600;122058.72;93178;142250;9348.72
3700;124955.96;105592;153992;9502.38
3800;131578.87;109817;156252;9660.33
3900;133502.91;111588;167104;10527.41
4000;137932.34;114967;170207;10329.82
4100;140419.18;115448;171663;10896.54
4200;144930.98;118749;174080;11588.74
4300;150097.71;128943;175512;10236.95
4400;151472.74;123146;180681;11925.27
4500;158084.97;131124;197188;13356.09
4600;162562.27;139512;208857;11669.15
4700;161409.57;126288;197109;12989.92
4800;168473.77;135291;203269;12570.02
4900;172666.40;146639;207931;13279.95
5000;177815.20;138294;215687;15469.85
5100;179823.32;148603;208582;14263.88
5200;185084.79;150918;217209;13198.45
5300;186589.83;152793;217129;13877.34
5400;190660.09;150579;217372;13930.57
5500;198634.51;158609;251858;16071.76
5600;200214.63;158095;231657;16091.55
5700;201630.93;168660;246122;15637.55
5800;205612.91;174277;242904;15508.67
5900;210720.22;172732;258768;16118.15
6000;215716.25;178613;254999;16212.63
6100;224381.38;185955;280179;18394.89
6200;224571.89;180970;265501;17768.06
6300;230653.62;195240;270224;17573.50
6400;233946.45;191189;289442;18788.66
6500;238790.07;181879;282659;18367.94
6600;239755.54;198739;301178;18726.50
6700;244052.84;205213;302482;19837.59
6800;248035.28;215644;305334;19334.42
6900;253773.64;205921;305964;20376.64
7000;259389.79;210094;308893;19322.15
7100;260206.94;223034;303716;19581.46
7200;267219.53;222754;338702;18623.91
7300;270363.65;221321;343904;21206.58
7400;275960.40;206172;326330;21979.77
7500;278126.76;224823;348494;21772.62
7600;283951.64;236609;350167;23971.08
7700;282175.13;231890;350450;22679.60
7800;287378.37;246872;340811;20633.03
7900;296911.84;247603;346525;19808.91
8000;294406.21;242165;365755;23068.24
8100;302436.45;257229;352520;21921.87
8200;307122.33;257283;362950;23482.80
8300;315472.27;254625;380049;22430.25
8400;316404.98;244601;385532;25158.36
8500;320864.06;270182;382052;25287.64
8600;322711.63;254225;385389;26052.57
8700;329761.07;275221;426330;27046.35
8800;332130.48;276016;393725;23064.07
8900;339114.10;283630;435622;25427.28
9000;342395.27;288121;436670;28212.96
9100;344289.44;272077;437720;27911.16
9200;345903.39;283668;433525;29880.13
9300;353507.23;287219;432338;28319.64
9400;358557.13;294702;452768;28828.94
9500;361874.89;295203;430247;26362.90
9600;369823.77;312296;424384;24574.43
9700;376396.12;309203;488817;30268.41
9800;373012.16;308347;453538;28971.98
9900;378542.90;300367;453031;30221.32
10000;386267.27;311871;492314;31447.55
