n;avg;min;max;standard_deviation
100;8;8;16;1.02
200;16;15;36;3.27
300;23;22;39;2.96
400;32;31;53;3.21
500;38;37;64;3.57
600;50;46;82;5.99
700;55;52;86;5.11
800;65;60;97;7.12
900;71;67;88;3.53
1000;77;72;110;4.84
1100;86;78;126;7.28
1200;89;82;126;6.81
1300;102;96;127;6.53
1400;110;101;149;9.11
1500;117;111;153;6.34
1600;126;115;175;8.64
1700;131;123;165;8.30
1800;140;127;187;9.98
1900;103;70;166;36.30
2000;153;143;193;11.10
2100;163;152;204;8.06
2200;170;160;227;10.28
2300;173;161;222;10.82
2400;173;154;217;13.26
2500;192;179;246;12.01
2600;192;173;240;14.68
2700;200;179;269;13.54
2800;218;201;281;11.80
2900;219;203;289;13.69
3000;206;116;286;48.00
3100;234;216;279;12.67
3200;236;216;294;15.13
3300;239;125;289;28.97
3400;264;247;363;18.82
3500;219;132;325;61.92
3600;271;250;338;15.40
3700;280;261;341;13.14
3800;285;263;374;17.12
3900;297;265;362;18.04
4000;304;284;364;16.23
4100;313;288;368;16.52
4200;319;293;388;14.89
4300;324;300;367;14.98
4400;337;302;397;19.55
4500;339;318;403;16.47
4600;355;327;412;15.18
4700;351;327;458;18.86
4800;366;343;436;16.10
4900;367;331;471;22.59
5000;375;345;423;16.10
5100;385;356;433;16.55
5200;392;362;490;19.35
5300;399;372;465;19.07
5400;391;199;459;63.33
5500;405;371;497;20.77
5600;418;389;474;16.52
5700;428;394;490;19.12
5800;441;414;533;20.44
5900;443;413;494;15.68
6000;460;407;520;20.83
6100;465;434;534;19.30
6200;426;224;589;92.44
6300;477;440;640;26.53
6400;473;439;537;16.95
6500;477;420;543;29.56
6600;491;439;560;25.28
6700;505;452;569;21.66
6800;511;475;610;20.72
6900;518;473;614;20.10
7000;484;244;636;106.29
7100;538;503;635;24.70
7200;529;473;623;27.77
7300;542;500;625;25.44
7400;551;505;712;28.46
7500;549;504;622;22.66
7600;568;526;629;22.96
7700;566;532;656;24.18
7800;589;547;674;26.62
7900;582;531;674;28.37
8000;591;522;666;30.05
8100;609;567;683;23.65
8200;598;529;683;34.58
8300;611;543;704;27.54
8400;631;584;732;27.98
8500;637;596;733;24.16
8600;633;578;708;23.58
8700;641;602;697;21.17
8800;641;550;713;32.22
8900;659;580;712;26.79
9000;664;610;764;29.21
9100;683;625;767;28.60
9200;685;645;778;22.36
9300;692;652;807;27.36
9400;690;646;769;25.43
9500;705;650;835;31.13
9600;725;637;834;38.39
9700;724;659;870;32.07
9800;722;660;831;27.00
9900;692;360;861;113.51
10000;745;672;840;32.84
