n;avg;min;max;standard_deviation
100;8;4;16;1.61
200;15;12;29;2.58
300;23;20;41;3.39
400;30;26;55;4.84
500;38;32;54;3.13
600;45;41;70;3.64
700;52;48;86;4.19
800;61;54;100;6.82
900;69;61;96;5.61
1000;77;66;110;5.87
1100;86;75;131;8.96
1200;92;82;123;7.71
1300;96;88;121;6.38
1400;106;97;154;9.18
1500;112;102;146;7.99
1600;119;110;152;8.54
1700;127;115;157;7.85
1800;137;125;184;11.17
1900;141;127;194;10.60
2000;150;135;189;10.35
2100;157;144;204;10.41
2200;166;154;216;11.27
2300;174;159;221;12.17
2400;179;166;206;8.22
2500;185;168;253;10.69
2600;192;175;239;9.71
2700;201;187;255;11.45
2800;213;195;276;12.84
2900;219;203;260;9.45
3000;229;205;271;11.34
3100;239;212;306;16.45
3200;245;226;289;13.25
3300;250;230;322;15.51
3400;261;241;317;15.96
3500;270;244;331;17.77
3600;276;251;347;18.79
3700;278;255;320;13.29
3800;287;262;347;13.90
3900;294;270;334;14.03
4000;303;272;370;17.57
4100;307;285;352;13.16
4200;318;283;390;17.83
4300;324;295;415;17.93
4400;334;300;394;16.42
4500;343;316;398;16.34
4600;345;322;390;15.46
4700;357;325;449;20.79
4800;363;330;447;18.69
4900;370;345;428;17.58
5000;376;344;448;17.29
5100;385;356;439;16.58
5200;407;372;511;20.03
5300;402;373;456;16.97
5400;411;367;527;21.15
5500;414;376;504;21.27
5600;427;393;485;20.24
5700;427;394;476;15.63
5800;433;391;489;18.93
5900;442;409;485;17.91
6000;452;422;532;17.90
6100;458;416;594;24.55
6200;468;414;546;22.55
6300;472;428;552;20.76
6400;491;448;574;23.32
6500;494;452;594;22.78
6600;498;463;545;18.53
6700;506;456;573;21.76
6800;515;478;591;22.57
6900;523;480;628;25.18
7000;532;482;611;25.04
7100;535;496;611;21.40
7200;550;498;664;25.13
7300;559;512;670;28.28
7400;566;519;673;26.02
7500;570;532;642;22.04
7600;580;532;691;29.29
7700;585;537;629;19.83
7800;589;539;646;23.18
7900;600;561;662;22.82
8000;605;554;734;28.92
8100;608;561;660;19.66
8200;622;569;711;29.36
8300;628;583;727;25.78
8400;630;571;714;23.81
8500;638;597;733;28.60
8600;649;608;769;27.82
8700;653;600;740;26.98
8800;665;594;789;33.64
8900;672;621;742;26.82
9000;672;637;740;20.86
9100;687;645;794;28.12
9200;693;621;787;29.51
9300;705;650;786;29.07
9400;711;663;820;27.06
9500;714;653;808;26.41
9600;724;675;880;30.64
9700;734;685;844;27.75
9800;735;674;811;23.89
9900;748;694;826;24.46
10000;762;690;877;30.31
