n;avg;min;max;standard_deviation
100;1447.00;1447;1447;0.00
200;3686.00;3686;3686;0.00
300;8131.00;8131;8131;0.00
400;10489.00;10489;10489;0.00
500;12157.00;12157;12157;0.00
600;15714.98;15515;15717;20.10
700;19418.00;19418;19418;0.00
800;24459.75;23508;24777;549.49
900;28313.30;27613;28358;176.93
1000;31497.00;31497;31497;0.00
1100;30318.04;29721;31477;831.83
1200;35273.28;33917;37225;1626.98
1300;42163.79;39134;43525;2030.81
1400;42081.50;34735;45230;4809.41
1500;47546.43;45303;48864;1719.27
1600;48181.29;45231;51252;3009.90
1700;53100.80;52930;53418;232.76
1800;55364.55;47652;56905;2999.32
1900;58146.24;50409;63093;6186.62
2000;62063.17;60634;64321;979.91
2100;69817.40;68803;71339;1242.38
2200;65478.35;60743;79288;6926.02
2300;74335.88;71925;81013;2072.09
2400;74172.00;68210;79050;5392.83
2500;91852.62;75075;104099;13047.54
2600;95751.93;80668;106069;10717.70
2700;87067.19;76412;111803;12009.35
2800;90773.46;87099;100826;4247.82
2900;97068.76;84149;104608;7331.62
3000;99493.25;96928;102081;2264.61
3100;122236.84;113973;129214;5826.46
3200;111325.70;101609;117545;5984.29
3300;111881.66;102088;121997;8600.59
3400;127557.24;123162;137302;6531.73
3500;118890.33;110851;129834;8518.36
3600;130824.84;126469;135675;4170.90
3700;127920.84;109659;143086;15218.44
3800;125773.36;117251;135293;6498.86
3900;141149.54;137213;150927;4787.59
4000;154157.93;147792;162519;6671.16
4100;139097.50;127672;169602;9587.56
4200;145385.51;134375;156675;8684.57
4300;152474.31;141527;177104;12720.08
4400;155168.20;145690;172612;7573.89
4500;157016.85;152772;171822;3933.52
4600;164365.32;151856;171514;7819.29
4700;164574.40;157676;172209;5294.36
4800;170271.97;163166;178933;7235.34
4900;187751.74;165768;220063;19826.18
5000;179781.51;158672;201783;18828.28
5100;193370.18;167532;217939;18657.21
5200;193227.72;168679;220459;18449.28
5300;180096.90;164893;187997;7917.67
5400;194538.87;176151;206515;11473.84
5500;214576.07;192367;228643;12408.01
5600;208459.70;188972;230388;12193.24
5700;219470.66;207691;247035;13389.96
5800;225630.69;196174;283133;30920.35
5900;211219.82;197153;235531;13798.84
6000;214878.68;203086;226161;8512.69
6100;225272.84;200081;253364;18162.82
6200;232490.81;211954;268142;18946.61
6300;233423.11;216650;251148;13871.71
6400;247225.68;208200;284339;21485.15
6500;248635.64;227054;274472;15760.10
6600;262140.76;230095;286316;15514.43
6700;244228.02;198960;278963;26956.40
6800;244466.71;215812;267885;19452.06
6900;268752.36;228022;288801;20542.98
7000;258956.62;222696;280414;18625.78
7100;260708.13;219314;277424;20601.41
7200;266748.49;243374;309112;22622.82
7300;284337.41;241363;327194;27797.73
7400;287479.50;247302;333337;30607.49
7500;283906.88;266624;304163;14980.56
7600;287319.20;244237;312199;25323.51
7700;278310.17;240754;308815;24801.99
7800;283915.64;255556;312655;19909.61
7900;297580.17;249428;342835;30169.37
8000;301726.39;275422;330688;19351.32
8100;317793.13;260884;350793;31079.48
8200;313815.38;281949;353377;22823.37
8300;326845.70;286930;398335;36905.65
8400;340408.13;295093;379798;24766.84
8500;319318.85;268047;365125;31520.28
8600;325033.28;293346;358072;21044.94
8700;317115.48;289140;373538;31286.86
8800;351168.08;324766;372360;14003.31
8900;337079.53;309292;389362;19022.38
9000;350254.27;310217;394563;29017.51
9100;352272.25;322632;409263;24591.90
9200;366861.24;332542;400307;21224.62
9300;347022.05;321068;410481;16817.29
9400;353485.15;301912;415588;30085.38
9500;356181.37;325180;406987;28564.24
9600;375978.37;315885;439643;37157.42
9700;371661.67;326647;411311;26947.44
9800;392515.73;314133;465951;48548.45
9900;371085.82;328221;411564;25601.12
10000;401085.40;351632;434381;25911.22
