n;avg;min;max;standard_deviation
100;696.28;516;818;54.55
200;1591.74;1398;1773;76.35
300;2548.16;2318;2847;97.34
400;3548.59;3257;3980;147.70
500;4598.66;4055;5007;179.45
600;5626.02;5203;6078;189.02
700;6662.03;6068;7349;220.31
800;7741.39;7212;8321;219.45
900;8879.43;8269;9403;254.00
1000;9981.18;9323;10951;292.50
1100;11009.73;10316;11843;292.86
1200;12154.11;11374;13242;386.54
1300;13264.95;12532;14259;384.46
1400;14439.68;13436;15722;417.29
1500;15497.14;14447;17403;486.75
1600;16830.83;15916;18129;454.73
1700;17904.54;16882;19271;522.19
1800;19087.24;17886;20798;519.91
1900;20115.97;18974;22666;628.44
2000;21372.58;20207;22912;583.12
2100;22411.14;20973;24160;614.49
2200;23768.80;22212;26732;878.79
2300;24936.40;23393;27201;704.64
2400;26077.86;24255;27521;709.40
2500;27194.46;25773;29559;669.10
2600;28463.00;26607;30194;788.11
2700;29705.85;28152;32543;798.55
2800;30789.50;29277;33749;859.01
2900;32044.51;30462;33951;773.42
3000;33215.82;31453;36641;987.72
3100;34275.51;32338;36072;728.49
3200;35623.36;34148;39399;1034.43
3300;36919.49;34944;39066;948.36
3400;37957.82;36050;40481;996.27
3500;39403.37;36991;42514;1070.52
3600;40656.39;38048;44436;1197.21
3700;41739.10;39630;44737;1072.39
3800;42981.91;40073;46314;1193.67
3900;44302.73;42171;47980;1107.65
4000;45343.92;42980;48154;1189.75
4100;46718.12;43386;50879;1403.68
4200;47947.76;45387;50790;1118.63
4300;49124.89;46222;51917;1170.89
4400;50433.24;48094;56048;1243.61
4500;51351.86;49041;54826;1122.61
4600;52674.46;50186;56445;1346.87
4700;54166.36;51528;61850;1676.21
4800;55257.30;52145;59436;1372.93
4900;56813.03;53667;62863;1696.86
5000;57587.68;55052;61837;1360.52
5100;58938.13;55597;63785;1559.13
5200;60480.86;57010;64887;1638.27
5300;61489.50;58271;68784;1546.17
5400;63185.59;58760;69025;1897.58
5500;63820.76;60745;69810;1623.00
5600;65425.09;62699;68988;1377.88
5700;66461.14;63444;71731;1671.53
5800;67846.82;64559;72124;1618.96
5900;69328.45;65189;75600;1903.43
6000;70805.54;67739;77891;1876.88
6100;71850.90;67952;76972;2003.42
6200;72971.35;68443;77667;1862.33
6300;74236.87;69870;79217;1859.00
6400;75307.39;72207;81500;1693.82
6500;76837.95;71782;84589;1993.80
6600;78461.67;75266;86513;1900.42
6700;79459.56;75382;84887;1975.67
6800;80964.43;75684;88656;2127.05
6900;81745.45;76916;87074;2152.64
7000;83449.84;78110;89991;2322.83
7100;84539.81;80338;90066;2073.19
7200;85962.43;81442;90834;1800.10
7300;86758.44;81592;92477;2217.08
7400;88237.82;83072;93872;2171.45
7500;89406.32;85009;95040;1969.19
7600;90717.81;86278;96240;2112.06
7700;91839.10;87774;99679;2395.73
7800;93240.95;87361;97932;2111.55
7900;95291.46;91349;102485;2191.39
8000;96377.69;91847;105537;2590.97
8100;97235.98;91247;104605;2575.82
8200;98718.46;92620;106699;2593.59
8300;100346.24;94218;111312;2455.62
8400;101396.10;96242;112076;2828.81
8500;102428.72;97709;111682;2653.51
8600;104254.95;98273;112407;2730.57
8700;104532.99;100532;109699;2153.95
8800;106369.37;101078;114892;2691.62
8900;107793.34;101725;118373;2763.84
9000;108995.39;103584;119236;2661.13
9100;110114.60;103952;117781;2527.89
9200;111623.46;105028;119510;2650.36
9300;112793.91;107519;122505;3011.42
9400;114309.94;106834;124412;2868.89
9500;115658.30;110780;122617;2746.06
9600;116702.59;109758;125270;2741.40
9700;117808.24;110355;126424;2691.51
9800;119240.55;113875;125906;2704.01
9900;120867.53;114451;126327;2513.03
10000;122172.14;117159;129466;2614.04
