n;avg;min;max;standard_deviation
100;1674.00;1674;1674;0.00
200;3539.00;3539;3539;0.00
300;6225.00;6225;6225;0.00
400;8200.00;8200;8200;0.00
500;9854.00;9854;9854;0.00
600;14194.38;14034;14196;16.12
700;17393.00;17393;17393;0.00
800;20183.00;18779;20651;810.60
900;19066.56;18975;20501;362.40
1000;22911.00;22911;22911;0.00
1100;25997.52;24696;26668;934.15
1200;28067.82;27329;29131;886.28
1300;34574.35;33959;35944;918.05
1400;36748.90;35701;37198;686.01
1500;40786.81;38653;42040;1635.26
1600;39589.15;36292;42757;3231.85
1700;40904.50;40391;41181;376.81
1800;46166.91;43664;46729;1077.05
1900;52413.40;51727;53487;858.44
2000;55696.72;49311;56557;1487.54
2100;54720.20;54719;54722;1.47
2200;60758.38;59868;63110;1319.47
2300;64098.28;63364;65122;863.82
2400;67141.80;64539;70323;2877.50
2500;67783.35;65633;70210;1876.41
2600;71030.11;65683;75359;4504.52
2700;77032.39;71355;79700;2823.52
2800;76362.60;73092;83267;3424.75
2900;77976.84;74457;81870;3515.54
3000;83107.85;81202;85516;2093.21
3100;88654.30;84260;94135;4656.60
3200;92430.83;89471;94419;2416.71
3300;97828.02;91370;103012;4432.03
3400;99298.32;96892;102830;2487.01
3500;98177.74;92089;104681;4949.64
3600;99660.32;91073;105356;5239.41
3700;104635.24;102796;106660;1743.78
3800;113238.95;111012;117956;2575.53
3900;114938.89;109818;123997;6242.84
4000;120300.59;115628;122801;3169.30
4100;120560.96;109315;123807;4058.00
4200;117428.12;113035;122750;3678.76
4300;128254.53;113741;136598;7389.24
4400;129951.33;122859;141630;5842.71
4500;124768.23;84186;136645;17302.68
4600;131348.86;127312;134202;2806.31
4700;136390.16;128293;151191;5694.67
4800;140416.59;133080;149647;6350.51
4900;145483.55;130347;158909;10980.16
5000;135714.63;95769;156206;22975.07
5100;150019.18;142102;159101;6109.47
5200;156342.98;152411;164386;3108.12
5300;163734.80;154819;169641;5871.78
5400;167086.90;155861;181735;8867.22
5500;151172.34;105365;167230;24465.28
5600;166374.10;160286;175718;4845.39
5700;171826.34;159185;180759;6716.94
5800;177801.78;161524;183773;7646.99
5900;165513.14;117798;183890;24055.07
6000;183601.44;164580;198133;11145.55
6100;183615.17;169979;195726;9719.14
6200;175501.09;118268;194419;29160.21
6300;201161.76;185467;215345;8405.50
6400;200869.86;191429;216491;7242.31
6500;202549.28;189855;231886;11603.05
6600;203024.02;192105;216658;8225.91
6700;201396.65;190570;215807;8329.58
6800;210085.89;195840;220952;7861.84
6900;219804.66;192233;244752;17427.89
7000;213189.55;199314;223362;7848.17
7100;213960.93;195094;228124;9957.20
7200;221978.76;211665;232491;6325.19
7300;227182.47;210507;242778;12627.97
7400;223903.78;150762;243258;20457.98
7500;220363.97;146599;250138;33432.84
7600;239953.29;229951;267123;7798.18
7700;244556.13;223700;264676;15189.73
7800;245994.09;225729;272844;14844.26
7900;248858.64;225627;271033;12758.16
8000;257198.62;243672;269883;9090.36
8100;257367.79;232631;279571;11579.74
8200;257009.33;234625;283549;13930.31
8300;253607.65;238117;267688;10031.99
8400;271373.38;245961;291679;16501.30
8500;273585.81;249182;286567;7845.24
8600;276410.70;261944;300192;11260.56
8700;277283.11;262387;306750;13827.75
8800;278357.91;255481;304098;12556.91
8900;275882.82;244035;297797;15614.02
9000;288218.52;261475;328951;20209.25
9100;293432.65;271579;308730;9246.99
9200;290355.30;273237;307058;10728.96
9300;300221.03;286537;322261;12869.12
9400;306037.75;279078;327189;13785.03
9500;301272.11;288312;330351;9913.89
9600;307883.12;296243;328552;10688.39
9700;305608.03;291649;316226;8943.58
9800;318061.63;294279;355779;18824.22
9900;321721.70;291545;350607;18460.85
10000;315603.44;296849;345488;14192.92
