n;avg;min;max;standard_deviation
100;8;4;75;6.91
200;15;8;28;3.38
300;24;13;39;3.46
400;31;16;41;3.70
500;39;21;56;4.53
600;48;25;75;5.83
700;54;28;80;8.27
800;64;33;93;8.11
900;73;40;99;6.33
1000;81;43;117;8.28
1100;91;48;136;12.24
1200;96;50;130;10.89
1300;106;54;175;14.72
1400;116;60;172;15.20
1500;116;59;159;18.18
1600;128;68;171;14.70
1700;136;71;193;14.34
1800;143;75;223;16.95
1900;152;78;194;16.18
2000;159;81;194;14.04
2100;165;84;222;20.18
2200;178;93;236;17.50
2300;184;94;247;26.26
2400;190;99;247;21.40
2500;202;113;246;18.52
2600;210;104;259;15.64
2700;217;117;307;20.47
2800;226;112;281;26.10
2900;243;130;299;19.47
3000;243;129;310;23.94
3100;255;237;281;10.17
3200;262;133;311;21.43
3300;266;130;305;18.27
3400;277;150;351;26.70
3500;285;150;336;19.60
3600;294;268;346;14.81
3700;300;164;352;20.82
3800;307;160;384;30.03
3900;319;286;388;17.37
4000;327;168;376;20.22
4100;335;175;409;24.63
4200;339;173;431;28.76
4300;349;318;413;15.52
4400;354;183;418;30.52
4500;360;191;416;33.31
4600;376;331;441;19.83
4700;375;193;435;36.85
4800;390;205;446;25.96
4900;396;203;446;32.77
5000;406;202;487;29.80
5100;418;379;502;21.83
5200;428;386;476;17.85
5300;423;213;498;45.23
5400;436;229;518;30.07
5500;445;236;501;29.30
5600;460;423;544;21.00
5700;467;428;525;19.14
5800;468;427;555;20.66
5900;475;243;572;38.82
6000;485;253;558;32.26
6100;492;457;535;19.65
6200;506;470;606;25.23
6300;513;475;574;21.85
6400;531;470;646;27.77
6500;530;271;627;50.05
6600;553;502;671;29.08
6700;539;283;638;51.25
6800;559;511;671;24.78
6900;563;335;639;36.19
7000;572;513;651;27.65
7100;585;528;699;27.54
7200;585;300;675;51.10
7300;602;342;715;40.66
7400;591;291;683;68.76
7500;618;554;704;29.04
7600;627;562;743;33.74
7700;630;358;719;35.56
7800;640;585;761;31.98
7900;654;600;733;25.52
8000;648;332;802;45.54
8100;655;334;786;53.32
8200;669;609;812;31.35
8300;675;628;775;27.72
8400;686;630;783;28.52
8500;683;366;762;52.16
8600;690;364;777;62.46
8700;700;377;796;53.11
8800;711;358;879;48.10
8900;725;386;851;47.99
9000;724;391;851;68.03
9100;738;680;823;31.01
9200;755;668;874;32.86
9300;751;380;853;59.86
9400;758;409;905;69.47
9500;770;388;864;47.96
9600;784;402;877;48.11
9700;784;420;872;47.02
9800;799;726;914;31.14
9900;803;447;895;45.16
10000;819;745;888;29.77
