n;avg;min;max;standard_deviation
100;1604.12;1286;2077;158.89
200;3980.07;3069;5247;415.65
300;6485.48;5173;8957;723.11
400;9522.58;7370;11432;807.76
500;12242.74;9472;15213;1221.00
600;15163.27;11118;18668;1281.49
700;18168.24;14847;22167;1650.31
800;21601.64;18206;26192;1808.45
900;24939.26;19690;30655;2085.65
1000;27748.67;23015;34183;2326.56
1100;30889.77;24985;36567;2351.61
1200;34428.06;27993;40945;2541.08
1300;37840.09;29965;46011;3643.57
1400;41486.27;33928;51067;3753.73
1500;44309.53;36606;56019;3725.14
1600;47522.86;38641;60470;4096.97
1700;52399.57;41329;63701;4655.13
1800;55260.25;45765;66767;4443.24
1900;59639.27;47401;77826;4690.91
2000;62014.77;52543;78868;4653.00
2100;65949.38;52605;82904;6325.68
2200;69235.01;57997;87774;5861.43
2300;72710.15;60111;93839;6321.07
2400;76147.23;63489;91660;5644.85
2500;81075.85;68992;98668;6898.54
2600;83783.28;69909;101014;6292.41
2700;87177.53;70573;109442;6454.86
2800;91404.52;78552;113841;7329.02
2900;95648.00;80458;117939;8072.11
3000;98001.54;82244;118878;7421.58
3100;102429.87;79654;127967;7794.97
3200;105690.43;86652;127485;8367.19
3300;110606.58;93007;133039;8656.97
3400;113231.41;93198;141739;9606.42
3500;117025.97;99074;135019;7684.70
3600;121157.16;104160;152253;9044.30
3700;124508.33;105201;154528;10266.27
3800;127881.97;106961;150594;9523.17
3900;133371.89;109873;165890;10487.13
4000;137348.10;119253;168665;9777.38
4100;139841.27;118626;163214;10582.16
4200;144777.07;112623;180424;12290.05
4300;146993.07;120130;196541;12546.42
4400;152109.39;129077;184139;11788.66
4500;155453.09;129449;190619;11828.18
4600;159466.66;133706;195554;11746.27
4700;162125.08;131427;190567;11346.82
4800;167715.41;136853;203844;13423.66
4900;171449.68;140906;209049;13677.37
5000;176246.18;147017;216037;12032.82
5100;179821.83;147281;209694;13283.01
5200;183628.06;150141;224574;15245.32
5300;185248.75;151454;222696;13874.01
5400;189724.72;152199;241340;15418.94
5500;197097.85;157445;234344;16647.00
5600;202287.53;168890;241834;16900.86
5700;200380.17;167186;242278;14747.23
5800;206558.20;173205;240242;15489.48
5900;212695.12;175474;254604;16932.33
6000;215352.37;183312;266567;17773.25
6100;221042.18;187274;266181;17279.18
6200;222943.52;183390;277731;17923.81
6300;225989.10;181973;262055;17949.81
6400;231530.23;182586;296829;18562.15
6500;237117.53;193697;280589;17395.50
6600;238523.43;191223;309617;20599.95
6700;245258.40;203886;283379;16476.32
6800;248039.65;204952;311486;17593.14
6900;253789.34;211677;313674;20947.30
7000;256030.26;214778;307661;18415.89
7100;257296.45;214090;309804;18028.41
7200;265164.01;214989;326421;20525.27
7300;266994.11;223363;320335;19955.33
7400;272569.62;230020;331475;21870.58
7500;275757.95;225470;321535;21187.55
7600;276113.14;232136;341940;21322.17
7700;282757.48;230775;329119;21665.78
7800;288053.04;234509;353298;23596.27
7900;297170.62;255807;351229;21708.61
8000;294000.04;249933;349646;20331.70
8100;303157.38;242158;371812;24505.80
8200;303958.64;259754;372410;22408.01
8300;310285.22;261028;394139;25472.13
8400;314128.08;258884;377272;27988.67
8500;315429.79;261868;379985;25025.98
8600;319491.00;261381;378308;26032.06
8700;330057.31;277519;387635;24586.26
8800;325327.26;278161;385827;22718.89
8900;335987.94;279297;456320;28241.13
9000;338338.29;283358;413732;26061.25
9100;344150.80;272634;428479;25627.51
9200;344738.91;292731;426165;27847.11
9300;350218.83;291102;431072;27915.25
9400;357923.53;293732;435298;27320.89
9500;365724.17;301448;427152;30728.09
9600;361180.95;285418;426328;26146.68
9700;368876.87;305825;429777;28655.01
9800;373566.13;304217;474012;32926.91
9900;375586.94;298599;437192;30436.96
10000;378980.50;319878;454108;30730.59
