n;avg;min;max;standard_deviation
100;1707.27;1349;2056;143.66
200;4187.48;3435;5906;395.28
300;6934.12;5635;8574;622.20
400;10039.01;8118;11826;783.31
500;13307.22;11140;16458;1014.33
600;16366.99;13282;19103;1230.93
700;19639.80;15705;24215;1540.81
800;23186.00;19492;27920;1683.99
900;26672.51;22717;31464;2112.91
1000;29272.29;24666;34320;2058.40
1100;33165.36;28260;40306;2572.38
1200;37281.13;31595;45409;2785.43
1300;40110.63;30719;49812;3087.97
1400;44130.83;37373;51027;2953.58
1500;47846.28;38777;59522;3787.45
1600;51370.53;42939;59756;3396.03
1700;56179.02;46287;67611;4225.70
1800;58983.44;50131;74728;4553.08
1900;63056.71;51743;74684;4380.41
2000;66187.88;51413;76937;4303.81
2100;71212.46;57083;84785;5241.06
2200;73496.62;60012;84938;4842.69
2300;78716.48;63737;97213;6523.82
2400;80979.54;64651;97302;6252.17
2500;84266.90;67450;102228;6408.29
2600;88799.03;74419;109560;6721.82
2700;93239.81;75415;110276;6305.53
2800;98163.27;81961;115241;7526.90
2900;103328.61;83997;125908;8063.32
3000;105158.62;85986;122676;7215.18
3100;110648.47;88841;132598;8594.95
3200;114627.27;100947;136753;8772.00
3300;118835.66;98501;143951;8849.63
3400;121933.17;101734;144974;8944.50
3500;127047.60;105590;145455;8542.63
3600;130401.37;108138;159780;9862.18
3700;135153.42;107105;161511;10445.07
3800;138334.87;110099;165391;9519.61
3900;142751.87;122713;172343;10331.60
4000;148599.50;121231;181073;11692.98
4100;152254.95;123921;182211;10773.98
4200;157532.28;130397;189274;11600.73
4300;160071.63;135424;185608;11001.05
4400;164338.69;132241;199249;12645.79
4500;166947.14;136852;199959;13927.80
4600;171341.08;136799;208540;12835.23
4700;174574.54;145640;206265;12810.64
4800;180001.46;150182;215082;13557.06
4900;184474.83;149451;219472;13642.13
5000;189737.55;160359;218694;12697.47
5100;194548.71;156543;236986;15300.75
5200;196285.63;163733;235455;12944.00
5300;199387.03;169748;244191;12726.62
5400;202791.27;170708;237209;14540.58
5500;209097.87;170099;252979;15801.14
5600;216482.65;177750;257381;15433.63
5700;217687.20;183283;261361;16110.96
5800;226809.88;194576;264457;15278.54
5900;227810.87;199970;271182;15198.94
6000;232100.02;196084;270995;15659.30
6100;239065.13;204875;280858;16966.69
6200;240901.72;198974;287483;17495.57
6300;245777.05;201015;290112;17997.59
6400;250299.38;197424;299173;18018.04
6500;251432.20;218774;302232;16761.13
6600;257810.92;219085;304113;17709.70
6700;264715.75;218859;318518;18442.17
6800;271760.75;217973;311432;17676.84
6900;272447.09;217357;324873;20994.16
7000;275893.87;239393;317033;16953.75
7100;280967.69;229330;347072;21547.80
7200;285195.28;239431;337487;21006.17
7300;290826.14;245679;353026;21178.13
7400;296121.41;232158;360747;20023.43
7500;296673.32;257478;356931;20979.40
7600;302458.11;262443;353860;20798.36
7700;307760.20;253223;381961;23955.91
7800;313988.62;260364;381523;24015.93
7900;321106.83;272311;384156;22253.89
8000;319504.87;269078;386039;25023.06
8100;330626.57;269702;392270;24564.09
8200;328404.03;281727;393841;23190.04
8300;337073.38;285548;389683;24595.14
8400;337008.00;270019;404157;23498.12
8500;339859.53;282951;402759;23070.59
8600;348930.08;301362;412114;24421.58
8700;352743.25;305163;450456;25579.82
8800;357195.39;299221;428558;26048.25
8900;362191.02;296987;411915;24451.30
9000;364929.11;307728;430289;25528.91
9100;366839.88;296239;428491;23251.12
9200;374852.53;321197;442096;24580.91
9300;379734.28;321253;446430;25244.99
9400;383951.47;326024;465763;27944.36
9500;387209.88;326629;477287;28697.68
9600;390046.76;335147;454049;26703.56
9700;398989.99;331422;469818;24897.30
9800;399235.50;326036;498160;28071.41
9900;406226.05;337174;472566;28014.54
10000;418170.40;334587;533018;29579.86
