n;avg;min;max;standard_deviation
100;937.00;937;937;0.00
200;2280.00;2280;2280;0.00
300;3179.00;3179;3179;0.00
400;4441.00;4441;4441;0.00
500;6043.00;6043;6043;0.00
600;7022.41;6865;7024;15.82
700;8512.00;8512;8512;0.00
800;9936.50;9761;10463;303.97
900;11154.96;10935;11169;55.57
1000;12833.00;12833;12833;0.00
1100;13996.90;13917;14152;111.32
1200;15206.66;14691;15565;429.86
1300;16282.34;16154;16568;191.47
1400;18193.20;17988;18672;313.45
1500;19769.00;19328;20028;337.96
1600;21035.28;20664;21392;363.93
1700;22538.25;22358;22873;245.64
1800;22945.32;22837;23529;219.88
1900;25032.71;24965;25076;54.14
2000;26655.63;25961;26997;486.42
2100;27534.20;27275;27923;317.45
2200;28791.63;28261;30086;743.49
2300;30634.20;30387;30669;45.59
2400;31247.65;31081;31384;150.74
2500;34357.92;31727;34907;900.28
2600;35163.58;34446;36120;738.53
2700;36861.17;36334;37293;419.89
2800;38499.94;37917;39110;522.03
2900;38781.55;38306;39053;231.21
3000;39812.56;38427;40294;759.09
3100;40893.33;40604;42566;343.94
3200;44619.38;43856;45794;939.31
3300;45162.68;44528;45802;527.14
3400;46938.05;46239;47909;690.69
3500;48685.88;46826;49772;1079.48
3600;51039.67;49186;52480;1209.61
3700;51383.80;50616;51708;432.41
3800;53981.50;51360;56418;1821.94
3900;54580.03;53036;56402;1386.80
4000;55289.99;54100;56159;823.55
4100;56883.05;55454;57954;1036.72
4200;58379.32;56961;59547;1027.72
4300;59895.39;59101;60542;660.03
4400;60872.65;59184;62191;932.17
4500;63073.48;61523;64415;1119.38
4600;64492.70;62769;66257;1233.66
4700;65407.80;62166;67629;2042.15
4800;66908.57;64190;68921;1757.34
4900;70220.11;67553;71761;1612.51
5000;71355.99;69451;73143;1349.75
5100;71948.56;70346;73988;1572.66
5200;73860.56;70051;76324;1578.28
5300;77243.82;74840;80292;1779.14
5400;77595.58;75784;78376;768.62
5500;78826.14;76272;83271;2171.84
5600;80689.51;79267;82124;1083.24
5700;80941.10;79458;82927;1188.90
5800;83485.76;82446;85320;1055.33
5900;84556.92;83444;87179;1082.34
6000;86400.48;84617;89887;1966.30
6100;87063.75;84625;88854;1345.13
6200;86984.21;85990;88631;1101.03
6300;91875.80;90105;94018;1440.81
6400;92755.64;89410;96309;1959.96
6500;92547.20;89533;95721;2317.46
6600;94505.78;92018;99713;2320.13
6700;96688.06;94932;98617;1031.78
6800;99530.93;97113;101845;1697.10
6900;100952.65;95506;103779;2787.90
7000;103447.45;98744;107614;2706.82
7100;103453.18;101697;106308;1687.43
7200;106321.75;101989;109195;1794.62
7300;106697.02;104867;109367;1441.49
7400;107840.26;103833;111349;2350.54
7500;108821.24;106149;111869;2256.23
7600;110270.98;106334;114898;2616.97
7700;112046.65;108792;117684;2860.60
7800;113068.91;109448;121236;3636.35
7900;114378.78;110500;117847;2322.68
8000;117001.64;113551;120309;2074.36
8100;118100.47;115831;121382;1621.58
8200;120077.61;117840;123189;2199.83
8300;122803.83;120347;126604;1458.93
8400;122717.09;119484;127181;2235.43
8500;125503.05;121589;129898;2603.08
8600;125834.19;120303;129186;2754.89
8700;126255.48;121682;128972;2268.21
8800;128843.61;127338;131097;979.30
8900;130601.51;127871;136659;2642.77
9000;133207.85;130114;136588;2244.43
9100;135150.45;131150;141560;3305.66
9200;135443.86;132641;137907;1895.54
9300;136624.18;133399;139875;1910.51
9400;139403.24;136047;147378;3422.79
9500;137276.67;134301;142304;2586.25
9600;141606.52;136779;146889;2928.54
9700;144269.83;140830;152236;3010.21
9800;144498.39;140244;148148;2545.48
9900;148059.74;143594;156241;4110.86
10000;149897.40;146333;153004;2055.08
