n;avg;min;max;standard_deviation
100;10;9;18;1.89
200;18;17;27;1.98
300;25;24;34;1.97
400;36;34;56;3.28
500;45;43;71;4.56
600;53;49;78;4.65
700;56;52;87;6.02
800;65;61;75;2.97
900;81;73;107;4.34
1000;82;77;100;5.35
1100;67;47;129;24.19
1200;102;95;151;9.23
1300;107;98;137;8.50
1400;118;111;147;5.83
1500;129;115;160;9.64
1600;134;124;180;8.49
1700;137;114;181;14.61
1800;150;141;187;10.36
1900;158;145;201;12.03
2000;164;141;221;15.02
2100;181;170;227;9.80
2200;177;168;222;7.77
2300;182;156;240;19.38
2400;149;93;216;48.71
2500;206;190;270;12.32
2600;215;202;274;13.07
2700;225;206;268;10.80
2800;242;225;309;15.46
2900;245;221;291;12.65
3000;251;219;311;18.51
3100;207;130;285;58.47
3200;268;233;328;18.56
3300;275;252;332;12.72
3400;274;254;319;12.87
3500;291;260;341;17.95
3600;292;266;379;16.50
3700;305;261;370;18.21
3800;303;275;350;17.59
3900;327;301;427;18.84
4000;324;289;371;18.66
4100;321;171;382;36.83
4200;347;322;463;19.80
4300;350;330;409;15.66
4400;312;177;419;79.88
4500;361;341;416;14.82
4600;374;344;436;17.67
4700;387;365;466;16.33
4800;394;375;444;13.63
4900;395;368;451;18.56
5000;412;381;451;16.95
5100;411;377;488;20.53
5200;411;361;485;24.64
5300;438;406;524;17.57
5400;441;407;527;19.91
5500;449;423;552;21.90
5600;465;427;536;19.22
5700;452;391;537;29.68
5800;480;447;549;22.44
5900;476;410;605;30.04
6000;492;451;549;18.22
6100;496;424;573;29.25
6200;447;246;614;101.79
6300;495;249;576;59.66
6400;511;460;596;27.64
6500;516;453;597;28.74
6600;538;501;598;20.22
6700;545;500;634;24.58
6800;520;273;664;97.94
6900;542;490;621;28.30
7000;568;494;645;30.21
7100;570;513;687;28.83
7200;547;283;728;110.96
7300;580;507;660;29.06
7400;583;236;708;89.86
7500;555;285;672;115.61
7600;619;563;707;29.56
7700;610;554;697;30.03
7800;632;593;720;22.85
7900;636;593;703;20.64
8000;652;614;709;19.49
8100;647;601;739;24.45
8200;655;603;746;25.04
8300;670;628;752;23.64
8400;685;639;762;24.23
8500;683;642;827;26.68
8600;693;644;744;22.31
8700;693;616;827;36.44
8800;703;660;760;23.48
8900;713;650;817;30.06
9000;737;687;806;26.66
9100;744;693;829;28.29
9200;746;701;840;25.61
9300;737;677;813;29.42
9400;756;693;860;37.20
9500;764;709;859;32.26
9600;778;731;853;23.94
9700;790;749;933;28.45
9800;781;711;895;35.29
9900;803;731;923;33.83
10000;754;384;870;130.85
