n;avg;min;max;standard_deviation
100;1587.00;1587;1587;0.00
200;3151.00;3151;3151;0.00
300;7232.00;7232;7232;0.00
400;6553.00;6553;6553;0.00
500;9088.00;9088;9088;0.00
600;15211.46;14069;15223;114.82
700;13577.00;13577;13577;0.00
800;16156.50;15888;16246;155.02
900;25196.26;17555;25684;1930.53
1000;23028.00;23028;23028;0.00
1100;27162.62;26036;27743;808.62
1200;36719.33;31122;40609;4666.02
1300;33057.87;32214;33437;565.63
1400;35512.10;34592;37659;1405.48
1500;39910.49;37754;41177;1652.64
1600;41723.58;40878;42536;828.83
1700;44515.10;41951;49277;3494.28
1800;51836.89;47997;52571;1549.78
1900;45885.97;42757;50780;3913.22
2000;63492.03;50632;63951;2263.40
2100;60704.20;51874;66591;7209.83
2200;64812.87;61234;66035;1971.05
2300;66956.40;64664;68574;1910.98
2400;73152.20;70169;75593;2698.41
2500;69656.47;64356;83946;6360.71
2600;80339.27;74350;83954;3168.21
2700;76775.99;71533;83064;4191.12
2800;83456.20;76924;90878;6072.93
2900;82772.61;71649;92415;10215.13
3000;76145.56;73762;82467;3476.44
3100;97028.42;87062;101917;5088.30
3200;86847.57;75702;103441;10485.32
3300;106996.32;90433;109601;4107.66
3400;103291.24;90646;115542;10442.49
3500;105145.71;101292;108533;3053.40
3600;109267.15;103273;117364;5666.87
3700;107877.66;95349;132459;12159.29
3800;109224.29;103609;116826;4617.45
3900;119546.09;101786;131501;12627.33
4000;133806.79;129360;140149;4528.43
4100;125713.80;107681;136490;13058.05
4200;131231.36;119864;153110;13815.49
4300;143629.29;135311;154649;7707.48
4400;144249.73;126438;162018;12360.52
4500;146636.10;133172;158106;8419.69
4600;142697.63;134924;148625;5325.83
4700;150582.02;144392;156253;4117.89
4800;152830.76;132098;176639;16211.23
4900;152777.71;138113;196145;14910.07
5000;153486.02;146613;171392;6883.27
5100;167457.62;159272;177181;6916.36
5200;164321.10;150388;197536;8339.03
5300;166944.45;153405;182530;10991.39
5400;185170.52;151387;218853;23265.21
5500;168574.31;143829;188389;16998.11
5600;192498.84;159678;221258;20037.95
5700;177019.75;171356;183848;4717.56
5800;209306.38;166158;245717;27708.36
5900;190028.80;165525;212023;16831.36
6000;188769.92;176501;206560;8399.12
6100;207964.04;188309;222855;13483.92
6200;216698.15;177574;259159;25285.61
6300;200236.14;180463;214946;11809.59
6400;203444.18;191571;224261;12180.35
6500;210154.49;184241;224773;14254.74
6600;232538.26;211428;254254;13323.15
6700;229414.08;203881;267845;22013.28
6800;228694.60;215270;238554;7653.04
6900;235702.18;218663;257445;13969.01
7000;232231.62;198674;251155;16302.86
7100;241705.26;224527;255672;12544.92
7200;236622.15;216942;250284;11458.78
7300;260092.98;222426;272366;10047.86
7400;255360.44;213208;295869;25123.52
7500;251268.46;238323;275660;11799.90
7600;260017.65;218264;282633;14793.28
7700;259877.25;232925;296981;23892.45
7800;260462.89;228648;289004;15186.23
7900;275091.32;247704;306762;22480.70
8000;270798.16;246346;312796;20123.18
8100;289221.88;250633;327234;23181.75
8200;283808.21;255793;303200;13645.73
8300;294117.18;261081;324255;21411.77
8400;312089.19;281398;381455;32423.49
8500;283769.44;253010;320501;23193.32
8600;317024.67;286969;356241;23897.54
8700;308768.35;253805;360368;31122.52
8800;315434.53;272528;357851;25675.85
8900;304338.53;277908;354456;22442.39
9000;310976.37;272287;393995;29041.31
9100;311135.46;287830;359778;15543.99
9200;334753.16;301720;355563;17729.33
9300;327149.13;283379;366051;31937.88
9400;316210.32;273359;360494;26482.47
9500;337454.53;297867;368697;20711.74
9600;355113.86;300537;394672;31340.56
9700;351430.99;312323;400125;29229.18
9800;341658.57;299638;385218;32075.61
9900;349841.88;307423;377923;25135.26
10000;369099.19;318066;398701;29835.23
