n;avg;min;max;standard_deviation
100;8;6;25;2.04
200;16;14;31;2.44
300;24;21;33;1.82
400;31;28;45;2.92
500;39;34;66;3.99
600;46;41;76;4.75
700;55;48;76;5.06
800;63;51;80;3.96
900;71;64;89;5.03
1000;79;70;105;5.02
1100;85;75;110;6.21
1200;92;83;109;4.68
1300;99;89;132;7.59
1400;109;93;149;7.76
1500;115;100;147;7.68
1600;122;106;152;7.77
1700;129;111;168;9.22
1800;136;123;196;8.86
1900;144;129;193;10.67
2000;150;136;193;8.84
2100;158;141;193;9.15
2200;168;146;221;13.54
2300;176;161;240;14.22
2400;181;163;258;13.00
2500;193;167;256;15.04
2600;196;173;243;13.14
2700;203;175;259;13.42
2800;215;195;286;14.88
2900;223;202;270;10.85
3000;231;208;277;11.92
3100;238;206;300;14.31
3200;245;222;287;12.47
3300;253;221;307;16.03
3400;258;227;291;12.44
3500;266;242;305;13.14
3600;273;247;334;15.34
3700;284;261;412;20.44
3800;288;256;344;14.34
3900;294;250;400;19.76
4000;301;274;346;14.06
4100;309;275;389;17.95
4200;318;289;369;17.36
4300;323;291;388;19.26
4400;333;308;388;17.02
4500;340;302;413;17.38
4600;349;307;443;19.57
4700;358;313;424;21.55
4800;362;328;428;17.64
4900;372;336;472;21.49
5000;374;334;436;16.48
5100;387;353;480;17.66
5200;394;354;437;17.03
5300;399;354;464;18.68
5400;405;364;472;20.29
5500;414;385;464;16.29
5600;421;382;529;19.68
5700;426;384;484;16.99
5800;436;406;483;17.58
5900;441;394;517;23.56
6000;450;403;509;19.59
6100;455;383;512;19.54
6200;463;419;534;22.23
6300;471;405;545;20.60
6400;492;433;581;25.24
6500;492;445;610;30.09
6600;496;458;622;28.17
6700;504;465;558;20.49
6800;510;458;612;25.96
6900;516;468;621;26.80
7000;529;475;675;28.68
7100;537;491;619;25.62
7200;543;485;627;25.68
7300;550;479;610;24.02
7400;561;500;644;26.53
7500;566;497;670;27.70
7600;568;512;639;24.53
7700;584;496;649;26.13
7800;582;517;696;28.93
7900;600;533;764;30.64
8000;593;515;651;20.23
8100;598;530;661;23.52
8200;614;567;733;26.97
8300;622;554;740;29.81
8400;624;560;713;26.07
8500;635;568;735;29.26
8600;639;588;742;26.56
8700;646;586;711;25.64
8800;655;587;758;29.11
8900;663;575;744;28.56
9000;669;592;756;29.52
9100;675;598;746;25.13
9200;681;606;777;24.18
9300;689;612;812;32.32
9400;702;638;816;31.40
9500;707;644;792;26.83
9600;722;656;812;30.60
9700;725;648;806;27.33
9800;725;656;837;29.01
9900;734;658;824;29.35
10000;746;658;835;30.85
