n;avg;min;max;standard_deviation
100;735.07;626;916;62.22
200;1669.67;1424;1871;94.29
300;2650.92;2253;2950;140.83
400;3685.11;3274;4020;163.64
500;4729.42;4200;5300;237.31
600;5728.72;5119;6323;262.06
700;6859.07;6185;7751;300.47
800;7931.83;7109;8849;352.55
900;9030.56;8107;10287;439.60
1000;10090.45;8999;11214;427.55
1100;11202.04;10147;12438;513.09
1200;12327.95;11097;13614;542.22
1300;13559.62;12258;14957;549.46
1400;14524.45;13146;15836;673.71
1500;15660.22;13748;17084;642.35
1600;16893.34;15319;18810;777.60
1700;17991.58;16462;19666;689.05
1800;19376.68;17628;21439;863.52
1900;20377.74;18668;22533;813.65
2000;21341.90;19678;23169;888.18
2100;22760.66;20882;25237;971.18
2200;23782.75;21970;26255;891.16
2300;25145.89;23040;27811;1050.50
2400;26233.50;24066;28373;1056.07
2500;27338.19;25180;30175;1090.68
2600;28379.14;26673;30935;1001.75
2700;29887.73;27275;32292;1020.30
2800;30889.08;28202;34095;1236.12
2900;32038.30;29403;34642;1054.08
3000;33511.84;30493;36866;1309.80
3100;34556.28;31876;37799;1231.57
3200;35813.30;33438;39727;1328.25
3300;37194.60;34290;41209;1400.54
3400;38216.82;35640;41460;1425.70
3500;39433.92;36068;43047;1505.81
3600;40894.06;37759;44752;1544.13
3700;41941.80;38877;45551;1508.05
3800;42785.42;39741;46213;1399.76
3900;44287.09;41135;48314;1700.81
4000;45383.96;41368;49995;1715.27
4100;46479.76;42502;51810;1825.80
4200;48039.32;43564;52275;1791.14
4300;49177.13;44939;53568;1865.90
4400;50311.82;46316;54980;1964.66
4500;52163.54;47744;57165;1792.17
4600;53313.14;49843;59527;1735.65
4700;53903.15;49096;58284;1985.41
4800;55534.20;50743;63409;2262.78
4900;57136.24;53152;61265;2036.99
5000;57971.30;53668;62146;2050.16
5100;59324.08;55012;64007;2225.05
5200;60879.18;56146;65688;2222.41
5300;61548.93;57620;66726;2026.98
5400;63324.67;58625;68396;2110.96
5500;64272.33;60143;70145;2457.10
5600;64826.38;60450;70535;2345.17
5700;67264.12;61374;73038;2342.93
5800;67627.61;60738;77018;2688.37
5900;68628.90;62749;76107;2590.21
6000;71111.10;66360;78758;2570.67
6100;71356.34;67313;78983;2641.61
6200;73150.87;67376;78855;2527.34
6300;73725.71;67994;80265;2867.03
6400;75992.91;70524;83154;2723.51
6500;77135.62;69718;84830;3055.89
6600;78463.01;71389;83471;2568.76
6700;79087.96;73949;87004;2703.19
6800;80455.49;74220;86861;2575.22
6900;82569.30;76722;90252;2901.26
7000;83363.82;77858;92415;3142.10
7100;84321.81;78716;92420;2861.77
7200;85918.24;79314;95842;3259.54
7300;86686.38;80611;92829;2900.33
7400;88279.25;81787;93890;3013.11
7500;90445.91;83295;99881;3389.70
7600;90437.57;85030;99950;3201.45
7700;92135.39;86055;100083;3577.79
7800;93379.42;87311;103139;3221.70
7900;94707.74;87879;102819;3296.38
8000;95453.04;88535;106434;3389.50
8100;97614.74;90305;108029;3553.28
8200;98497.37;88124;105643;3432.90
8300;99214.14;93666;108412;3209.08
8400;101245.00;92944;113034;3811.66
8500;102374.97;95820;112124;3261.05
8600;103091.18;94646;110148;3416.38
8700;105502.48;96698;115330;3967.85
8800;106411.73;98634;116725;3697.48
8900;107381.43;99703;117604;3791.44
9000;109098.71;99981;118911;4059.76
9100;110309.97;102847;121898;3952.66
9200;110851.58;102071;123412;4090.89
9300;112785.15;103501;124564;4154.69
9400;113725.47;104480;123425;3806.82
9500;115911.83;108476;125267;3674.14
9600;117640.05;110096;127050;4291.83
9700;117818.15;110254;126271;4161.54
9800;119417.15;110455;130014;4055.19
9900;120666.69;112796;131392;4197.31
10000;122019.07;112471;131554;4220.29
