n;avg;min;max;standard_deviation
100;8;4;16;1.86
200;15;12;25;1.74
300;22;21;30;1.47
400;32;27;58;5.49
500;38;31;62;4.10
600;45;41;66;3.44
700;54;49;87;4.95
800;63;55;103;9.28
900;71;64;132;7.60
1000;78;71;114;6.85
1100;85;77;116;6.15
1200;93;86;145;7.91
1300;100;91;143;8.54
1400;109;98;164;8.11
1500;117;107;158;10.31
1600;122;113;161;7.40
1700;130;120;167;8.19
1800;138;126;175;8.42
1900;146;135;194;9.81
2000;153;141;204;9.74
2100;161;147;218;9.48
2200;171;157;231;11.15
2300;180;165;235;12.14
2400;187;173;220;10.51
2500;192;176;261;12.95
2600;200;185;244;12.66
2700;207;191;256;12.25
2800;220;203;266;12.31
2900;231;214;309;16.35
3000;234;213;286;10.99
3100;244;222;289;12.29
3200;253;235;309;13.66
3300;259;239;328;16.69
3400;267;234;325;14.12
3500;276;245;350;17.12
3600;285;260;377;20.36
3700;292;269;371;19.35
3800;300;271;367;17.29
3900;306;282;350;15.90
4000;314;282;356;14.60
4100;317;291;371;14.73
4200;326;304;366;12.87
4300;336;315;421;17.15
4400;344;314;403;15.38
4500;357;320;446;22.29
4600;360;328;425;19.75
4700;368;340;425;18.81
4800;377;344;452;20.26
4900;386;358;507;24.76
5000;392;360;470;18.88
5100;398;373;444;14.41
5200;405;373;505;19.12
5300;413;389;482;18.38
5400;418;370;480;18.30
5500;429;394;523;22.25
5600;438;407;505;18.75
5700;442;402;494;18.51
5800;445;412;497;15.99
5900;465;435;532;17.81
6000;467;432;568;20.67
6100;478;433;545;20.46
6200;477;438;538;17.96
6300;488;451;545;18.84
6400;508;469;588;21.36
6500;506;471;563;20.02
6600;514;469;586;22.78
6700;522;473;605;25.47
6800;531;488;633;21.55
6900;538;495;629;23.71
7000;546;501;608;22.08
7100;562;514;655;28.71
7200;565;526;650;24.18
7300;577;529;665;25.44
7400;579;533;640;21.92
7500;591;533;706;27.50
7600;597;552;704;24.23
7700;607;554;762;29.16
7800;611;533;730;25.63
7900;621;574;699;22.61
8000;618;569;696;23.64
8100;624;585;727;21.46
8200;637;576;763;28.34
8300;650;605;744;23.38
8400;655;597;744;27.49
8500;657;610;750;24.63
8600;670;610;788;28.38
8700;676;628;836;29.69
8800;687;645;792;27.28
8900;691;638;764;26.36
9000;697;649;804;28.13
9100;711;655;794;28.48
9200;715;651;807;27.23
9300;725;649;820;27.19
9400;734;690;825;26.70
9500;738;677;837;26.22
9600;754;691;853;30.57
9700;753;695;857;25.02
9800;759;683;844;25.94
9900;766;712;897;29.35
10000;777;718;877;23.05
