n;avg;min;max;standard_deviation
100;7;4;12;1.79
200;16;13;26;1.84
300;25;21;62;4.38
400;32;29;45;2.80
500;40;34;66;3.79
600;49;45;64;2.85
700;58;53;102;6.13
800;67;60;95;6.42
900;77;70;102;5.67
1000;85;77;119;5.50
1100;94;84;126;8.26
1200;102;94;141;8.10
1300;109;99;137;6.32
1400;120;108;153;8.99
1500;126;118;168;9.49
1600;133;124;173;7.99
1700;142;132;181;8.22
1800;151;138;200;9.77
1900;158;146;221;11.09
2000;166;152;206;7.99
2100;178;161;241;11.16
2200;187;172;244;12.55
2300;195;180;273;13.58
2400;203;187;246;11.79
2500;213;197;267;13.58
2600;218;203;265;11.53
2700;226;210;281;11.15
2800;243;219;310;15.57
2900;251;224;294;14.14
3000;258;234;308;11.62
3100;266;250;297;9.17
3200;276;256;323;12.03
3300;285;264;336;17.80
3400;291;272;351;15.50
3500;302;278;383;18.83
3600;310;282;426;21.80
3700;317;292;359;13.76
3800;328;305;444;19.24
3900;335;306;402;14.80
4000;343;313;403;15.86
4100;355;323;430;19.99
4200;362;327;462;21.67
4300;372;346;438;17.25
4400;376;347;451;19.90
4500;385;355;459;17.51
4600;395;369;451;17.71
4700;403;375;460;16.94
4800;413;383;490;17.58
4900;420;389;508;20.20
5000;434;402;497;18.93
5100;436;406;510;20.23
5200;450;414;513;19.82
5300;456;427;536;17.94
5400;461;421;536;19.76
5500;472;439;525;19.24
5600;480;447;569;20.29
5700;485;457;542;18.52
5800;488;449;549;16.73
5900;502;474;566;18.33
6000;512;483;592;21.70
6100;522;480;581;20.75
6200;529;497;585;18.87
6300;539;503;607;20.95
6400;558;524;697;23.50
6500;567;520;680;33.96
6600;566;517;682;29.13
6700;574;533;676;25.89
6800;581;543;673;22.99
6900;595;546;736;31.18
7000;600;550;708;26.85
7100;615;565;711;24.02
7200;624;570;709;26.90
7300;630;579;701;23.58
7400;642;597;749;26.03
7500;652;594;782;31.26
7600;665;612;761;26.42
7700;665;617;727;21.86
7800;676;628;781;32.50
7900;683;640;749;24.04
8000;716;669;850;34.86
8100;698;652;753;22.62
8200;709;657;788;28.06
8300;715;666;789;23.35
8400;718;668;788;25.62
8500;730;682;823;30.02
8600;745;688;840;32.39
8700;752;685;863;29.02
8800;751;690;925;32.53
8900;761;714;840;26.49
9000;772;719;874;29.11
9100;781;734;869;26.89
9200;788;729;862;28.46
9300;799;745;858;23.60
9400;802;747;863;25.89
9500;811;760;899;27.25
9600;826;769;924;27.55
9700;836;775;922;31.14
9800;842;772;935;30.23
9900;847;798;912;23.49
10000;859;804;973;33.89
