n;avg;min;max;standard_deviation
100;8;8;16;1.39
200;16;16;26;2.05
300;26;24;42;3.01
400;34;33;53;2.80
500;39;37;64;2.86
600;50;48;75;4.50
700;60;57;80;4.38
800;67;63;93;4.80
900;73;68;105;5.07
1000;81;77;122;6.46
1100;90;82;124;8.38
1200;101;96;134;6.68
1300;107;97;151;7.31
1400;125;114;182;13.36
1500;126;118;157;7.01
1600;133;123;184;7.98
1700;148;138;216;10.50
1800;148;135;195;11.32
1900;164;148;196;10.54
2000;168;155;202;9.40
2100;176;160;239;11.74
2200;185;172;250;11.18
2300;194;174;288;19.37
2400;202;185;273;13.94
2500;210;197;274;14.82
2600;223;212;290;10.60
2700;230;217;294;11.99
2800;238;224;268;10.34
2900;247;225;293;13.90
3000;258;235;317;13.79
3100;261;238;324;14.37
3200;275;253;308;12.07
3300;280;260;316;11.93
3400;285;264;332;14.32
3500;248;150;356;65.45
3600;301;272;352;15.62
3700;317;287;392;18.93
3800;318;292;379;14.22
3900;336;295;391;18.97
4000;343;307;423;22.96
4100;337;315;409;17.01
4200;359;324;444;20.92
4300;370;339;430;18.25
4400;370;340;423;17.99
4500;380;349;435;18.00
4600;397;362;480;19.23
4700;393;365;455;19.82
4800;400;364;452;18.44
4900;414;383;472;16.28
5000;426;400;487;16.13
5100;434;402;508;19.11
5200;449;414;510;20.56
5300;403;230;526;87.86
5400;461;430;520;17.60
5500;460;423;532;17.53
5600;470;419;571;26.64
5700;485;446;564;22.90
5800;496;452;613;22.63
5900;514;476;614;24.98
6000;510;477;547;14.95
6100;523;489;653;22.45
6200;470;249;646;107.40
6300;540;498;640;26.54
6400;539;506;616;21.81
6500;550;501;654;25.55
6600;551;499;664;27.25
6700;550;516;653;23.34
6800;581;539;682;28.86
6900;583;534;664;26.44
7000;593;548;703;28.77
7100;610;568;705;29.66
7200;600;559;691;26.98
7300;632;586;758;28.58
7400;634;578;715;26.21
7500;631;587;705;24.38
7600;636;568;771;31.49
7700;594;322;725;110.50
7800;646;603;752;26.54
7900;675;616;738;24.03
8000;570;346;746;139.97
8100;690;633;787;26.77
8200;683;638;742;22.79
8300;704;658;821;31.64
8400;702;633;791;31.79
8500;704;659;782;24.63
8600;731;684;838;27.83
8700;735;677;894;33.88
8800;748;709;915;28.31
8900;749;698;838;25.49
9000;757;697;837;31.87
9100;731;392;845;128.04
9200;770;708;885;34.26
9300;788;734;880;27.01
9400;795;739;923;32.38
9500;789;719;891;36.59
9600;809;751;910;30.09
9700;818;767;928;29.42
9800;820;761;922;29.62
9900;852;762;945;37.09
10000;840;766;934;34.68
