n;avg;min;max;standard_deviation
100;1726.00;1726;1726;0.00
200;3467.00;3467;3467;0.00
300;4467.00;4467;4467;0.00
400;7419.00;7419;7419;0.00
500;8625.00;8625;8625;0.00
600;10955.72;10955;11027;7.16
700;14351.00;14351;14351;0.00
800;15871.75;14857;16210;585.87
900;20729.40;18981;20841;441.73
1000;20602.00;20602;20602;0.00
1100;22539.08;22212;23174;455.71
1200;23657.39;22969;24648;825.79
1300;29199.83;26228;30535;1991.96
1400;29306.70;29058;29887;379.90
1500;32939.62;32893;32967;35.73
1600;35354.10;32799;37809;2504.50
1700;37783.10;36903;38257;645.82
1800;41746.63;37710;42431;1630.01
1900;43856.66;43625;44219;289.72
2000;43645.09;42190;46690;2079.87
2100;49531.80;49107;49815;346.85
2200;48629.92;44972;57001;4054.82
2300;57501.62;52867;60761;3870.12
2400;57972.65;55427;61084;2814.32
2500;53594.40;40010;55622;4546.73
2600;50601.11;40402;61841;10425.97
2700;64605.01;63635;66972;1135.79
2800;57434.68;42483;72972;12854.57
2900;66926.67;65955;69161;993.40
3000;72272.61;66513;78467;5471.85
3100;75627.86;71184;85398;4711.96
3200;80740.59;75699;87168;5236.62
3300;79200.81;78382;79951;605.07
3400;81352.65;76079;87946;4877.85
3500;84621.20;77351;90479;5808.03
3600;93395.49;92177;94989;1254.16
3700;85258.68;83128;93073;3481.19
3800;98839.12;89467;107398;6670.24
3900;105035.15;98378;107709;3387.82
4000;101785.58;94768;109500;5444.97
4100;106621.65;103128;112590;4032.43
4200;106499.12;97476;113364;6350.67
4300;107153.51;100352;109937;3230.81
4400;113675.51;109162;127595;6032.20
4500;116599.19;103953;130716;9127.84
4600;122085.79;109369;130603;8211.48
4700;123804.50;112554;135355;7768.63
4800;126763.73;116042;137041;6936.06
4900;133163.05;120583;138866;4891.64
5000;131023.48;118922;136549;6305.01
5100;125147.26;114202;132236;6646.86
5200;134027.78;125541;143957;2792.58
5300;135517.64;134023;139351;2154.98
5400;140110.01;136065;143026;2783.23
5500;144188.16;132127;151820;6011.37
5600;153048.72;145451;162789;6593.38
5700;152233.74;143912;160178;5006.40
5800;153192.93;143281;168964;6842.71
5900;154078.68;141905;176421;11381.23
6000;158402.84;151668;171899;6434.51
6100;163276.99;154830;173371;5866.78
6200;165886.12;142008;177373;9392.65
6300;162307.64;150743;174514;6942.62
6400;167451.73;153847;175936;6859.95
6500;168057.90;161734;186642;5913.86
6600;172549.28;163782;181978;6860.99
6700;173225.08;161835;180284;5670.20
6800;179447.25;164302;190064;7415.38
6900;183532.57;170061;195172;9431.05
7000;171526.95;118764;192438;24686.40
7100;193468.24;166485;215840;14770.35
7200;197679.52;173559;220176;12931.26
7300;197021.58;180354;216735;9431.05
7400;212813.22;197602;225362;8793.93
7500;203112.33;187664;220360;11803.09
7600;200579.23;194953;215853;5183.82
7700;216034.33;201829;244186;16569.71
7800;196813.05;134194;218334;28787.40
7900;211323.57;204885;227023;6412.55
8000;220711.65;204322;241484;12480.21
8100;227884.28;214798;254494;9857.81
8200;224014.99;207284;240253;10215.75
8300;208887.04;151567;229033;25856.19
8400;231094.86;221187;253663;11015.39
8500;229233.57;211125;250675;13585.05
8600;240348.78;218621;260207;12119.14
8700;240906.78;209460;267948;16962.83
8800;243555.82;220650;263270;14507.98
8900;249010.69;231345;276170;13233.05
9000;239431.54;224997;254940;9234.01
9100;249173.07;224786;268665;13299.80
9200;252719.96;225101;291281;18570.43
9300;253011.75;233671;287628;17703.76
9400;256351.82;232624;285579;17061.98
9500;251241.14;235669;278856;12576.55
9600;263575.42;242721;283043;12327.00
9700;267899.98;245184;299372;16641.80
9800;264595.41;242489;286277;13531.04
9900;270181.83;243958;304397;18520.40
10000;280734.14;255929;315374;18661.44
