n;avg;min;max;standard_deviation
100;8;4;20;2.22
200;16;9;32;2.99
300;24;12;49;5.32
400;32;17;59;4.04
500;41;21;64;6.10
600;49;24;90;7.85
700;57;29;98;9.92
800;66;35;95;7.71
900;76;42;107;7.47
1000;82;45;122;11.32
1100;92;47;126;10.97
1200;101;53;187;13.08
1300;108;55;144;10.56
1400;117;61;164;15.59
1500;124;63;192;17.74
1600;130;67;171;12.32
1700;140;72;182;11.87
1800;147;78;180;14.78
1900;155;80;212;17.15
2000;164;87;205;14.35
2100;173;92;223;12.83
2200;183;98;243;17.83
2300;189;99;239;18.97
2400;198;101;260;28.28
2500;209;110;256;21.19
2600;213;110;262;22.45
2700;226;111;309;19.45
2800;235;121;283;17.82
2900;243;133;277;19.58
3000;250;136;295;23.66
3100;262;136;303;22.64
3200;274;247;371;17.71
3300;280;143;356;23.19
3400;284;140;371;32.86
3500;291;167;369;26.82
3600;304;157;379;32.29
3700;316;284;403;19.95
3800;318;164;368;22.08
3900;328;173;411;26.69
4000;334;174;383;22.26
4100;348;321;430;17.43
4200;349;181;407;33.55
4300;361;190;447;29.10
4400;367;186;418;30.61
4500;374;199;442;35.92
4600;383;198;457;35.15
4700;395;200;466;28.10
4800;399;203;464;32.99
4900;412;218;479;29.48
5000;422;382;478;21.15
5100;425;218;512;35.95
5200;443;401;512;23.64
5300;447;237;540;37.77
5400;457;419;545;22.80
5500;460;241;568;38.05
5600;467;248;563;48.68
5700;477;251;548;37.74
5800;485;444;567;22.24
5900;494;257;570;32.47
6000;498;271;601;31.40
6100;506;264;572;40.04
6200;512;262;645;33.04
6300;523;281;597;41.46
6400;550;495;642;28.78
6500;543;274;655;52.55
6600;559;511;680;26.91
6700;563;510;687;31.57
6800;570;290;714;40.07
6900;577;308;723;49.35
7000;589;544;686;26.33
7100;599;314;765;38.11
7200;609;326;717;41.79
7300;628;324;751;65.43
7400;623;321;711;58.42
7500;633;348;769;40.94
7600;645;366;735;44.64
7700;650;338;773;52.84
7800;658;343;779;55.16
7900;662;354;760;67.64
8000;664;354;761;51.47
8100;670;357;763;50.86
8200;685;631;804;26.85
8300;706;650;854;37.23
8400;694;358;803;55.51
8500;712;650;781;28.72
8600;723;388;840;47.91
8700;720;377;862;65.32
8800;743;676;844;33.38
8900;741;402;872;46.28
9000;754;693;852;33.92
9100;764;395;882;52.19
9200;770;703;866;30.55
9300;777;418;880;60.95
9400;791;407;922;50.77
9500;799;437;941;49.03
9600;802;413;914;62.44
9700;808;420;942;64.40
9800;826;752;913;29.81
9900;835;763;947;34.02
10000;845;772;1013;38.82
