n;avg;min;max;standard_deviation
100;11;11;20;1.14
200;25;23;41;2.91
300;39;37;57;3.66
400;42;41;60;2.44
500;58;55;92;5.54
600;70;66;120;8.29
700;82;78;111;6.22
800;95;89;135;6.48
900;110;90;143;8.63
1000;116;108;157;7.93
1100;138;130;202;10.29
1200;132;122;200;10.76
1300;160;147;220;11.70
1400;170;154;222;12.48
1500;185;173;226;9.64
1600;176;152;228;16.91
1700;208;185;257;14.24
1800;216;202;272;13.16
1900;233;218;277;11.36
2000;246;221;313;15.58
2100;255;231;324;20.52
2200;261;221;339;19.07
2300;251;223;318;24.69
2400;289;263;375;20.30
2500;307;293;349;12.54
2600;279;247;339;21.79
2700;338;320;400;14.64
2800;302;264;373;29.40
2900;358;326;433;20.66
3000;356;326;424;19.26
3100;376;329;447;27.93
3200;366;331;428;21.20
3300;396;360;459;21.01
3400;416;368;480;22.81
3500;430;371;487;20.65
3600;423;358;508;37.72
3700;456;406;554;27.93
3800;466;415;546;22.66
3900;484;450;566;23.01
4000;472;421;545;30.91
4100;501;470;564;18.88
4200;486;404;577;42.62
4300;538;467;621;28.70
4400;542;496;624;25.09
4500;549;492;664;33.29
4600;573;536;660;24.22
4700;564;477;692;43.10
4800;565;518;650;26.78
4900;607;556;1237;68.88
5000;620;559;689;25.93
5100;627;573;688;23.17
5200;649;600;729;24.75
5300;655;597;764;33.22
5400;661;598;752;27.43
5500;670;599;774;31.14
5600;661;603;737;27.33
5700;666;555;779;46.33
5800;714;650;836;27.25
5900;726;586;842;42.76
6000;737;628;828;32.13
6100;756;664;822;35.06
6200;754;674;901;37.71
6300;748;691;958;40.07
6400;790;695;881;35.91
6500;800;746;930;33.00
6600;785;680;931;45.85
6700;810;710;1349;67.68
6800;836;791;915;27.47
6900;836;742;990;47.21
7000;859;762;984;43.21
7100;844;703;1043;66.80
7200;848;724;1007;55.15
7300;896;775;998;36.99
7400;888;763;999;49.58
7500;915;853;1041;34.78
7600;931;870;1019;29.20
7700;957;903;1047;30.50
7800;963;908;1052;30.68
7900;975;916;1120;34.42
8000;937;794;1077;56.05
8100;977;926;1070;28.60
8200;1008;931;1092;31.71
8300;981;818;1117;67.79
8400;1016;898;1121;48.99
8500;1022;939;1202;40.45
8600;1016;805;1114;80.06
8700;1028;873;1163;62.23
8800;1052;939;1178;49.22
8900;1070;873;1204;70.29
9000;1105;1043;1250;36.06
9100;1116;916;1247;58.68
9200;1122;1061;1259;35.25
9300;1139;1036;1231;39.71
9400;1157;1070;1339;52.68
9500;1143;1030;1250;48.40
9600;1171;1067;1300;44.21
9700;1179;1084;1310;51.29
9800;1198;1123;1328;35.59
9900;1217;1147;1477;42.88
10000;1239;1157;1423;52.89
