n;avg;min;max;standard_deviation
100;659.00;659;659;0.00
200;1477.00;1477;1477;0.00
300;2566.00;2566;2566;0.00
400;3226.00;3226;3226;0.00
500;4037.00;4037;4037;0.00
600;5070.07;5067;5374;30.55
700;6471.00;6471;6471;0.00
800;6920.00;6726;7502;336.02
900;8036.92;8026;8208;43.22
1000;9249.00;9249;9249;0.00
1100;9866.78;9416;10099;323.54
1200;11102.12;11048;11180;64.92
1300;12168.63;12084;12357;126.26
1400;13429.20;13117;13563;204.38
1500;14552.63;14331;14930;289.20
1600;13487.81;11151;15920;2384.02
1700;16660.75;16099;17704;765.54
1800;17071.11;16736;17157;155.05
1900;19101.96;18531;19467;456.53
2000;20339.40;19674;20686;244.66
2100;21354.40;20623;21842;597.19
2200;21661.25;20522;22633;671.85
2300;22817.39;22426;22877;60.95
2400;23434.05;22493;24204;851.21
2500;24653.45;24240;25877;515.38
2600;26638.66;26197;27436;574.15
2700;26775.98;26258;27277;498.22
2800;28321.58;27222;28931;578.36
2900;29578.89;28862;30290;662.75
3000;31245.98;30259;31645;549.13
3100;31202.38;30341;32016;702.35
3200;31826.29;31261;32235;461.91
3300;34672.13;33045;36035;1333.40
3400;35760.57;35315;36220;377.91
3500;33068.89;26570;37277;4884.18
3600;38052.54;37000;39244;892.67
3700;37876.90;36462;38263;582.79
3800;39563.12;39217;39956;271.17
3900;40612.09;39649;42006;969.60
4000;42020.76;40650;43036;774.90
4100;43428.80;40640;44765;1841.97
4200;43138.72;42153;45749;1159.12
4300;45231.04;44239;46195;751.74
4400;46170.30;45407;47763;887.41
4500;47125.79;46177;48502;886.73
4600;47977.64;46033;49509;1276.80
4700;50450.64;48187;53096;1828.41
4800;50130.14;48243;54409;2156.28
4900;52381.06;50457;53790;1178.74
5000;52085.55;50885;55451;1383.10
5100;54046.60;53252;56199;1212.60
5200;52670.76;45038;57774;4615.39
5300;58781.63;55568;60531;1864.90
5400;57978.60;54519;60391;2300.02
5500;57973.70;47571;63020;5827.98
5600;59732.77;55914;62135;2181.02
5700;60948.38;60313;61728;527.65
5800;62442.97;59383;64533;1340.37
5900;62636.99;60548;65597;1880.37
6000;65106.00;63557;66756;1221.67
6100;65195.13;63970;66517;939.39
6200;66948.14;64792;69180;1659.20
6300;66409.07;53218;70790;6497.93
6400;71187.65;68836;73822;1554.13
6500;70383.17;68585;73599;1768.38
6600;71770.28;68531;74507;1783.74
6700;73435.17;70765;75950;1688.85
6800;73870.15;71974;75950;1520.12
6900;76100.72;71520;79445;2967.06
7000;77034.29;72662;80779;2545.57
7100;77010.30;76032;78764;946.08
7200;79923.55;77785;84090;1963.61
7300;81061.49;77301;84368;2009.24
7400;79260.30;65226;83900;6241.59
7500;82897.25;79054;86059;2130.74
7600;83958.73;80504;87666;2327.08
7700;84812.73;80296;87531;2527.47
7800;85811.76;83148;88357;1894.74
7900;87900.98;82158;91611;3187.37
8000;87717.02;86409;89723;1143.64
8100;91178.14;86949;96052;3383.60
8200;89499.62;88383;91117;1048.79
8300;93319.05;90262;95767;1699.65
8400;93878.11;91449;100715;2505.18
8500;95358.85;90952;98653;2038.46
8600;96152.00;91106;98091;1648.53
8700;96447.99;93059;98197;1322.68
8800;97240.32;93984;100642;2442.49
8900;98473.25;95710;102376;2055.57
9000;99354.78;95661;102884;1833.34
9100;103397.13;100353;106714;2160.20
9200;102450.96;99257;108798;2579.20
9300;104249.21;100800;106356;1688.08
9400;105143.99;100877;111069;2724.80
9500;106149.91;103589;108870;1780.42
9600;108254.74;105159;112258;2124.51
9700;108434.14;103495;114909;3577.26
9800;110555.88;108383;114467;2036.32
9900;109554.86;106725;114508;2163.38
10000;112548.16;107556;116772;3451.14
