n;avg;min;max;standard_deviation
100;8;8;25;2.39
200;15;15;24;2.15
300;24;23;41;2.39
400;31;29;48;3.73
500;42;40;58;3.10
600;48;45;73;5.00
700;58;55;89;5.15
800;65;59;97;6.68
900;75;70;100;5.57
1000;82;76;122;6.44
1100;93;85;130;7.39
1200;96;92;113;4.04
1300;104;99;130;5.10
1400;117;109;156;9.60
1500;121;114;158;5.97
1600;131;122;185;8.93
1700;138;131;181;8.40
1800;147;138;184;8.67
1900;158;148;209;11.50
2000;164;148;232;9.86
2100;172;159;222;11.93
2200;182;170;222;9.58
2300;187;176;227;10.94
2400;197;183;242;10.82
2500;208;196;260;11.24
2600;216;200;279;13.52
2700;228;209;290;14.15
2800;237;223;274;10.04
2900;244;224;301;12.12
3000;249;229;298;14.48
3100;257;235;307;14.64
3200;270;252;327;14.64
3300;276;251;327;14.72
3400;282;260;335;14.48
3500;293;274;353;13.16
3600;303;276;450;21.78
3700;307;281;365;16.98
3800;313;294;341;11.21
3900;325;303;386;14.38
4000;336;312;423;17.52
4100;342;316;451;20.72
4200;352;328;435;18.59
4300;361;337;454;21.29
4400;363;346;434;13.62
4500;375;355;438;14.57
4600;391;360;487;18.83
4700;390;366;436;15.09
4800;398;369;452;17.29
4900;412;381;492;18.98
5000;418;390;489;16.84
5100;431;397;515;16.93
5200;436;403;508;18.76
5300;450;416;540;19.22
5400;451;424;512;16.89
5500;458;424;537;22.52
5600;463;420;524;19.80
5700;476;434;567;22.70
5800;485;450;535;15.93
5900;504;459;566;19.88
6000;500;466;595;19.55
6100;512;475;571;18.99
6200;513;478;616;25.19
6300;530;490;611;25.32
6400;533;495;658;24.64
6500;539;504;616;24.42
6600;544;508;608;20.85
6700;560;520;642;24.58
6800;567;531;673;25.80
6900;578;523;688;29.68
7000;588;542;713;28.62
7100;590;556;681;24.16
7200;606;556;746;34.09
7300;627;586;759;28.78
7400;619;577;710;24.01
7500;626;571;704;27.27
7600;635;596;707;23.43
7700;635;593;713;23.64
7800;647;603;732;24.71
7900;666;620;736;22.25
8000;664;612;754;20.10
8100;670;627;745;24.00
8200;683;649;878;28.88
8300;692;637;779;25.88
8400;701;640;837;32.39
8500;703;665;788;24.52
8600;710;653;781;26.15
8700;710;668;802;25.71
8800;736;693;808;26.70
8900;743;697;820;26.13
9000;750;688;874;34.76
9100;764;711;908;28.55
9200;761;711;901;29.58
9300;779;725;848;21.66
9400;789;735;955;37.28
9500;784;727;886;32.95
9600;800;755;885;24.66
9700;803;754;897;26.71
9800;815;762;946;33.08
9900;828;774;951;34.65
10000;834;773;951;34.13
