n;avg;min;max;standard_deviation
100;796.98;573;967;82.43
200;1817.68;1277;2146;189.67
300;3051.68;2156;3428;219.48
400;4138.99;2886;4771;318.55
500;5364.07;3751;5999;395.47
600;6601.57;4531;7367;413.31
700;7687.89;5401;8782;663.10
800;9051.00;6395;9900;625.88
900;10311.88;7399;11346;540.10
1000;11529.58;8268;12750;756.82
1100;12958.90;9249;14379;816.94
1200;14074.64;10495;15541;782.60
1300;15387.16;11114;16836;905.94
1400;16817.77;12005;18177;982.64
1500;17835.60;12876;20266;1496.24
1600;19320.35;14078;21098;1109.53
1700;20692.19;14853;22500;1094.18
1800;21897.45;15464;24058;1220.28
1900;23494.02;17175;25454;1310.28
2000;24635.87;17863;26677;1240.43
2100;25867.92;17990;28563;1807.95
2200;27415.99;19638;29552;1379.67
2300;28351.27;20260;31420;2050.81
2400;29963.53;21018;32982;1881.08
2500;31321.34;22586;33778;1488.53
2600;32771.26;23910;35746;1386.74
2700;34377.70;24534;37547;1841.10
2800;35276.84;25191;38164;2134.35
2900;37273.47;26669;42578;1798.77
3000;38228.60;26675;43037;2240.46
3100;39791.56;36854;43274;1298.90
3200;40906.38;28478;45131;2186.62
3300;42395.15;32041;45655;1677.17
3400;43503.92;32362;48076;2399.39
3500;45247.79;33642;49148;1905.89
3600;46817.16;43753;50624;1449.07
3700;48012.48;38122;52081;1983.08
3800;49254.60;34856;53620;2707.33
3900;50825.15;46973;56074;1658.87
4000;52189.86;38603;56524;2245.94
4100;53568.95;39962;58923;2202.58
4200;55229.83;39091;60978;2837.92
4300;56421.00;52468;60488;1824.14
4400;57423.15;41735;61606;2814.65
4500;58414.64;44216;63578;3112.37
4600;60687.45;56674;64188;1871.36
4700;61793.88;45182;67993;3759.26
4800;63599.07;46298;70119;2730.45
4900;64881.50;47196;70562;3098.30
5000;66068.56;52386;69461;2084.39
5100;67745.03;64089;73164;1917.73
5200;69310.82;64856;73667;2059.58
5300;69952.69;51328;77932;4140.43
5400;71887.35;53140;78848;2977.17
5500;73284.71;56051;77961;2734.08
5600;75225.39;70866;83319;2544.13
5700;76921.35;72079;82809;2376.44
5800;77592.15;73595;83583;2003.64
5900;78787.61;58402;85196;3621.59
6000;81120.89;61568;90171;3218.79
6100;82483.99;77100;88810;2347.91
6200;83688.22;79170;90903;2410.57
6300;85319.31;79287;94392;2853.98
6400;86803.98;82509;97963;2619.63
6500;87511.11;64700;95675;4784.31
6600;89331.56;82688;97164;2775.30
6700;89927.80;65667;97055;4517.24
6800;92753.14;85888;101627;3151.83
6900;93515.43;68254;101097;3705.45
7000;95069.65;90232;104698;3143.35
7100;97126.23;90254;103918;2512.28
7200;97836.34;71498;106309;5139.00
7300;99157.84;70976;105665;4133.61
7400;99696.68;71810;107596;6719.71
7500;102378.76;95109;109333;3129.76
7600;103578.58;97281;111261;3031.01
7700;104698.80;75847;113783;4174.28
7800;106538.11;99407;116901;3309.89
7900;109019.98;102569;117436;2958.59
8000;109589.87;80892;119664;4591.93
8100;110626.00;81659;119323;5143.00
8200;112921.14;106430;122261;3298.34
8300;114006.50;106954;121512;3116.19
8400;115472.56;107697;123018;3307.26
8500;116302.40;84870;129578;5671.63
8600;117753.02;85108;128318;6518.19
8700;119963.13;97550;131016;4763.91
8800;120886.10;91355;129961;4697.90
8900;123163.75;93977;131140;4576.98
9000;124093.71;92166;135458;6555.80
9100;125334.66;118034;137561;4453.38
9200;127811.51;119157;135313;3822.81
9300;127767.34;98101;138389;5208.55
9400;129283.31;95263;139374;6747.51
9500;132190.93;96423;143894;5243.70
9600;132611.92;94327;143213;5451.04
9700;134319.19;109254;148109;4888.42
9800;136457.86;129334;147781;4005.06
9900;137992.30;100954;152511;5835.97
10000;139551.63;130310;149131;4003.90
