n;avg;min;max;standard_deviation
100;1701.00;1701;1701;0.00
200;4102.00;4102;4102;0.00
300;5872.00;5872;5872;0.00
400;7982.00;7982;7982;0.00
500;7707.00;7707;7707;0.00
600;11316.87;10215;11328;110.74
700;14549.00;14549;14549;0.00
800;16545.50;15161;17007;799.34
900;18011.46;17880;20071;520.33
1000;22549.00;22549;22549;0.00
1100;22892.28;22453;23745;612.03
1200;23923.42;23324;24786;719.06
1300;28771.08;28473;28905;199.80
1400;29280.70;27187;30178;1370.65
1500;33593.45;31316;34931;1745.34
1600;33471.59;32398;34589;1095.28
1700;36033.35;36021;36040;9.06
1800;42145.70;38108;42758;1440.88
1900;46180.62;43506;50364;3344.99
2000;46417.54;43652;47344;1329.84
2100;49368.20;46112;51539;2658.68
2200;51760.95;50802;53529;1184.15
2300;54675.13;53789;56466;1042.91
2400;55160.00;53851;56231;1184.04
2500;60524.01;54647;61644;1993.67
2600;59528.02;57900;64066;2122.86
2700;58467.42;42625;67907;11633.34
2800;67369.98;60541;71718;4196.58
2900;72866.66;70990;75165;2039.79
3000;71383.54;69165;73567;1967.64
3100;73350.77;72612;80915;941.57
3200;78112.96;74033;81517;2927.27
3300;77904.39;74454;81787;2980.32
3400;84008.91;79150;86965;3329.23
3500;81306.09;77138;95058;4383.03
3600;88644.04;86377;92165;2209.21
3700;91613.12;86662;97757;4672.19
3800;101312.24;94468;106954;5368.34
3900;91318.36;67232;105936;17075.22
4000;99081.24;87029;107407;7749.83
4100;106703.10;99875;109535;3083.71
4200;104526.50;98266;112694;5742.76
4300;95831.98;71430;110270;15733.31
4400;108455.97;97224;116023;7133.30
4500;113915.69;104277;121154;6481.02
4600;118710.33;112837;127307;5771.32
4700;108605.12;78599;135216;16681.34
4800;117422.81;81137;135389;13541.85
4900;128479.64;117987;143095;8191.13
5000;125975.09;111534;133974;8489.50
5100;130342.98;127536;133816;2280.82
5200;135384.73;115963;154666;12475.90
5300;134498.80;130777;148716;5502.47
5400;145525.13;133086;160416;10819.09
5500;132493.14;97433;149737;19943.03
5600;140980.05;133738;161753;5253.11
5700;146774.05;133702;164837;10663.93
5800;156009.87;147610;166537;8454.35
5900;155738.83;134237;170292;10882.36
6000;155948.08;142736;179749;12870.72
6100;152623.89;145750;164163;4573.86
6200;159182.08;146860;176130;9378.57
6300;170098.30;161521;184256;8108.55
6400;166732.43;154075;183150;10392.37
6500;177438.35;163188;194415;12556.83
6600;173596.78;166321;182503;6000.64
6700;172063.84;160213;190278;9399.93
6800;174435.58;160094;184282;7780.28
6900;185143.50;172228;195042;9282.53
7000;191444.17;178368;204644;9982.42
7100;199084.27;166481;219591;16534.25
7200;187668.58;124943;208093;28059.35
7300;201467.16;187680;219936;10247.64
7400;191321.60;127912;208862;28297.16
7500;193959.96;184535;211528;7114.79
7600;212256.26;193522;236407;10631.82
7700;213276.77;202791;227649;7024.99
7800;216379.68;199548;237363;11494.77
7900;217333.79;199738;232062;11392.05
8000;216182.96;195320;232350;11571.88
8100;223696.67;205672;245254;13280.90
8200;219951.45;213751;234692;6280.69
8300;229361.22;205880;248912;14475.96
8400;226899.38;213284;240426;7746.65
8500;227128.44;207779;252526;13666.29
8600;224650.40;166670;249762;13985.17
8700;235534.65;217834;270267;12001.58
8800;244145.46;213395;263617;15367.11
8900;244525.59;210760;274786;17217.04
9000;241418.23;225829;267836;15934.67
9100;245941.77;165442;274238;34974.60
9200;248622.35;229042;275149;14208.79
9300;253225.95;225046;286259;19046.94
9400;253820.57;230888;285657;17753.17
9500;262506.34;222989;303197;21694.67
9600;262478.71;247636;277007;9990.05
9700;265755.75;239413;287242;15200.56
9800;260678.29;235846;285457;16338.65
9900;263027.61;239782;303816;19639.36
10000;272062.53;256186;297621;12523.65
