n;avg;min;max;standard_deviation
100;7;7;16;1.28
200;17;16;34;2.79
300;26;25;36;2.28
400;34;33;51;1.98
500;42;40;66;3.68
600;48;45;66;2.90
700;61;59;81;3.17
800;68;64;93;4.92
900;77;70;102;5.79
1000;89;84;146;6.94
1100;96;90;137;6.86
1200;102;95;144;9.70
1300;114;106;175;10.23
1400;115;107;138;6.47
1500;126;118;161;7.30
1600;133;125;169;8.66
1700;142;129;194;10.79
1800;148;137;196;10.66
1900;154;139;198;11.39
2000;171;154;242;14.68
2100;164;153;197;7.22
2200;181;165;215;9.92
2300;196;183;264;11.10
2400;196;188;243;10.52
2500;207;194;259;12.66
2600;218;199;275;12.94
2700;227;209;282;14.72
2800;237;219;290;13.61
2900;242;214;304;16.93
3000;256;235;302;11.60
3100;260;241;299;13.87
3200;256;236;316;14.70
3300;271;255;333;13.81
3400;281;261;360;15.14
3500;291;270;388;15.17
3600;292;271;413;18.39
3700;300;281;351;12.82
3800;312;289;363;14.98
3900;320;294;376;16.46
4000;332;303;386;16.77
4100;338;309;393;16.70
4200;347;317;415;16.80
4300;356;324;404;16.79
4400;368;338;423;16.76
4500;372;340;428;17.14
4600;381;352;450;19.50
4700;394;365;427;12.87
4800;408;371;475;21.21
4900;412;361;505;24.36
5000;416;380;498;23.73
5100;432;395;496;21.19
5200;430;389;489;18.42
5300;448;405;515;24.69
5400;448;415;517;19.02
5500;446;415;556;21.95
5600;464;432;513;17.86
5700;473;437;586;23.25
5800;489;454;554;18.34
5900;485;451;562;16.77
6000;498;454;577;22.06
6100;504;456;606;22.28
6200;507;472;572;21.05
6300;518;475;608;25.23
6400;526;476;643;27.68
6500;531;495;644;25.46
6600;572;534;673;25.11
6700;553;513;648;24.17
6800;565;520;626;23.18
6900;567;514;657;29.34
7000;589;531;685;30.81
7100;597;541;668;27.69
7200;600;550;702;32.27
7300;609;561;679;22.81
7400;610;559;683;26.40
7500;617;573;725;29.91
7600;625;567;723;29.07
7700;615;572;712;23.19
7800;648;598;719;24.58
7900;648;589;723;28.56
8000;666;629;775;25.53
8100;677;613;799;34.51
8200;676;616;786;29.85
8300;680;616;767;29.00
8400;688;627;788;29.37
8500;695;649;762;20.81
8600;706;662;779;27.19
8700;716;664;821;27.83
8800;714;660;810;28.99
8900;744;688;847;32.61
9000;753;688;843;32.78
9100;758;702;913;35.03
9200;759;704;847;27.69
9300;760;663;845;36.01
9400;774;698;896;38.69
9500;770;700;867;33.08
9600;798;746;893;29.32
9700;790;725;889;31.41
9800;802;739;959;38.08
9900;811;740;931;35.95
10000;813;756;923;34.22
