n;avg;min;max;standard_deviation
100;7;6;16;0.96
200;15;15;24;1.19
300;23;22;40;2.98
400;33;32;49;2.61
500;39;37;48;2.20
600;43;41;62;3.09
700;53;50;77;4.46
800;60;57;77;3.29
900;72;65;90;4.73
1000;76;72;86;2.89
1100;85;77;110;5.53
1200;92;87;116;5.65
1300;101;92;135;8.35
1400;107;99;144;7.77
1500;114;107;146;7.28
1600;123;115;166;9.38
1700;125;119;169;7.69
1800;134;125;197;11.05
1900;145;136;201;11.16
2000;154;144;194;11.31
2100;159;147;217;10.24
2200;166;150;223;11.38
2300;166;155;224;9.58
2400;180;168;245;12.33
2500;182;168;245;12.86
2600;187;177;240;9.36
2700;200;187;240;11.13
2800;207;190;278;12.46
2900;219;201;269;11.98
3000;224;202;273;13.64
3100;234;221;259;7.28
3200;242;224;283;12.03
3300;246;228;292;11.81
3400;251;232;310;12.09
3500;256;229;311;17.99
3600;272;253;326;13.40
3700;274;252;356;16.40
3800;281;267;334;11.13
3900;287;266;322;11.11
4000;298;274;356;16.35
4100;310;288;370;15.94
4200;312;296;353;12.74
4300;312;280;375;18.84
4400;334;307;414;18.54
4500;336;315;424;15.27
4600;342;317;393;14.52
4700;356;332;431;17.36
4800;360;336;411;15.96
4900;361;335;431;16.01
5000;369;329;429;17.79
5100;381;353;482;21.89
5200;386;358;476;18.91
5300;389;359;493;20.61
5400;397;361;465;19.44
5500;402;377;465;18.61
5600;416;387;471;18.70
5700;421;391;510;22.19
5800;438;404;506;20.20
5900;436;400;495;18.36
6000;446;412;493;16.33
6100;450;418;494;16.23
6200;455;415;530;24.51
6300;465;438;527;17.17
6400;475;435;548;24.89
6500;483;451;543;20.62
6600;483;447;579;23.32
6700;489;452;596;22.78
6800;496;465;564;21.90
6900;512;468;605;25.92
7000;512;474;609;23.43
7100;521;484;616;24.97
7200;533;462;644;28.55
7300;536;489;611;21.58
7400;546;511;703;28.44
7500;554;517;627;23.12
7600;552;517;665;22.16
7700;562;523;638;22.44
7800;570;522;651;20.58
7900;589;547;659;22.61
8000;591;547;675;24.04
8100;587;513;686;29.95
8200;606;556;669;25.75
8300;601;562;655;21.15
8400;617;560;683;27.28
8500;616;563;687;22.87
8600;625;577;749;26.82
8700;637;599;729;22.49
8800;643;604;711;22.09
8900;654;586;751;29.24
9000;660;603;736;25.90
9100;669;622;735;24.15
9200;668;616;758;28.62
9300;661;603;729;25.99
9400;697;642;784;30.09
9500;690;639;757;23.31
9600;692;643;775;27.18
9700;701;643;794;32.56
9800;709;657;803;30.14
9900;715;658;774;25.18
10000;725;668;806;23.57
