n;avg;min;max;standard_deviation
100;819.84;660;941;68.79
200;1830.44;1508;2132;132.21
300;2876.45;2465;3241;165.96
400;4005.38;3480;4431;219.60
500;5151.25;4570;5717;256.11
600;6254.69;5675;7337;307.26
700;7332.17;6568;8187;342.04
800;8602.90;7835;9499;429.18
900;9816.53;8886;10616;406.20
1000;10965.65;10129;12704;533.81
1100;12226.69;11101;13447;500.78
1200;13350.92;12304;14930;627.21
1300;14495.51;13188;16591;601.55
1400;15706.22;14339;16983;623.90
1500;17015.17;15615;19131;764.03
1600;18230.97;16637;20241;772.98
1700;19764.31;17900;21381;848.30
1800;20810.62;18907;22627;841.66
1900;21964.35;19890;23904;935.19
2000;23180.45;21183;25318;983.33
2100;24500.47;22777;27141;998.92
2200;25571.43;23721;28232;1099.55
2300;27086.38;24674;30013;1080.50
2400;28267.03;26011;31083;1077.10
2500;29765.48;26710;33424;1275.07
2600;30950.36;28585;34124;1164.33
2700;31881.65;28683;35006;1281.40
2800;33567.65;30602;36521;1344.09
2900;34441.69;32336;37354;1201.87
3000;36143.28;33369;38904;1280.16
3100;37291.03;34381;41027;1363.04
3200;38634.65;35238;42535;1611.78
3300;40068.74;36272;44251;1552.87
3400;41329.48;38356;46838;1547.38
3500;42712.02;39754;46653;1690.39
3600;43835.41;40533;50056;1807.64
3700;45063.53;40702;49055;1709.24
3800;46441.79;41896;51643;1887.32
3900;47833.14;43756;52324;2024.89
4000;49004.49;45579;54385;1795.20
4100;49958.81;46119;53900;1960.00
4200;52119.50;47741;58002;2132.04
4300;52967.78;49170;59148;2172.36
4400;53981.93;49669;58596;1821.09
4500;55840.34;51054;62740;2222.83
4600;56927.16;52263;62343;2160.19
4700;58539.24;54137;63057;2272.80
4800;59536.31;55362;64487;2009.25
4900;60927.70;56378;68286;2292.21
5000;62368.03;57865;68831;2311.07
5100;64031.10;58920;70510;2725.23
5200;65263.27;60224;71404;2481.49
5300;66156.72;59882;74655;2718.44
5400;67552.85;61805;74982;2741.63
5500;68655.33;64640;74131;2232.28
5600;69982.77;64497;77492;2641.19
5700;71555.80;66189;78146;2432.66
5800;72732.97;65932;81007;2755.66
5900;74636.00;69801;82663;2666.23
6000;75811.28;69659;83796;2850.51
6100;77271.24;70950;84456;2831.45
6200;78827.66;73089;88028;3252.44
6300;79954.19;73703;86846;3174.57
6400;81451.63;75198;87622;2995.56
6500;82364.79;75888;90644;3379.94
6600;84028.78;77109;91068;2870.24
6700;84998.23;79392;91890;2983.14
6800;86544.37;78331;95721;3510.15
6900;88740.77;81284;97518;3299.41
7000;89165.13;83270;98993;3147.31
7100;89852.28;83916;99482;3214.19
7200;91484.14;85636;99561;2980.76
7300;92719.22;85275;99597;3102.57
7400;94832.38;87547;102617;3143.03
7500;96185.36;88747;106413;3842.12
7600;97872.61;89576;105860;3632.17
7700;98945.38;92528;108583;3505.02
7800;100647.01;92796;107713;3463.34
7900;102344.60;93900;116293;4119.96
8000;102931.82;95612;114395;4055.17
8100;104452.43;97046;113285;3606.03
8200;105846.64;96905;115845;3669.85
8300;107956.50;99386;116808;4012.76
8400;108648.04;98918;119990;4007.53
8500;111248.43;101023;119289;4284.81
8600;111637.52;102520;121511;4453.16
8700;113330.44;104341;123416;4287.65
8800;113658.64;104937;119910;3376.62
8900;115593.06;109079;129998;4149.71
9000;117549.46;105896;127725;4448.02
9100;118602.81;110495;130453;4050.38
9200;119809.38;110394;128798;3796.17
9300;121090.56;111055;130852;4765.52
9400;123333.16;112959;132263;4392.41
9500;124352.33;114209;135461;4336.62
9600;125124.39;115830;136652;4724.61
9700;126420.20;117597;135419;4614.75
9800;127341.67;119641;138922;4308.97
9900;129046.33;119648;140008;4312.43
10000;130619.74;122464;142597;4428.09
