100;599.826;262.644;4.793
200;1445.52;631.921;9.558
300;2374.8;1042.64;14.934
400;3371.93;1486.67;20.766
500;4403.78;1936.87;27.519
600;5488.41;2418.09;34.313
700;6589.38;2881;40.946
800;7729.21;3405.22;48.265
900;8867.99;3920.51;53.345
1000;10069;4433.5;60.249
1100;11257.2;4941.96;65.897
1200;12447.5;5487.4;74.453
1300;13711;6044.3;82.32
1400;14926.8;6558.99;86.71
1500;16202.6;7129.01;92.96
1600;17485.5;7699.63;100.078
1700;18706.2;8257.21;106.989
1800;20064;8821.67;114.103
1900;21301.9;9365.62;121.2
2000;22656;9983.21;128.572
2100;23965;10564.7;135.775
2200;25229.3;11161.8;143.084
2300;26567.4;11711.6;150.524
2400;27877.7;12275.5;158.027
2500;29275.9;12861.5;165.066
2600;30629.9;13450.6;172.844
2700;32000.1;14083.8;180.516
2800;33311.7;14679;187.331
2900;34765.5;15311.9;195.292
3000;36112;15957.3;202.922
3100;37542;16524.2;210.499
3200;38922.5;17144.2;218.548
3300;40187.8;17776;225.661
3400;41694.4;18379;233.504
3500;43024.9;19021.4;241.031
3600;44424.5;19585.7;248.479
3700;46013.2;20241.1;256.763
3800;47411.1;20829.2;264.346
3900;48800.2;21573.9;271.83
4000;50152.9;22069.7;280.14
4100;51740.1;22783.1;288.247
4200;53109.8;23453;295.772
4300;54469.1;24037.6;303.196
4400;56016.9;24621.5;311.409
4500;57482.3;25335.3;319.605
4600;58935.2;25891.1;327.322
4700;60281.4;26565.8;335.967
4800;61857.7;27205.7;342.883
4900;63290.8;27909.2;351.327
5000;64763.1;28527.6;358.961
5100;66184.2;29187.8;366.965
5200;67674.2;29911.6;374.395
5300;69267.1;30525.7;383.312
5400;70890.6;31245.6;391.431
5500;72278;31800.5;400.369
5600;73662.5;32460.2;407.609
5700;75147.3;33173;416.153
5800;76925.4;33863.1;424.862
5900;78164.8;34395.1;432.18
6000;79701.1;35170.7;440.125
6100;81219.5;35783.3;448.016
6200;82620.3;36380.4;456.11
6300;84273.2;37110.1;464.58
6400;85747.9;37751.6;473.702
6500;87264.6;38498.3;481.067
6600;88796.8;39166;489.029
6700;90219.8;39734.5;497.693
6800;91859.9;40502.8;506.272
6900;93413.8;41117.3;514.653
7000;94860.1;41764.2;521.844
7100;96637.9;42337.8;530.981
7200;98061.1;43066.9;538.896
7300;99555.2;43932.3;547.774
7400;101012;44469;556.346
7500;102749;45225.4;564.089
7600;104171;45779.8;571.504
7700;105749;46660.7;580.64
7800;107470;47270.6;589.528
7900;108838;48071.4;597.244
8000;110279;48606.1;605.654
8100;112157;49298.5;614.541
8200;113629;50149.2;622.772
8300;115096;50686.5;631.929
8400;116555;51299.8;639.309
8500;118114;52014.9;646.608
8600;119906;52858.6;656.625
8700;121489;53383;664.461
8800;123228;54147.6;673.774
8900;124720;54853.2;682.193
9000;126219;55657.5;697.357
9100;127752;56320.5;698.652
9200;129294;56920.4;705.979
9300;130980;57539.7;714.695
9400;132413;58431.9;722.38
9500;134133;59178.5;732.134
9600;135794;60000.5;740.016
9700;137453;60417.4;748.608
9800;138976;60981.2;757.871
9900;140604;61967.3;765.781
10000;141751;62544.4;773.79
